date,symbol,issue
2017-07-11,8932.TWO,STALE_HELD_PRICES
2017-07-14,8932.TWO,STALE_HELD_PRICES
2017-07-17,8932.TWO,STALE_HELD_PRICES
2017-07-27,2912.TW,STALE_HELD_PRICES
