total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,no_valid_plan_days,hold_without_envelope_days,unfilled_orders,status,measured_pass,episode_status,failure_reasons,episode_return,forensic_partial_return,episode_max_drawdown,episode_turnover,requested_sessions,observed_sessions,universe_interpretation,episode_id,kind,split,session_count,prior_session_date,candidate_id,phase,realized_start,realized_end,days_to_20_holdings,independent_audit
-0.0965725334089379,0.12289583817494043,0.23217349804699172,-4.471020486789785,-0.0965725334089379,0.12289583817494043,0.23217349804699172,-4.471020486789785,6999148.273244182,4019353.145489092,2979795.1277550897,2.8984738268131123,0.0,46.33630060741757,56,7,153,24,2010-01-04,2010-02-04,903427466.5910621,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6999148.273244182,903427466.5910621,0,0,0,0,0,0,0.20377991613492058,0.09477033069032303,0.8570641096536312,20,30,True,0,0,0,COMPLETE,True,PASS,,-0.0965725334089379,,0.12289583817494043,2.820598698588836,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2010-01-04,monthly,development,24,2009-12-31,tune_83492a4a8773,screen_D,2010-01-04,2010-02-04,1,PASS_INTERNAL_ACCOUNTING
0.02210417221633354,0.03842036272074978,0.11469487944396993,2.057308052878356,0.02210417221633354,0.03842036272074978,0.11469487944396993,2.057308052878356,6556258.326051937,3848386.855746329,2707871.4703056086,2.7343169308629993,0.0,1.5581883417459468,43,1,124,24,2010-11-01,2010-12-02,1022104172.2163335,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,6556258.326051937,1022104172.2163335,0,0,0,0,0,0,0.2030418951890452,0.09594817857165802,0.8610884552836282,22,30,True,0,0,0,COMPLETE,True,PASS,,0.02210417221633354,,0.03842036272074978,2.7006223549097044,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2010-11-01,monthly,development,24,2010-10-29,tune_83492a4a8773,screen_D,2010-11-01,2010-12-02,1,PASS_INTERNAL_ACCOUNTING
-0.0778928404302982,0.131907658264102,0.30173622613668777,-2.6715351455676597,-0.0778928404302982,0.12537932701715593,0.2974494571598753,-2.7142301688509782,6483647.276874329,3804654.403549585,2678992.8733247435,2.811722682445094,0.0,326.8662829201915,56,19,144,24,2011-08-01,2011-09-01,922107159.5697018,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6483647.276874329,922107159.5697018,0,0,0,0,0,0,0.19911519499594282,0.0893262233187362,0.8591834652394452,20,29,True,0,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,-0.0778928404302982,,0.12537932701715593,2.669932914771639,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2011-08-01,monthly,development,24,2011-07-29,tune_83492a4a8773,screen_D,2011-08-01,2011-09-01,1,PASS_INTERNAL_ACCOUNTING
0.016999189952837668,0.043556517557766905,0.1767879842822648,1.0862626088000578,0.016999189952837668,0.043556517557766905,0.1728356750816816,1.1073183480239188,6806215.83252963,3917123.345133554,2889092.4873960754,2.776346993167108,0.0,35.23294452455448,69,20,120,24,2012-06-01,2012-07-04,1016999189.9528377,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6806215.83252963,1016999189.9528377,0,0,0,0,0,0,0.20204254155129392,0.09336788908011266,0.8581116391690536,22,29,True,0,0,0,COMPLETE,True,PASS,,0.016999189952837668,,0.043556517557766905,2.748858487813021,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2012-06-01,monthly,development,24,2012-05-31,tune_83492a4a8773,screen_D,2012-06-01,2012-07-04,1,PASS_INTERNAL_ACCOUNTING
0.04106698717922086,0.021745587592490012,0.11665798082070775,3.6813027398972635,0.04106698717922086,0.021745587592490012,0.11665798082070775,3.6813027398972635,7151310.217613869,4062795.271418576,3088514.946195294,2.8368548547387227,0.0,27.73082041506312,63,13,117,24,2013-04-01,2013-05-07,1041066987.1792209,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,7151310.217613869,1041066987.1792209,0,0,0,0,0,0,0.20222479965708565,0.09232763923029841,0.8585702599636856,22,29,True,0,0,0,COMPLETE,True,PASS,,0.04106698717922086,,0.021745587592490012,2.851084400995492,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2013-04-01,monthly,development,24,2013-03-29,tune_83492a4a8773,screen_D,2013-04-01,2013-05-07,1,PASS_INTERNAL_ACCOUNTING
0.031295914063796504,0.03633397517565995,0.11112802548489396,2.966883923640208,0.031295914063796504,0.03633397517565995,0.11112802548489396,2.966883923640208,6638032.683471598,3809296.256580572,2828736.4268910256,2.6657436681954154,0.0,10.73130365408693,67,9,131,24,2014-01-02,2014-02-12,1031295914.0637964,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6638032.683471598,1031295914.0637964,0,0,0,0,0,0,0.20485104136935733,0.09550164438879138,0.8604364959077813,22,30,True,0,0,0,COMPLETE,True,PASS,,0.031295914063796504,,0.03633397517565995,2.673190355495138,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2014-01-02,monthly,development,24,2013-12-31,tune_83492a4a8773,screen_D,2014-01-02,2014-02-12,1,PASS_INTERNAL_ACCOUNTING
0.027910842605489927,0.019406259335692178,0.12472384479920795,2.378261809345738,0.027910842605489927,0.019406259335692178,0.12472384479920795,2.378261809345738,6049486.19269509,3545468.6550902566,2504017.537604833,2.4844678507327234,0.0,31.272902603664416,46,9,143,24,2014-11-03,2014-12-04,1027910842.6054899,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6049486.19269509,1027910842.6054899,0,0,0,0,0,0,0.19841094176281845,0.09178101610588825,0.8648876018534097,23,30,True,0,0,0,COMPLETE,True,PASS,,0.027910842605489927,,0.019406259335692178,2.488048179010706,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2014-11-03,monthly,development,24,2014-10-31,tune_83492a4a8773,screen_D,2014-11-03,2014-12-04,1,PASS_INTERNAL_ACCOUNTING
-0.033480713338829404,0.12017956036206356,0.24043726190122827,-1.370210681587545,-0.033480713338829404,0.11562389657050365,0.2312496560259279,-1.4335044768295033,6414776.498147124,3719442.3914339878,2695334.1067131385,2.689745035478469,0.0,,66,9,146,24,2015-08-03,2015-09-03,966519286.6611706,2,0,0,2,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,2,False,True,0,UNKNOWN_BLOCK_SUBMISSION,2,2,22,6414776.498147124,966519286.6611706,2,2,2,0,0,0,1.0,0.09494819609978748,0.7857671160684883,0,29,False,2,0,0,COMPLETE,False,FAIL_CASH,FAIL_CASH;FAIL_HOLDING_COUNT;FAIL_ROUND_LOT,-0.033480713338829404,,0.11562389657050365,2.6101350115326225,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2015-08-03,monthly,development,24,2015-07-31,tune_83492a4a8773,screen_D,2015-08-03,2015-09-03,3,PASS_INTERNAL_ACCOUNTING
-0.0012798890693748177,0.03819842446124011,0.1450920448568648,-0.022390984143011945,-0.0012798890693748177,0.036492623596603546,0.14659049039270114,-0.020779287239899736,7313513.249417182,4214819.0573367,3098694.1920804814,2.944910295263095,0.0,57.068630809638,54,6,125,24,2016-06-01,2016-07-06,998720110.9306252,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,7313513.249417182,998720110.9306252,0,0,0,0,0,0,0.20314455622200278,0.09653797447091854,0.8580940869920615,22,30,True,0,0,0,COMPLETE,True,PASS,,-0.0012798890693748177,,0.036492623596603546,2.957767759534526,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2016-06-01,monthly,development,24,2016-05-31,tune_83492a4a8773,screen_D,2016-06-01,2016-07-06,1,PASS_INTERNAL_ACCOUNTING
-0.030640411329728612,0.052043428038502815,0.15414685682050228,-2.044338693356786,-0.030640411329728612,0.052043428038502815,0.15414685682050228,-2.044338693356786,7326367.646866937,4159978.529857807,3166389.11700913,2.959152420372204,0.0,1.9550601737695072,57,4,137,24,2017-04-05,2017-05-09,969359588.6702714,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,7326367.646866937,969359588.6702714,0,0,0,0,0,0,0.20587455988266762,0.09186948235555221,0.8565431644235494,22,30,True,0,0,0,COMPLETE,True,PASS,,-0.030640411329728612,,0.052043428038502815,2.919283178847584,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2017-04-05,monthly,development,24,2017-03-31,tune_83492a4a8773,screen_D,2017-04-05,2017-05-09,1,PASS_INTERNAL_ACCOUNTING
0.010500210404694066,0.030042648339128064,0.13424156495382056,0.8817022556415122,0.010500210404694066,0.030042648339128064,0.13424156495382056,0.8817022556415122,6817575.21721713,3906918.580377787,2910656.6368393423,2.703675097890919,0.0,6.727115141204294,41,5,118,24,2018-01-02,2018-02-02,1010500210.4046941,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6817575.21721713,1010500210.4046941,0,0,0,0,0,0,0.20261044474776257,0.09551515345776208,0.8601035240295818,22,30,True,0,0,0,COMPLETE,True,PASS,,0.010500210404694066,,0.030042648339128064,2.7416972493879204,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2018-01-02,monthly,development,24,2017-12-29,tune_83492a4a8773,screen_D,2018-01-02,2018-02-02,1,PASS_INTERNAL_ACCOUNTING
