model,month,economic_return,economic_total_return,economic_max_drawdown,annualized_volatility,sharpe_zero_rf,hard_breach_days,infeasible_executed_days,raw_rule_breach_days,negative_cash_days,trade_days,costs,turnover_two_way,sessions,final_economic_nav,instrument_return,weak_month,excess_vs_0050,excess_vs_instrument,difference_vs_A,partial_month,track
v1_matched,2026-05,0.1087369274622069,0.1087369274622069,0.0930948157325695,0.4240649175410901,3.274588560801166,1,0,1,0,20,12942433.010054177,1.882827597919084,20,2530649072.6492705,0.1646409008384406,False,-0.0435320709627597,-0.0559039733762336,-0.0556866776060689,False,historical_pit
v1_matched,2026-06,0.0187850899572481,0.0187850899572481,0.1066598588247359,0.439061728768186,0.7199890246987264,1,0,1,0,21,13161017.548904603,1.890636518547885,21,2578187543.129214,0.022770412629355,False,-0.0025003591846135,-0.0039853226721069,0.0244738596888025,False,historical_pit
v1_matched,2026-07,-0.0710256007249294,-0.0710256007249294,0.1275858453966317,0.3483754902338602,-2.2514287866935723,1,1,1,0,21,16056170.672846949,2.1532172030851817,22,2395070224.0969315,-0.0403335406585595,True,-0.0332497833250258,-0.0306920600663699,0.0747655281069075,False,historical_pit
v1_matched,2026-08,0.1563170244157172,0.1563170244157172,0.009572347643769,0.1350043801993164,13.018171093161786,0,6,0,0,15,11053691.877339303,1.4580891711916275,21,2769460474.794449,0.0330578665660787,False,0.1256319627041209,0.1232591578496384,0.0247152777842472,False,historical_pit
v1_matched,2026-09,-0.012283232320247,-0.012283232320247,0.0548351862135717,0.1994763240078036,-0.9474613420688462,0,0,0,0,15,8243779.354417768,1.11523462292446,15,2735442548.380807,0.0479999856387867,False,-0.0569404800572646,-0.0602832179590338,-0.0288388680648989,True,historical_pit
0050,2025-01,0.0445891069619872,0.0445891069619872,0.0456412857066219,0.200561383888153,3.752783441856919,0,0,0,0,1,1282608.7253107766,0.900076298463703,15,1044589106.9619873,0.0424969365926124,False,0.0,0.0020921703693748,0.0454050937183407,False,historical_pit
0050,2025-02,-0.0390637944422733,-0.0390637944422733,0.0390637944422733,0.1853022588309461,-2.760163801048446,0,0,0,0,0,0.0,0.0,19,1003783492.8109864,-0.0437158614920393,True,0.0,0.0046520670497659,-0.0023793650250791,False,historical_pit
0050,2025-03,-0.0912355609111862,-0.0912355609111862,0.0912355609111862,0.1839368234139902,-6.139137854396314,0,0,0,0,0,0.0,0.0,21,912202742.8109864,-0.1025974025974028,True,0.0,0.0113618416862165,-0.0044777627906475,False,historical_pit
0050,2025-04,-0.0210956630525999,-0.0210956630525999,0.1502951683559737,0.5282711624805588,-0.2563061875975829,0,0,0,0,0,0.0,0.0,20,892959221.1129882,-0.024023119516552,True,0.0,0.002927456463952,0.0297719003308544,False,historical_pit
0050,2025-05,0.0579002047076189,0.0579002047076189,0.0219200544659008,0.1615755095922373,4.4717431816932445,0,0,0,0,0,0.0,0.0,20,944661742.8109864,0.0661328202422397,False,0.0,-0.0082326155346208,0.0031532630940938,False,historical_pit
0050,2025-06,0.0671992175856555,0.0671992175856555,0.0188982459974268,0.1539953240006266,5.148893400553906,0,5,0,0,0,0.0,0.0,21,1008142272.8109864,0.0761613351877608,False,0.0,-0.0089621176021053,-0.0159640034209462,False,historical_pit
0050,2025-07,0.0653135848231059,0.0653135848231059,0.0175365384539782,0.1138655889499694,6.150718264270897,0,0,0,0,0,0.0,0.0,23,1073987658.6599853,0.0735028219653317,False,0.0,-0.0081892371422258,-0.0198317574837172,False,historical_pit
0050,2025-08,0.0164067193965582,0.0164067193965582,0.0276366939416273,0.1612630368771122,1.2881703510659686,0,0,0,0,0,0.0,0.0,21,1091608272.8109865,0.0184287250630348,False,0.0,-0.0020220056664765,-0.1530595641476484,False,historical_pit
0050,2025-09,0.0900546361707728,0.0900546361707728,0.0185176291935956,0.1295072972245779,8.067777206208323,0,0,0,0,0,0.0,0.0,21,1189912658.6599853,0.1009523664202012,False,0.0,-0.0108977302494284,0.0705532547331113,False,historical_pit
0050,2025-10,0.1083345178428227,0.1083345178428227,0.0146943962456133,0.1850210272519288,7.110145028363568,0,0,0,0,0,0.0,0.0,20,1318821272.8109865,0.1202422293196707,False,0.0,-0.0119077114768479,-0.0463550939428198,False,historical_pit
0050,2025-11,-0.033753799108139,-0.033753799108139,0.0731331956341776,0.2144259792549397,-1.913908776050549,0,0,0,0,0,0.0,0.0,20,1274306044.508984,-0.0370656606313346,True,0.0,0.0033118615231956,-0.0357950785651787,False,historical_pit
0050,2025-12,0.0473049627754278,0.0473049627754278,0.0305384255667564,0.1216816654412392,4.413568684638214,0,0,0,0,0,0.0,0.0,22,1334587044.5089843,0.0521251015162245,False,0.0,-0.0048201387407966,-0.0025199453270303,False,historical_pit
0050,2026-01,0.1111834772505189,0.1111834772505189,0.0196191066892857,0.1764361320109979,7.271580987919316,0,0,0,0,0,0.0,0.0,21,1482971072.8109865,0.1221210941082655,False,0.0,-0.0109376168577466,-0.0091524378161096,False,historical_pit
0050,2026-02,0.1069376219857072,0.1069376219857072,0.0137580566297401,0.2229403103888191,9.71220776923037,0,0,0,0,0,0.0,0.0,12,1641556472.8109865,0.1177685950413225,False,0.0,-0.0108309730556153,0.0061905949534848,False,historical_pit
0050,2026-03,-0.0994314863383892,-0.0994314863383892,0.0994314863383892,0.3053312653296394,-3.773665180028473,0,0,0,0,0,0.0,0.0,22,1478334072.8109865,-0.1084411583487366,True,0.0,0.0090096720103474,-0.0727058430678245,False,historical_pit
0050,2026-04,0.2277199762837654,0.2277199762837654,0.0249120225662698,0.2961564612919976,8.911959782324253,0,0,0,0,0,0.0,0.0,20,1814980272.8109865,0.2508638562543184,False,0.0,-0.023143879970553,-0.2008324434584274,False,historical_pit
0050,2026-05,0.1522689984249667,0.1522689984249667,0.0494987525420228,0.3099541539195749,5.927161521898712,0,0,0,0,0,0.0,0.0,20,2091345501.112988,0.1646409008384406,False,0.0,-0.0123719024134738,-0.0121546066433091,False,historical_pit
0050,2026-06,0.0212854491418617,0.0212854491418617,0.0679307071364299,0.3291606775941121,0.9251822737991716,0,0,0,0,0,0.0,0.0,21,2135860729.41499,0.022770412629355,False,0.0,-0.0014849634874933,0.0269742188734161,False,historical_pit
0050,2026-07,-0.0377758173999036,-0.0377758173999036,0.1306734080882272,0.4528464927235961,-0.761602971850178,0,0,0,0,0,0.0,0.0,22,2055176844.5089843,-0.0403335406585595,True,0.0,0.0025577232586558,0.1080153114319333,False,historical_pit
0050,2026-08,0.0306850617115963,0.0306850617115963,0.0313990369304097,0.1710335599672488,2.2031150812266307,0,0,0,0,0,0.0,0.0,21,2118240072.8109865,0.0330578665660787,False,0.0,-0.0023728048544824,-0.1009166849198737,False,historical_pit
0050,2026-09,0.0446572477370175,0.0446572477370175,0.0309707581069492,0.1788789639365337,4.192369351847943,0,0,0,0,0,0.0,0.0,15,2212834844.5089846,0.0479999856387867,False,0.0,-0.0033427379017691,0.0281016119923656,True,historical_pit
A,2025-01,0.0270149864800341,0.0270149864800341,0.0476555407721173,0.2409028136387925,1.9734856894944044,0,2,0,0,13,4045829.619842732,1.845964190595974,15,1027014986.480034,0.0424969365926124,False,-0.017574120481953,-0.0154819501125782,0.0,False,official_ex_post
A,2025-02,-0.0353342026383783,-0.0353342026383783,0.0353342026383783,0.1380718360322044,-3.3866589320867737,0,0,0,0,19,5014312.346844735,1.6491351995403094,19,990726230.8350972,-0.0437158614920393,True,0.0037295918038949,0.0083816588536609,0.0,False,official_ex_post
A,2025-03,-0.0877124731058892,-0.0877124731058892,0.0878687062123264,0.1856096613291807,-5.832534857101324,0,14,0,0,5,1178587.1227736743,0.4043789257700895,21,903827182.9576747,-0.1025974025974028,True,0.0035230878052969,0.0148849294915135,0.0,False,official_ex_post
A,2025-04,-0.0648026801199797,-0.0648026801199797,0.169181563425026,0.4986552932583873,-1.4506089186551283,0,7,0,0,10,1775965.3715895962,0.7463469939400849,20,845256759.1367261,-0.024023119516552,True,-0.0437070170673797,-0.0407795606034276,0.0,False,official_ex_post
A,2025-05,0.0422690275628301,0.0422690275628301,0.0159482772725537,0.1110893438459464,4.753278536889781,0,3,0,0,17,3172905.045481168,1.291437931483486,20,880984940.3863449,0.0661328202422397,False,-0.0156311771447887,-0.0238637926794096,0.0,False,official_ex_post
A,2025-06,0.1161219102645105,0.1161219102645105,0.0143280799273893,0.1772514678922158,7.540581911225932,0,0,0,0,18,4063763.7725074086,1.4506189669988356,21,983286594.5782732,0.0761613351877608,False,0.048922692678855,0.0399605750767497,0.0,False,official_ex_post
A,2025-07,0.1149163209948427,0.1149163209948427,0.0215445217501232,0.1723915907762,7.012155378685747,0,0,0,0,23,4603288.5056188265,1.5244477990171954,23,1096282272.5107558,0.0735028219653317,False,0.0496027361717368,0.0414134990295109,0.0,False,official_ex_post
A,2025-08,0.2249804747864958,0.2249804747864958,0.0806915189521707,0.3488574629235499,7.181308834600898,0,0,0,0,19,3391917.027873801,0.9481707424934812,21,1342924378.6802442,0.0184287250630348,False,0.2085737553899376,0.206551749723461,0.0,False,official_ex_post
A,2025-09,0.0158800654443673,0.0158800654443673,0.061163418690681,0.3205725160111252,0.742253009271274,0,0,0,0,21,6190268.473066166,1.6119868907173205,21,1364250105.700523,0.1009523664202012,False,-0.0741745707264054,-0.0850723009758338,0.0,False,official_ex_post
A,2025-10,0.2030047362471279,0.2030047362471279,0.0489018176888627,0.2793097120744587,8.507968033022536,0,0,0,0,20,4579331.357084725,1.0972192255975357,20,1641199338.5833738,0.1202422293196707,False,0.0946702184043051,0.0827625069274571,0.0,False,official_ex_post
A,2025-11,0.0113268782290538,0.0113268782290538,0.0989263769016377,0.4083945802912401,0.543888450302818,0,0,0,0,18,5577950.475353138,1.116586633994962,20,1659789003.6411114,-0.0370656606313346,True,0.0450806773371929,0.0483925388603885,0.0,False,official_ex_post
A,2025-12,0.1071856556608485,0.1071856556608485,0.0388672602428062,0.2299297015462789,5.193849170785296,0,1,0,0,21,5343608.396522431,1.080482869661948,22,1837694576.2550504,0.0521251015162245,False,0.0598806928854207,0.055060554144624,0.0,False,official_ex_post
A,2026-01,0.2495353223226168,0.2495353223226168,0.0324082826999096,0.2922473923212395,9.334672014548085,0,0,0,0,21,5118861.334661891,0.8975584469127378,21,2296264284.671379,0.1221210941082655,False,0.1383518450720979,0.1274142282143513,0.0,False,official_ex_post
A,2026-02,0.0769123198399661,0.0769123198399661,0.0788158178653555,0.4685541310178239,3.5472143361657333,0,1,0,0,11,4873727.829117898,0.7094742258881355,12,2472875297.771116,0.1177685950413225,False,-0.030025302145741,-0.0408562752013563,0.0,False,official_ex_post
A,2026-03,-0.0547825629440578,-0.0547825629440578,0.1395678986736998,0.569677626920845,-0.8568745385255322,0,6,0,0,14,6537497.479645173,0.8954756254923447,22,2337404851.118164,-0.1084411583487366,True,0.0446489233943314,0.0536585954046788,0.0,False,official_ex_post
A,2026-04,0.3870562475732508,0.3870562475732508,0.0365289230601253,0.3653115175708381,11.548863224856548,0,0,0,0,18,8735762.649129665,1.1001856536015069,20,3242112001.851473,0.2508638562543184,False,0.1593362712894854,0.1361923913189324,0.0,False,official_ex_post
A,2026-05,0.1585362342094285,0.1585362342094285,0.074476380653529,0.42821212178445,4.548746747641258,0,0,0,0,19,13536463.649023991,1.3496447292393878,20,3756104229.510197,0.1646409008384406,False,0.0062672357844617,-0.0061046666290121,0.0,False,official_ex_post
A,2026-06,0.0116467721041355,0.0116467721041355,0.0836618892521888,0.3999913847818521,0.5390132323187025,0,0,0,0,20,14192289.805990543,1.317194823250754,21,3799850719.470682,0.022770412629355,False,-0.0096386770377261,-0.0111236405252195,0.0,False,official_ex_post
A,2026-07,-0.1293400019627612,-0.1293400019627612,0.1705584752468134,0.3479156160321874,-4.379113751334415,0,2,0,0,17,13358239.46971586,1.2127784624573603,22,3308378019.956145,-0.0403335406585595,True,-0.0915641845628575,-0.0890064613042016,0.0,False,official_ex_post
A,2026-08,0.139565945068907,0.139565945068907,0.013867426685436,0.1345673566299566,11.750318955082143,0,1,0,0,20,12734330.368318122,1.2415720107562014,21,3770114924.9565234,0.0330578665660787,False,0.1088808833573107,0.1065080785028282,0.0,False,official_ex_post
A,2026-09,0.001323303358875,0.001323303358875,0.0549694015632308,0.1875731709838994,0.2059732160936206,0,0,0,0,15,13069574.42612095,1.276410932159883,15,3775103930.700063,0.0479999856387867,False,-0.0433339443781424,-0.0466766822799116,0.0,True,official_ex_post
B,2025-01,0.0274403016160993,0.0274403016160993,0.0476555407721173,0.2403877129610873,2.0062161818837776,0,2,0,0,13,4045621.840987928,1.8456661256961653,15,1027440301.6160992,0.0424969365926124,False,-0.0171488053458879,-0.0150566349765131,0.0004253151360651,False,official_ex_post
B,2025-02,-0.0329707892695527,-0.0329707892695527,0.0329707892695527,0.1285967502267324,-3.3936710952420333,0,0,0,0,19,5055066.470179294,1.6690912492916086,19,993564783.9444692,-0.0437158614920393,True,0.0060930051727206,0.0107450722224865,0.0023634133688256,False,official_ex_post
B,2025-03,-0.0396034080185804,-0.0396034080185804,0.0396034080185804,0.1072799888094709,-4.464317205267262,0,3,0,0,15,3143540.6445897087,1.1319072377255697,21,954216232.4130236,-0.1025974025974028,True,0.0516321528926058,0.0629939945788223,0.0481090650873088,False,official_ex_post
B,2025-04,-0.0429416447867262,-0.0429416447867262,0.106287423164761,0.3905152731029206,-1.224723720371066,0,0,0,0,19,4016125.776909171,1.5131497619687178,20,913240617.9110152,-0.024023119516552,True,-0.0218459817341263,-0.0189185252701742,0.0218610353332534,False,official_ex_post
B,2025-05,0.0363328404693537,0.0363328404693537,0.0180928041913053,0.0984911233845438,4.616304618568091,0,0,0,0,19,3634643.016996046,1.2970780970860205,20,946421243.59171,0.0661328202422397,False,-0.0215673642382652,-0.029799979772886,-0.0059361870934764,False,official_ex_post
B,2025-06,0.1076336078631765,0.1076336078631765,0.0060982877872722,0.1309282645275655,9.454044027593085,0,0,0,0,20,3863062.515387152,1.3251387809933295,21,1048287976.5978402,0.0761613351877608,False,0.040434390277521,0.0314722726754157,-0.008488302401334,False,official_ex_post
B,2025-07,0.1205373442243613,0.1205373442243613,0.0192239599545411,0.1692612142265898,7.465783222254694,0,0,0,0,23,4617524.048026927,1.417249455188362,23,1174645825.2792733,0.0735028219653317,False,0.0552237594012554,0.0470345222590296,0.0056210232295186,False,official_ex_post
B,2025-08,0.2089898366512053,0.2089898366512053,0.0791311989167152,0.3357122799541261,6.975562016404611,0,0,0,0,18,3809569.576479856,0.9873448552906142,21,1420134864.427409,0.0184287250630348,False,0.192583117254647,0.1905611115881704,-0.0159906381352905,False,official_ex_post
B,2025-09,-0.0151943583168219,-0.0151943583168219,0.0611711196539682,0.3104637000142187,-0.4439489175958819,0,0,0,0,21,5609617.026884798,1.4117851034329605,21,1398556826.4390876,0.1009523664202012,False,-0.1052489944875947,-0.1161467247370231,-0.0310744237611892,False,official_ex_post
B,2025-10,0.1908012576308273,0.1908012576308273,0.0423685089328685,0.2544069157316687,8.806522066563817,0,0,0,0,18,4630822.157704289,1.102124854461827,20,1665403227.7918444,0.1202422293196707,False,0.0824667397880045,0.0705590283111565,-0.0122034786163005,False,official_ex_post
B,2025-11,0.0119977273971425,0.0119977273971425,0.0959913559821662,0.3978781731491219,0.5689278400297065,0,0,0,0,19,6155798.947725725,1.2170676449454003,20,1685384281.7252123,-0.0370656606313346,True,0.0457515265052815,0.0490633880284772,0.0006708491680886,False,official_ex_post
B,2025-12,0.0751517304399318,0.0751517304399318,0.0355191429284639,0.2038103906681859,4.176345598899967,0,0,0,0,22,9043524.041755462,1.8655698398506373,22,1812043826.953124,0.0521251015162245,False,0.027846767664504,0.0230266289237073,-0.0320339252209167,False,official_ex_post
B,2026-01,0.2147798540080585,0.2147798540080585,0.028010154205399,0.2515620414379972,9.443478180970784,0,0,0,0,21,5762146.764753812,1.0054211575902834,21,2201234335.5623198,0.1221210941082655,False,0.1035963767575396,0.092658759899793,-0.0347554683145583,False,official_ex_post
B,2026-02,0.1312738979549645,0.1312738979549645,0.0666730098345665,0.4897560133639322,5.54082111981024,0,0,0,0,12,4392245.493964287,0.6742981770429898,12,2490198947.1038914,0.1177685950413225,False,0.0243362759692573,0.013505302913642,0.0543615781149984,False,official_ex_post
B,2026-03,-0.0190242642732817,-0.0190242642732817,0.1249270107505362,0.5419762807358081,-0.1446191155235426,0,0,0,0,22,11363013.009836735,1.545900813096954,22,2442824744.241139,-0.1084411583487366,True,0.0804072220651075,0.0894168940754549,0.035758298670776,False,official_ex_post
B,2026-04,0.3158414317063844,0.3158414317063844,0.0401129627368941,0.3135714274670638,11.25299318653934,0,0,0,0,18,10757680.28505182,1.3279085785308555,20,3214370008.870043,0.2508638562543184,False,0.088121455422619,0.064977575452066,-0.0712148158668664,False,official_ex_post
B,2026-05,0.2011755071167398,0.2011755071167398,0.0867654783760233,0.4550293932465887,5.3145644038126045,0,2,0,0,16,13120438.67636533,1.2093106712777806,20,3861022525.4653134,0.1646409008384406,False,0.048906508691773,0.0365346062782991,0.0426392729073112,False,official_ex_post
B,2026-06,0.0383397511441425,0.0383397511441425,0.0947437356695889,0.4242140179321352,1.268666246735179,0,0,0,0,19,13533430.420406936,1.2709831490241554,21,4009053168.2535834,0.022770412629355,False,0.0170543020022808,0.0155693385147874,0.026692979040007,False,official_ex_post
B,2026-07,-0.112751061877343,-0.112751061877343,0.1453652554537858,0.3264699777624849,-4.029584484456163,0,1,0,0,19,19528128.16551515,1.7076621862824115,22,3557028166.4102645,-0.0403335406585595,True,-0.0749752444774394,-0.0724175212187835,0.0165889400854181,False,official_ex_post
B,2026-08,0.0869179480781512,0.0869179480781512,0.0139250954139586,0.1058849791704827,9.514558450058072,0,0,0,0,21,17032945.936270133,1.6545677973131068,21,3866197755.8908334,0.0330578665660787,False,0.0562328863665548,0.0538600815120724,-0.0526479969907558,False,official_ex_post
B,2026-09,0.0237499316709322,0.0237499316709322,0.0371383603786119,0.1702608427135318,2.3972914791726176,0,0,0,0,15,15259394.282371355,1.3373582265320576,15,3958019688.419552,0.0479999856387867,False,-0.0209073160660853,-0.0242500539678545,0.0224266283120571,True,official_ex_post
C,2025-01,0.027647140849673,0.027647140849673,0.0476555407721173,0.2412247030950274,2.0140829775240414,0,2,0,0,13,4045412.3994141817,1.8456464321149533,15,1027647140.849673,0.0424969365926124,False,-0.0169419661123142,-0.0148497957429394,0.0006321543696388,False,official_ex_post
C,2025-02,-0.0327134980791713,-0.0327134980791713,0.0333018815280646,0.1389014311682847,-3.1070842596603274,0,0,0,0,19,4845540.761441499,1.5870596171091698,19,994029208.0814214,-0.0437158614920393,True,0.006350296363102,0.0110023634128679,0.002620704559207,False,official_ex_post
C,2025-03,-0.0840878124511549,-0.0840878124511549,0.0859480110265188,0.1825093191785339,-5.674896222721113,0,18,0,0,2,517870.2180190616,0.1826523011208303,21,910443466.4613008,-0.1025974025974028,True,0.0071477484600313,0.0185095901462478,0.0036246606547343,False,official_ex_post
C,2025-04,-0.0583067372939877,-0.0583067372939877,0.1812065665434603,0.5175581082077796,-1.2109842207594586,0,3,0,0,16,3221118.7798178005,1.320327816337999,20,857358478.4413141,-0.024023119516552,True,-0.0372110742413878,-0.0342836177774357,0.0064959428259919,False,official_ex_post
C,2025-05,0.064676075890474,0.064676075890474,0.0145051259524237,0.1412468585976306,5.666329260137159,0,0,0,0,18,3436193.4216913,1.378997657830808,20,912809060.458326,0.0661328202422397,False,0.0067758711828551,-0.0014567443517656,0.0224070483276439,False,official_ex_post
C,2025-06,0.1205196060221907,0.1205196060221907,0.00940461417556,0.1346259984725343,10.234052123648215,0,0,0,0,18,3253782.348524217,1.15186813182172,21,1022820448.7982492,0.0761613351877608,False,0.0533203884365351,0.0443582708344298,0.0043976957576801,False,official_ex_post
C,2025-07,0.1091815869475045,0.1091815869475045,0.0235580046317726,0.1639967643588351,7.016906635508366,0,0,0,0,22,4911409.305568988,1.5265015885564748,23,1134493608.560401,0.0735028219653317,False,0.0438680021243986,0.0356787649821728,-0.0057347340473381,False,official_ex_post
C,2025-08,0.2154783377151874,0.2154783377151874,0.0792879878811618,0.3386419467678434,7.10940940540163,0,0,0,0,19,3586335.6919244924,0.9850866082193298,21,1378952405.4815006,0.0184287250630348,False,0.1990716183186291,0.1970496126521526,-0.0095021370713084,False,official_ex_post
C,2025-09,-0.0010458016705806,-0.0010458016705806,0.0599736849125283,0.3237979908785381,0.1150553080677326,0,0,0,0,21,5613174.212115942,1.4196547019022543,21,1377510294.7521968,0.1009523664202012,False,-0.0911004378413534,-0.1019981680907818,-0.016925867114948,False,official_ex_post
C,2025-10,0.1868295116074791,0.1868295116074791,0.0476140225398784,0.2647632689324785,8.311664306614265,0,0,0,0,20,5471700.801567409,1.3223741008809573,20,1634869870.3550243,0.1202422293196707,False,0.0784949937646564,0.0665872822878084,-0.0161752246396487,False,official_ex_post
C,2025-11,0.0108121975762085,0.0108121975762085,0.0952754024739956,0.4066703960234926,0.5282777970262035,0,0,0,0,19,6881673.677356119,1.3849591515920037,20,1652546406.4046934,-0.0370656606313346,True,0.0445659966843475,0.0478778582075432,-0.0005146806528453,False,official_ex_post
C,2025-12,0.10014755829388,0.10014755829388,0.0324134585838462,0.2163525894098993,5.167210080125183,0,2,0,0,19,6915433.996823975,1.4680101354523216,22,1818044893.9734492,0.0521251015162245,False,0.0528425955184521,0.0480224567776554,-0.0070380973669685,False,official_ex_post
C,2026-01,0.1958767624727562,0.1958767624727562,0.0247928323507311,0.2325846555210843,9.378765818655372,0,0,0,0,21,4222196.070813432,0.6742746763190949,21,2174157641.835094,0.1221210941082655,False,0.0846932852222372,0.0737556683644906,-0.0536585598498606,False,official_ex_post
C,2026-02,0.0998582480949226,0.0998582480949226,0.0648082760034163,0.458078893478822,4.590236042041437,0,1,0,0,11,4214331.956200141,0.6785198477052566,12,2391265215.030935,0.1177685950413225,False,-0.0070793738907846,-0.0179103469463999,0.0229459282549564,False,official_ex_post
C,2026-03,-0.0385439833324742,-0.0385439833324742,0.1279635160883243,0.5584611279254325,-0.5356779515973583,0,6,0,0,15,5931369.887141487,0.8313409505452753,22,2299096328.439257,-0.1084411583487366,True,0.060887503005915,0.0698971750162624,0.0162385796115835,False,official_ex_post
C,2026-04,0.4057784941403486,0.4057784941403486,0.0286083717655923,0.3711585120934674,11.834773338999666,0,0,0,0,17,8373434.415488664,1.0467625832761898,20,3232020174.4769435,0.2508638562543184,False,0.1780585178565832,0.1549146378860302,0.0187222465670977,False,official_ex_post
C,2026-05,0.1439645813621144,0.1439645813621144,0.1038373762497809,0.4697358503261974,3.841765405610856,0,0,0,0,20,13014777.560566742,1.3531812510126846,20,3697316605.849425,0.1646409008384406,False,-0.0083044170628523,-0.0206763194763262,-0.014571652847314,False,official_ex_post
C,2026-06,0.065926421565283,0.065926421565283,0.0903617870067856,0.4426099167881362,1.9453637785585245,0,0,0,0,21,9277619.983842326,0.8711218257305795,21,3941067459.066976,0.022770412629355,False,0.0446409724234213,0.0431560089359279,0.0542796494611474,False,official_ex_post
C,2026-07,-0.1451367823942647,-0.1451367823942647,0.1998390202384433,0.3785178737418228,-4.546160103807076,0,1,0,0,19,12203381.6775093,1.092080794516133,22,3369073608.859254,-0.0403335406585595,True,-0.1073609649943611,-0.1048032417357052,-0.0157967804315035,False,official_ex_post
C,2026-08,0.1277166717498354,0.1277166717498354,0.0085012902722129,0.1454134733169881,10.015943713750874,0,1,0,0,20,17164056.199275687,1.645585919248269,21,3799360477.062965,0.0330578665660787,False,0.0970316100382391,0.0946588051837566,-0.0118492733190715,False,official_ex_post
C,2026-09,0.02260036796212,0.02260036796212,0.0366902530113312,0.1783904016495612,2.189416053716835,0,0,0,0,15,12975085.95669094,1.2460413985903014,15,3885227421.865324,0.0479999856387867,False,-0.0220568797748974,-0.0253996176766666,0.0212770646032449,True,official_ex_post
D,2025-01,0.0280225203659347,0.0280225203659347,0.0476555407721173,0.240738005252472,2.043228325027698,0,2,0,0,13,4045161.6284426055,1.8453071652218955,15,1028022520.3659348,0.0424969365926124,False,-0.0165665865960524,-0.0144744162266776,0.0010075338859005,False,official_ex_post
D,2025-02,-0.0265376216399559,-0.0265376216399559,0.0278719264501138,0.1304795961657704,-2.670021998306185,0,0,0,0,19,4786068.267092815,1.5570959376197016,19,1000741247.6831098,-0.0437158614920393,True,0.0125261728023173,0.0171782398520833,0.0087965809984223,False,official_ex_post
D,2025-03,-0.0563267466369042,-0.0563267466369042,0.0563267466369042,0.1126902904729479,-6.111123718700835,0,5,0,0,15,3807078.216686533,1.3804322982218995,21,944372748.9757638,-0.1025974025974028,True,0.0349088142742819,0.0462706559604985,0.0313857264689849,False,official_ex_post
D,2025-04,-0.0429092838846413,-0.0429092838846413,0.1205601387853178,0.3958651625321521,-1.201417994886957,0,0,0,0,20,4604703.152136688,1.7524035399269915,20,903850390.5970436,-0.024023119516552,True,-0.0218136208320414,-0.0188861643680893,0.0218933962353383,False,official_ex_post
D,2025-05,0.0430894094595546,0.0430894094595546,0.0149042576465365,0.1076636850875712,4.993393532904756,0,0,0,0,20,3636670.73973122,1.333350527063715,20,942796770.167658,0.0661328202422397,False,-0.0148107952480642,-0.0230434107826851,0.0008203818967245,False,official_ex_post
D,2025-06,0.1296822071323062,0.1296822071323062,0.0107858984680089,0.14894765594069,9.922747688231496,0,0,0,0,18,3685354.8860431593,1.2222978098291506,21,1065060736.2002096,0.0761613351877608,False,0.0624829895466507,0.0535208719445454,0.0135602968677956,False,official_ex_post
D,2025-07,0.0879053868412231,0.0879053868412231,0.0201015562077229,0.1608007886481734,5.82799850734545,0,0,0,0,23,4902483.444135645,1.521020923622805,23,1158685312.225287,0.0735028219653317,False,0.0225918020181172,0.0144025648758914,-0.0270109341536195,False,official_ex_post
D,2025-08,0.1988599840234419,0.1988599840234419,0.0723465439867874,0.3196194493280447,6.9918646769032,0,0,0,0,19,3868186.7294252818,1.1002534120504552,21,1389101454.9026043,0.0184287250630348,False,0.1824532646268837,0.1804312589604071,-0.0261204907630538,False,official_ex_post
D,2025-09,-0.0113307051549219,-0.0113307051549219,0.0559131484964616,0.2868346163479222,-0.340487354932228,0,0,0,0,21,6343746.453711394,1.5665543566417812,21,1373361955.88683,0.1009523664202012,False,-0.1013853413256947,-0.1122830715751231,-0.0272107705992893,False,official_ex_post
D,2025-10,0.2009803500546976,0.2009803500546976,0.0408945731573608,0.250807942001222,9.360913045703183,0,0,0,0,20,5507338.462466622,1.3303297365306992,20,1649380722.5327692,0.1202422293196707,False,0.0926458322118748,0.0807381207350268,-0.0020243861924302,False,official_ex_post
D,2025-11,-0.001699818139333,-0.001699818139333,0.0882940413697084,0.3794336732324692,0.1261495357306874,0,0,0,0,20,7109708.116104907,1.506819740388568,20,1646577075.2619417,-0.0370656606313346,True,0.0320539809688059,0.0353658424920015,-0.0130266963683869,False,official_ex_post
D,2025-12,0.0608944214199678,0.0608944214199678,0.0424079164255642,0.2057532429426004,3.393717603484913,0,0,0,0,22,8192354.914223287,1.689816849650971,22,1746844433.5834002,0.0521251015162245,False,0.0135894586445399,0.0087693199037433,-0.0462912342408807,False,official_ex_post
D,2026-01,0.1977438039608794,0.1977438039608794,0.0265477401718122,0.2114253226404182,10.385887670799066,0,0,0,0,21,5069594.5999092525,0.8840037980017117,21,2092272096.8080692,0.1221210941082655,False,0.0865603267103605,0.0756227098526138,-0.0517915183617374,False,official_ex_post
D,2026-02,0.1153217529884655,0.1153217529884655,0.0531154856524901,0.3806722466226687,6.222545945435029,0,1,0,0,10,2172572.534508068,0.3454834967846842,12,2333556582.7408285,0.1177685950413225,False,0.0083841310027583,-0.0024468420528569,0.0384094331484994,False,official_ex_post
