candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return
x0352_daily_baseline,396,249,379,147,0.6287878787878788,0.9570707070707071,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.10034888516427998,0.09574851101957094,0.031330533497104796,-0.040524065838033294,-0.1496141437602143,0.8192771084337349,0.18072289156626506,0.5151515151515151,0.05644997429436083,0.21448484111820343,2.327562847613306,1.0,-0.31100661807102736,0.015971525443454815,-1.0,-1.0
