candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return,best_return,p90_MDD,median_trade_count,valid_episode_count,mean_return_excluding_top_5pct,median_return_without_tail_extremes,trimmed_each_tail_count,median_days_to_valid_portfolio,valid_portfolio_reached_count,valid_portfolio_unreached_count,analysis_status,median_day_1_invested_fraction,observed_day_1_invested_fraction_count,median_day_1_holding_count,observed_day_1_holding_count_count,median_day_3_invested_fraction,observed_day_3_invested_fraction_count,median_day_3_holding_count,observed_day_3_holding_count_count,median_day_5_invested_fraction,observed_day_5_invested_fraction_count,median_day_5_holding_count,observed_day_5_holding_count_count,source_study,phase
x0352_daily_baseline,250,167,213,83,0.668,0.852,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015908038287237858,0.008319348636427207,-0.013643054172049085,-0.06633659820144164,-0.14083600652380868,0.6586826347305389,0.3413173652694611,0.44,0.035995104371568165,0.1466446759069776,2.39192495851348,1.0,-0.3264426751108666,-0.013643054172049085,-1.0,-1.0,0.09153635612029776,0.10478777693831923,110.0,167.0,0.004326550528135567,0.015908038287237858,9.0,1.0,213.0,37.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.909062645865541,250.0,20.0,250.0,0.9064944804483248,250.0,20.0,250.0,0.895037132099469,213.0,20.0,213.0,original,rolling_2010
x0352_daily_baseline,247,115,184,132,0.46558704453441296,0.7449392712550608,MEASURED_PASS_COMPLETE_EPISODES_ONLY,-0.023090821452803167,-0.014554648058475707,-0.03890321346019976,-0.06174308804263349,-0.10350222932272368,0.33043478260869563,0.6695652173913044,0.15384615384615385,0.06015453288610462,0.11587707686911375,2.3986848824541327,1.0,-0.5411894110393713,-1.0,-1.0,-1.0,0.1526005651763318,0.1001713908914902,120.0,115.0,-0.021319943105496578,-0.023090821452803167,6.0,1.0,184.0,63.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.8975178635855798,247.0,20.0,247.0,0.8903623605521924,247.0,20.0,247.0,0.8934512687869357,184.0,21.0,184.0,original,rolling_2011
x0352_daily_baseline,247,126,206,121,0.5101214574898786,0.8340080971659919,MEASURED_PASS_COMPLETE_EPISODES_ONLY,-0.009833607718145954,-0.0008525085696426404,-0.04712249582388958,-0.06681573955829734,-0.12346349825098213,0.4523809523809524,0.5476190476190477,0.23076923076923078,0.04268329683256744,0.12346349825098213,2.4846630418514,1.0,-0.4903134254241902,-0.08832076334907424,-1.0,-1.0,0.14284420820342825,0.08202924083834956,118.0,126.0,-0.008356792536825388,-0.009833607718145954,7.0,1.0,206.0,41.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9025468211570591,247.0,20.0,247.0,0.8981158370750739,247.0,20.0,247.0,0.8945581684360009,206.0,21.0,206.0,original,rolling_2012
x0352_daily_baseline,244,166,242,78,0.680327868852459,0.9918032786885246,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01993353958659283,0.02383524281575416,0.0007780849597923689,-0.012732895275042622,-0.0421605727379869,0.7530120481927711,0.2469879518072289,0.5122950819672131,0.024915485966540363,0.0867323476969668,2.4342371389166337,1.0,-0.303456351199118,0.0017641273601841645,-1.0,-1.0,0.11003289368625824,0.051265641027079034,113.0,166.0,0.02041172586988142,0.01993353958659283,9.0,1.0,242.0,2.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9093718456727111,244.0,20.0,244.0,0.9076342063904472,244.0,20.0,244.0,0.8935533296016738,242.0,21.0,242.0,original,rolling_2013
x0352_daily_baseline,247,163,242,84,0.659919028340081,0.979757085020243,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02649807473636212,0.025185298159475948,0.0026313484370683593,-0.03595135066721045,-0.08132991050275162,0.7607361963190185,0.2392638036809816,0.5020242914979757,0.028120360264637156,0.09771662890087862,2.341307467349092,1.0,-0.32346071417006245,0.001077983800157778,-1.0,-1.0,0.12369295724491214,0.0581817058323563,109.0,163.0,0.020594699073273277,0.02649807473636212,9.0,1.0,242.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087431142205297,247.0,20.0,247.0,0.9076973951347804,247.0,20.0,247.0,0.8946955263136678,242.0,21.0,242.0,original,rolling_2014
x0352_daily_baseline,244,136,218,108,0.5573770491803278,0.8934426229508197,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.013742548450663694,0.014375496766243763,-0.008734534629264906,-0.024574491167342005,-0.06687147589642839,0.6397058823529411,0.3602941176470588,0.35655737704918034,0.033896914337500805,0.08871768843824757,2.474959904227726,1.0,-0.4346103788516018,-0.024574491167342005,-1.0,-1.0,0.09321312578302643,0.05522414038829654,114.0,136.0,0.011035021187531037,0.013742548450663694,7.0,1.0,218.0,26.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9074522272454681,244.0,20.0,244.0,0.90248032752425,244.0,20.0,244.0,0.8764662895981354,218.0,21.0,218.0,original,rolling_2015
x0352_daily_baseline,241,162,225,79,0.6721991701244814,0.9336099585062241,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.010226812178506628,0.020034942353198436,-0.018688694265389216,-0.038635973183270514,-0.07560260001033914,0.5802469135802469,0.41975308641975306,0.3900414937759336,0.03716596517774534,0.09788048169250962,2.2956503466019926,1.0,-0.3143333582522068,-0.01854613890723722,-1.0,-1.0,0.14919975024187515,0.05586890138341218,112.0,162.0,0.013634009872734958,0.010226812178506628,9.0,1.0,223.0,18.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9069049094444952,241.0,20.0,241.0,0.9041687864763956,241.0,20.0,241.0,0.8936467002857008,225.0,21.0,225.0,original,rolling_2016
x0352_daily_baseline,243,176,243,67,0.7242798353909465,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02914684502293785,0.029527671244281208,0.007408738068855669,-0.014571810861092993,-0.06412965540941318,0.7954545454545454,0.20454545454545456,0.5761316872427984,0.028644304274071386,0.08872834461104417,2.3988965803318694,1.0,-0.25433386774076755,0.012315745326469951,-1.0,-1.0,0.11884635198931304,0.05983184727967367,114.0,176.0,0.02589979336179413,0.02914684502293785,9.0,1.0,243.0,0.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9100693770307666,243.0,20.0,243.0,0.9096461100042961,243.0,20.0,243.0,0.8942265547957244,243.0,20.0,243.0,original,rolling_2017
x0352_daily_baseline,245,120,219,125,0.4897959183673469,0.8938775510204081,MEASURED_PASS_COMPLETE_EPISODES_ONLY,-0.014496677717073636,-0.01601620452491518,-0.04753843247031786,-0.06989235383171459,-0.18139977188458178,0.39166666666666666,0.6083333333333333,0.19183673469387755,0.04183965558832986,0.18139977188458178,2.443793543885846,1.0,-0.5180487532366932,-1.0,-1.0,-1.0,0.09102965394287832,0.10268255754939677,119.5,120.0,-0.020341324016675304,-0.014496677717073636,6.0,1.0,217.0,28.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9069391442344072,245.0,20.0,245.0,0.900910155535771,245.0,20.0,245.0,0.89285036430465,219.0,21.0,219.0,original,rolling_2018
x0352_daily_baseline,241,216,241,25,0.8962655601659751,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.029463202232500207,0.0244009966128426,0.009554615636647834,-0.01720834662004095,-0.13625240017694318,0.8101851851851852,0.18981481481481483,0.7261410788381742,0.02541890776527428,0.13625240017694318,2.286995676169783,1.0,-0.08186466693620748,0.026324663553386918,-0.0012720372892769394,-1.0,0.10109011426703995,0.059177327685213554,104.0,216.0,0.021005483293440406,0.029463202232500207,11.0,1.0,241.0,0.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9086514313485952,241.0,20.0,241.0,0.9081849467081283,241.0,20.0,241.0,0.8962706005713909,241.0,21.0,241.0,original,rolling_2019
x0352_daily_baseline,245,172,222,73,0.7020408163265306,0.9061224489795918,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.047299529105500726,0.03644117024140752,-0.0012444935734698681,-0.051848035558167825,-0.31931341374279787,0.7441860465116279,0.2558139534883721,0.5224489795918368,0.041573388555533275,0.3285502090749475,2.3580697617332476,1.0,-0.27237599476929764,0.007947374847169897,-1.0,-1.0,0.18138676956010458,0.09016720507060398,109.0,172.0,0.029701246213526572,0.047299529105500726,9.0,1.0,222.0,23.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9080115349216028,245.0,20.0,245.0,0.9033182532739659,245.0,20.0,245.0,0.8936424762593163,222.0,21.0,222.0,original,rolling_2020
x0352_daily_baseline,243,187,233,56,0.7695473251028807,0.9588477366255144,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.031093441068855476,0.03707409901196164,-0.014016157719163147,-0.044059139838393845,-0.1422284303398611,0.6684491978609626,0.3315508021390374,0.51440329218107,0.038827648838913764,0.216488896085968,2.368644361521615,1.0,-0.20192240117186494,0.0034178184488058427,-0.06357855085154046,-1.0,0.25776331710939826,0.0976737554347203,112.0,187.0,0.02896605540731285,0.031093441068855476,10.0,1.0,233.0,10.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9091886930552702,243.0,20.0,243.0,0.906508074466459,243.0,20.0,243.0,0.8942354545798848,233.0,21.0,233.0,original,rolling_2021
x0352_daily_baseline,246,152,213,94,0.6178861788617886,0.8658536585365854,MEASURED_PASS_COMPLETE_EPISODES_ONLY,-0.02656857571948107,-0.0261497056068643,-0.05931817151695373,-0.09723622854753536,-0.13041558627842376,0.23684210526315788,0.7631578947368421,0.14634146341463414,0.059766005776452524,0.1417510531969468,2.4957089045517273,1.0,-0.39827136281399744,-0.07621418043006728,-1.0,-1.0,0.1814177954441294,0.10503319859518268,128.5,152.0,-0.035065060555113846,-0.02656857571948107,8.0,1.0,213.0,33.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9030230027020181,246.0,20.0,246.0,0.8940154106583351,246.0,20.0,246.0,0.8915218947319155,213.0,21.0,213.0,original,rolling_2022
x0352_daily_baseline,239,209,238,30,0.8744769874476988,0.99581589958159,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.024186005584452497,0.047439519177774614,-0.001534989747649318,-0.024270162158923747,-0.061382255353586324,0.7416267942583732,0.2583732057416268,0.6485355648535565,0.03685550810948823,0.118511519970943,2.401324145087715,1.0,-0.08403824473575358,0.017451376561123277,-0.015181317134896843,-1.0,0.30723828458270974,0.06431406433727854,114.0,209.0,0.03734110533698712,0.024186005584452497,11.0,1.0,238.0,1.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9076949041910375,239.0,20.0,239.0,0.9071999363197838,239.0,20.0,239.0,0.893664170097262,238.0,21.0,238.0,original,rolling_2023
x0352_daily_baseline,242,175,240,67,0.7231404958677686,0.9917355371900827,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.036140691130069236,0.05100906381072531,0.0024825942742018325,-0.018512207730742084,-0.07229779240984535,0.7714285714285715,0.22857142857142856,0.5578512396694215,0.04009470474093357,0.1382397520410551,2.354753504240507,1.0,-0.23997278443439285,0.0077608009673625356,-1.0,-1.0,0.27064634689142797,0.07651239606159022,110.0,175.0,0.040529953769281646,0.036140691130069236,9.0,1.0,240.0,2.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9069693950277942,242.0,20.0,242.0,0.901371543684973,242.0,20.0,242.0,0.8932316926753093,240.0,20.5,240.0,original,rolling_2024
simple_momentum_reference,180,123,168,57,0.6833333333333333,0.9333333333333333,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01800479823990986,0.022723244213110942,-0.0167415812899806,-0.05439623646537681,-0.11014950666849277,0.6260162601626016,0.37398373983739835,0.42777777777777776,0.03763779905327591,0.21098659703752642,2.422818625817017,1.0,-0.3011391164543742,-0.012395252408497814,-1.0,-1.0,0.1987265247957073,0.089191415363714,114.0,123.0,0.01450287543956275,0.01800479823990986,7.0,1.0,168.0,12.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9084460210765672,180.0,20.0,180.0,0.8987601485500305,180.0,20.0,180.0,0.8921400842724106,168.0,21.0,168.0,original,sanity_monthly
simple_momentum_reference,16,11,13,5,0.6875,0.8125,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015347904801662038,0.01628825030436469,-0.003060904513339735,-0.00903864024158807,-0.04662493281846003,0.7272727272727273,0.2727272727272727,0.5,0.029389472017845586,0.10914934510672414,2.621835669425882,1.0,-0.3013018279157493,-0.003060904513339735,-1.0,-1.0,0.08963820842055292,0.07186901813432589,126.0,11.0,0.008953254492745866,0.015347904801662038,1.0,1.0,13.0,3.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9081131087712486,16.0,20.0,16.0,0.8990328098665122,16.0,20.0,16.0,0.8951153350688361,13.0,22.0,13.0,original,sanity_oct_nov
coarse_009_ema_slow_20,35,24,31,11,0.6857142857142857,0.8857142857142857,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.031229744464789988,0.03880435294814067,-0.00456805837950558,-0.06761512643242913,-0.11724714648375367,0.7083333333333334,0.2916666666666667,0.4857142857142857,0.04946586104307105,0.21604996082429184,2.4451823607470415,1.0,-0.287677015121275,-1.3245723416654975e-05,-1.0,-1.0,0.1822372848300735,0.09341873000485797,116.0,24.0,0.026604084630326628,0.031229744464789988,2.0,1.0,31.0,4.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9091196345133213,35.0,20.0,35.0,0.909278962778544,35.0,20.0,35.0,0.89581933742816,31.0,21.0,31.0,original,validation
coarse_019_volume_low_0p6,35,24,31,11,0.6857142857142857,0.8857142857142857,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03381120051092479,0.037125729612003104,-0.017358754260128118,-0.06783088368553643,-0.10353483261953633,0.7083333333333334,0.2916666666666667,0.4857142857142857,0.050184436213307704,0.216488896085968,2.4379171147531755,1.0,-0.28882807112319786,-0.017186716032221216,-1.0,-1.0,0.18953673706358032,0.10675049542197289,117.0,24.0,0.024552424903926864,0.03381120051092479,2.0,1.0,31.0,4.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,35.0,20.0,35.0,0.8952739171918239,35.0,20.0,35.0,0.8926275756822923,31.0,21.0,31.0,original,validation
coarse_024_one_day_chase_return_0p05,35,24,31,11,0.6857142857142857,0.8857142857142857,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03096680215686698,0.036686142993535654,-0.02272437257518148,-0.058608385870538224,-0.10567177592900145,0.6666666666666666,0.3333333333333333,0.45714285714285713,0.05175350380480637,0.20460455408421296,2.477393058566255,1.0,-0.2891295019472898,-0.020428574210745065,-1.0,-1.0,0.1778885824304457,0.0984260795032488,124.0,24.0,0.024857831516419193,0.03096680215686698,2.0,1.0,31.0,4.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9072871232194668,35.0,20.0,35.0,0.9021297609229112,35.0,20.0,35.0,0.8937858930427844,31.0,21.0,31.0,original,validation
x0352_daily_baseline,35,24,31,11,0.6857142857142857,0.8857142857142857,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03398653057851975,0.03764897795104556,-0.017430083153248205,-0.06775172638807943,-0.10571518791897105,0.6666666666666666,0.3333333333333333,0.45714285714285713,0.050184436213307704,0.216488896085968,2.4408206505567467,1.0,-0.2884692722621402,-0.015954300453310033,-1.0,-1.0,0.17367784874760983,0.09876142060105556,114.5,24.0,0.025787830036455465,0.03398653057851975,2.0,1.0,31.0,4.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9091196345133213,35.0,20.0,35.0,0.8952739171918239,35.0,20.0,35.0,0.8937858930427844,31.0,21.0,31.0,original,validation
coarse_001_target_count_25,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03910982283658726,0.039592419199795684,-0.005432180141392545,-0.03137136262354123,-0.10026584121509896,0.6956521739130435,0.30434782608695654,0.5245901639344263,0.04089263063598503,0.17731002264055795,2.5975788808421805,1.0,-0.2160450609313016,0.002760848741648836,-0.10026584121509896,-1.0,0.1651361763522745,0.08275121407515806,126.0,46.0,0.031543548823660644,0.03910982283658726,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9076815482674977,61.0,25.0,61.0,0.8946187137070916,61.0,25.0,61.0,0.8946438581219864,56.0,25.5,56.0,original,walk_forward_later
coarse_002_target_count_30,61,44,56,17,0.7213114754098361,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.047277420780965196,0.03747861824123041,-0.017965396059685612,-0.04618251110159184,-0.12656342918453034,0.7045454545454546,0.29545454545454547,0.5081967213114754,0.038190364127102694,0.17711637644231581,2.6097274790733174,1.0,-0.25165476717026003,0.008985535655121613,-1.0,-1.0,0.16952004909405027,0.07781408451497249,165.0,44.0,0.028748969353529632,0.047277420780965196,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9042604252524973,61.0,30.0,61.0,0.8972118835336642,61.0,28.0,61.0,0.8981954875821482,56.0,27.0,56.0,original,walk_forward_later
coarse_003_return_short_5,61,42,56,19,0.6885245901639344,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03352267356362015,0.03788738470360703,-0.010916089148703428,-0.04615210790049616,-0.13210242412064088,0.6904761904761905,0.30952380952380953,0.47540983606557374,0.04248781178025568,0.21118468677526014,2.6109167130103716,1.0,-0.28538901381063125,-0.009392390610025059,-1.0,-1.0,0.17880409396054797,0.0857105156018518,129.5,42.0,0.02800122268382581,0.03352267356362015,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9084319161935582,61.0,20.0,61.0,0.876757675040567,61.0,20.0,61.0,0.8589348145918287,56.0,20.5,56.0,original,walk_forward_later
coarse_004_return_short_15,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03911159874556169,0.0414974386952518,-0.00957670364130539,-0.04756009242251358,-0.14288336173654004,0.6956521739130435,0.30434782608695654,0.5245901639344263,0.045726103494009074,0.20245547759077032,2.0942906729370834,1.0,-0.21460848885276096,0.007525294286810258,-0.14288336173654004,-1.0,0.1893729902504946,0.08862985506644755,91.0,46.0,0.03227861973544119,0.03911159874556169,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9076322125846437,61.0,20.0,61.0,0.9051638173418083,61.0,20.0,61.0,0.8941268491273278,56.0,20.0,56.0,original,walk_forward_later
coarse_005_return_long_20,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.038222572959278445,0.04116030259279545,-0.007116120577719265,-0.04295422334448349,-0.13813408586907439,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.04638532741093271,0.2060681725687924,2.4123763299658707,1.0,-0.23193092431679024,0.0034313143580262384,-1.0,-1.0,0.18896457861545768,0.08675185649972471,121.0,45.0,0.03134442729581301,0.038222572959278445,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9080999722252213,61.0,20.0,61.0,0.8997086043929355,61.0,20.0,61.0,0.8935092091288449,56.0,21.0,56.0,original,walk_forward_later
coarse_006_return_long_50,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.037731105443551405,0.043582989934580825,-0.01047826444783484,-0.04934332534656884,-0.08919748557838247,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.04221068808516382,0.21357045915388806,2.336176642759763,1.0,-0.2301436959498994,0.01331484170290853,-1.0,-1.0,0.19401196753608585,0.08751586404320165,118.0,45.0,0.03423525217369984,0.037731105443551405,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.8926651020308946,61.0,20.0,61.0,0.893185748409459,56.0,21.0,56.0,original,walk_forward_later
coarse_007_ema_fast_8,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03956994360362265,0.040810838029675646,-0.004793034646935035,-0.0407039694379982,-0.10243265321502937,0.6739130434782609,0.32608695652173914,0.5081967213114754,0.041537087285478835,0.216488896085968,2.4320361765490266,1.0,-0.21512625328909707,0.004117608286530183,-0.10243265321502937,-1.0,0.19379227399931032,0.08958000923372905,119.5,46.0,0.03128326547781066,0.03956994360362265,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.901475083677332,61.0,20.0,61.0,0.893619724747228,56.0,21.0,56.0,original,walk_forward_later
coarse_008_ema_fast_15,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0370035850229431,0.041503875126666284,-0.009831042138987445,-0.03998995405751804,-0.10531589850520395,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.044022675870910244,0.21467024850589822,2.4370699595637686,1.0,-0.23167746916885273,0.00434885970396981,-1.0,-1.0,0.19360177041632443,0.0891550082158398,120.0,45.0,0.03202982403635674,0.0370035850229431,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9089861946233906,61.0,20.0,61.0,0.9001593568485645,61.0,20.0,61.0,0.8935397800867919,56.0,21.0,56.0,original,walk_forward_later
coarse_009_ema_slow_20,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03590819339508089,0.043071223316096356,-1.3245723416654975e-05,-0.044697070130655894,-0.11724714648375367,0.7333333333333333,0.26666666666666666,0.5409836065573771,0.044022675870910244,0.21604996082429184,2.4581346294299147,1.0,-0.2305212287012404,8.971561133508388e-05,-1.0,-1.0,0.20115131602984193,0.09144718910951391,115.0,45.0,0.03311997915015009,0.03590819339508089,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9085468872478502,61.0,20.0,61.0,0.9027763345695106,61.0,20.0,61.0,0.8941483832361761,56.0,21.0,56.0,original,walk_forward_later
coarse_010_ema_slow_50,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.035028929768450734,0.03548119730283056,-0.009182523500570805,-0.051150642913408595,-0.10906262992827431,0.6304347826086957,0.3695652173913043,0.47540983606557374,0.045771086874356326,0.2107438632615286,2.3700811436953386,1.0,-0.21914532662409497,-0.002450498875458673,-0.10906262992827431,-1.0,0.1931732904909098,0.08614068493921317,115.5,46.0,0.026426533755028223,0.035028929768450734,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9082435656546429,61.0,20.0,61.0,0.901475083677332,61.0,20.0,61.0,0.8944628546294613,56.0,21.0,56.0,original,walk_forward_later
coarse_011_macd_fast_6,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03727860208139999,0.03966669114911468,-0.007417954870095,-0.045364367162054185,-0.11727497277533294,0.6595744680851063,0.3404255319148936,0.5081967213114754,0.044022675870910244,0.216488896085968,2.4013685622706427,1.0,-0.19894533632773131,0.002986027166024252,-0.07710904687078524,-1.0,0.17699434659545066,0.0922183420143835,116.0,47.0,0.030824133298668434,0.03727860208139999,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9091196345133213,61.0,20.0,61.0,0.8997764760539512,61.0,20.0,61.0,0.8937068262309078,56.0,21.0,56.0,original,walk_forward_later
coarse_012_macd_fast_10,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.035610957815295,0.03896462079820887,-0.00783886779336479,-0.05077769364355209,-0.10467617977339194,0.6808510638297872,0.3191489361702128,0.5245901639344263,0.046309123499753246,0.21547926984037258,2.3953237527739746,1.0,-0.19948627577842923,0.004179744589732914,-0.07478526827839038,-1.0,0.19360177041632443,0.09062367951882996,115.0,47.0,0.02990590478460584,0.035610957815295,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9080999722252213,61.0,20.0,61.0,0.8945156552970501,61.0,20.0,61.0,0.8936128173801894,56.0,21.0,56.0,original,walk_forward_later
coarse_013_macd_signal_3,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03727860208139999,0.040992471671169865,-0.006245811147398139,-0.0449455409511792,-0.10695276889617089,0.6808510638297872,0.3191489361702128,0.5245901639344263,0.04355628195503414,0.216488896085968,2.4075997223714944,1.0,-0.19792383330254124,0.0038942586429406845,-0.07569073838737617,-1.0,0.2162020046332329,0.08876409035975585,117.0,47.0,0.03157930729178825,0.03727860208139999,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087850821342818,61.0,20.0,61.0,0.8997764760539512,61.0,20.0,61.0,0.8939680215217167,56.0,21.0,56.0,original,walk_forward_later
coarse_014_macd_signal_7,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03382516459640117,0.03945812882579083,-0.00493229427295111,-0.049869737849228324,-0.10467617977339194,0.6808510638297872,0.3191489361702128,0.5245901639344263,0.04580742280766781,0.21547926984037258,2.361551053469133,1.0,-0.19910603188832512,0.00518858848247894,-0.07478526827839038,-1.0,0.1999508607653182,0.09062367951882996,113.0,47.0,0.030288763578863974,0.03382516459640117,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9080999722252213,61.0,20.0,61.0,0.9002477356634554,61.0,20.0,61.0,0.8939978848263785,56.0,21.0,56.0,original,walk_forward_later
coarse_015_momentum_weight_0p45,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0396969547663617,0.04057722118984249,-0.007717979903973993,-0.041029750459752455,-0.09585092973252829,0.6808510638297872,0.3191489361702128,0.5245901639344263,0.044038150045910274,0.20950788510184748,2.3951648586222674,1.0,-0.19824378039471152,0.009806640869647332,-0.07710904687078524,-1.0,0.1903579637242685,0.08927560910571847,118.0,47.0,0.031264982843086216,0.0396969547663617,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9079801906501409,61.0,20.0,61.0,0.9005085027013132,61.0,20.0,61.0,0.893619724747228,56.0,21.0,56.0,original,walk_forward_later
