candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return,best_return,p90_MDD,median_trade_count,valid_episode_count,mean_return_excluding_top_5pct,median_return_without_tail_extremes,trimmed_each_tail_count,median_days_to_valid_portfolio,valid_portfolio_reached_count,valid_portfolio_unreached_count,analysis_status,median_day_1_invested_fraction,observed_day_1_invested_fraction_count,median_day_1_holding_count,observed_day_1_holding_count_count,median_day_3_invested_fraction,observed_day_3_invested_fraction_count,median_day_3_holding_count,observed_day_3_holding_count_count,median_day_5_invested_fraction,observed_day_5_invested_fraction_count,median_day_5_holding_count,observed_day_5_holding_count_count,requested_spec_split,selection_provenance
x0352_daily_baseline,107,68,100,39,0.6355140186915887,0.9345794392523364,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019176746490200514,0.015804897113729822,-0.015569745067713053,-0.0480681856583872,-0.08948744663447494,0.6617647058823529,0.3382352941176471,0.4205607476635514,0.03237190744717289,0.11070749248409661,2.4049612587641,1.0,-0.3544417476286577,-0.022256916457285558,-1.0,-1.0,0.14284420820342825,0.07242389036375796,114.0,68.0,0.008930929672440493,0.019176746490200514,4.0,1.0,100.0,7.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9077345683182481,107.0,20.0,107.0,0.9008227736134155,107.0,20.0,107.0,0.8936703564448669,100.0,21.0,100.0,development,POST_FREEZE_DESCRIPTIVE_ONLY_2019_WAS_DEVELOPMENT
x0352_daily_baseline,23,18,22,5,0.782608695652174,0.9565217391304348,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.059441872642788995,0.05293206392723887,0.0030618844185145155,-0.029329969702183954,-0.03929843568317237,0.7777777777777778,0.2222222222222222,0.6086956521739131,0.037767567960744486,0.0929091069461585,2.3658304971861766,1.0,-0.1759662108395522,0.016946521445622365,-0.03868979671604311,-1.0,0.19360177041632443,0.07809413325166217,116.5,18.0,0.04465737531023384,0.059441872642788995,1.0,1.0,22.0,1.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9070860812025048,23.0,20.0,23.0,0.9001593568485645,23.0,20.0,23.0,0.8926600210840734,22.0,20.5,22.0,holdout,POST_FREEZE_DESCRIPTIVE_ONLY_2019_WAS_DEVELOPMENT
x0352_daily_baseline,3,3,3,0,1.0,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,-0.050584225810408445,-0.03478136450438629,-0.0550198605589825,-0.057681241408126936,-0.05945549530755656,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.07457421370394157,0.08904906507350874,2.3681244148990945,1.0,-0.03478136450438629,-0.050584225810408445,-0.0550198605589825,-1.0,0.0056956276048061305,0.08615409479959531,131.0,3.0,-0.0550198605589825,-0.050584225810408445,1.0,1.0,3.0,0.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9176184842286408,3.0,20.0,3.0,0.9189287626614643,3.0,20.0,3.0,0.881279925262495,3.0,20.0,3.0,purged,POST_FREEZE_DESCRIPTIVE_ONLY_2019_WAS_DEVELOPMENT
x0352_daily_baseline,20,14,19,6,0.7,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.08702379947677541,0.0771308227647876,-0.0029982783067332985,-0.03265080096936549,-0.1496141437602143,0.7142857142857143,0.2857142857142857,0.5,0.06060158145407185,0.1555931585502227,2.28504484967478,1.0,-0.24600842406464868,0.00605885756067065,-1.0,-1.0,0.3828592936472064,0.10260866326319562,104.5,14.0,0.053613248081524616,0.08702379947677541,1.0,1.0,19.0,1.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9024044180703297,20.0,20.0,20.0,0.898080222439288,20.0,21.0,20.0,0.89633292013199,19.0,21.0,19.0,recent,POST_FREEZE_DESCRIPTIVE_ONLY_2019_WAS_DEVELOPMENT
x0352_daily_baseline,47,34,43,13,0.723404255319149,0.9148936170212766,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.030849368870176863,0.03666515330683315,-0.0022733541546938185,-0.05711664829200645,-0.10571518791897105,0.7352941176470589,0.2647058823529412,0.5319148936170213,0.034276868341622524,0.216488896085968,2.400051734241427,1.0,-0.250072016756759,0.003605416890154034,-1.0,-1.0,0.17367784874760983,0.08756421804065825,112.0,34.0,0.028449125075289183,0.030849368870176863,2.0,1.0,43.0,4.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.909003996921587,47.0,20.0,47.0,0.9034488008497291,47.0,20.0,47.0,0.8941796030520314,43.0,21.0,43.0,validation,POST_FREEZE_DESCRIPTIVE_ONLY_2019_WAS_DEVELOPMENT
