signal_date,symbol,shares,signal_nav,sizing_price,reason,target_shares,target_weight,odd_entitlement
2009-12-31,1605.TW,3797000,1000000000.0,11.95,BUY_CASH_CAP_CORRECTION,3797000.0,0.045380125,0.0
2009-12-31,2301.TW,944000,1000000000.0,48.05,BUY_CASH_CAP_CORRECTION,944000.0,0.045383225,0.0
2009-12-31,2327.TW,3879000,1000000000.0,11.7,BUY_CASH_CAP_CORRECTION,3879000.0,0.04539015,0.0
2009-12-31,2337.TW,2480000,1000000000.0,18.3,BUY_CASH_CAP_CORRECTION,2480000.0,0.04539315,0.0
2009-12-31,2345.TW,2918000,1000000000.0,15.55,BUY_CASH_CAP_CORRECTION,2918000.0,0.045382675,0.0
2009-12-31,2368.TW,3288000,1000000000.0,13.8,BUY_CASH_CAP_CORRECTION,3288000.0,0.0453813,0.0
2009-12-31,2376.TW,1447000,1000000000.0,31.35,BUY_CASH_CAP_CORRECTION,1447000.0,0.045379125,0.0
2009-12-31,2377.TW,2150000,1000000000.0,21.1,BUY_CASH_CAP_CORRECTION,2150000.0,0.04537555,0.0
2009-12-31,2379.TW,480000,1000000000.0,94.5,BUY_CASH_CAP_CORRECTION,480000.0,0.04540725,0.0
2009-12-31,2451.TW,378000,1000000000.0,120.0,BUY_CASH_CAP_CORRECTION,378000.0,0.04542,0.0
2009-12-31,2603.TW,2542000,1000000000.0,17.85,BUY_CASH_CAP_CORRECTION,2542000.0,0.045383625,0.0
2009-12-31,2885.TW,1931000,1000000000.0,23.5,BUY_CASH_CAP_CORRECTION,1931000.0,0.04539025,0.0
2009-12-31,2890.TW,3518000,1000000000.0,12.9,BUY_CASH_CAP_CORRECTION,3518000.0,0.04538865,0.0
2009-12-31,3211.TWO,401000,1000000000.0,113.0,BUY_CASH_CAP_CORRECTION,401000.0,0.0453695,0.0
2009-12-31,3260.TWO,434000,1000000000.0,104.5,BUY_CASH_CAP_CORRECTION,434000.0,0.04540525,0.0
2009-12-31,3264.TWO,2135000,1000000000.0,21.25,BUY_CASH_CAP_CORRECTION,2135000.0,0.045379375,0.0
2009-12-31,5347.TWO,2818000,1000000000.0,16.1,BUY_CASH_CAP_CORRECTION,2818000.0,0.04537785,0.0
2009-12-31,6239.TW,418000,1000000000.0,108.5,BUY_CASH_CAP_CORRECTION,418000.0,0.04540725,0.0
2009-12-31,6274.TWO,3230000,1000000000.0,14.05,BUY_CASH_CAP_CORRECTION,3230000.0,0.045388525,0.0
2009-12-31,8299.TWO,166000,1000000000.0,272.5,BUY_CASH_CAP_CORRECTION,166000.0,0.04537125,0.0
2010-01-05,3324.TWO,36000,985205277.9116504,23.6,BUY_CASH_CAP_CORRECTION,36000.0,0.0008743355514963524,0.0
2010-01-06,2368.TW,-3288000,989421004.7217914,13.15,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2010-01-07,1303.TW,89000,979634885.7858396,63.5,BUY_CASH_CAP_CORRECTION,89000.0,0.005801396094057056,0.0
2010-01-07,2303.TW,310000,979634885.7858396,18.4,BUY_CASH_CAP_CORRECTION,310000.0,0.005831968708849122,0.0
2010-01-07,2408.TW,173000,979634885.7858396,32.8,BUY_CASH_CAP_CORRECTION,173000.0,0.005809103047034689,0.0
2010-01-07,2883.TW,571000,979634885.7858396,9.98,BUY_CASH_CAP_CORRECTION,571000.0,0.0058221385158458636,0.0
2010-01-07,3324.TWO,215000,979634885.7858396,22.7,BUY_CASH_CAP_CORRECTION,251000.0,0.005827732436682609,0.0
2010-01-07,3481.TW,109000,979634885.7858396,52.1,BUY_CASH_CAP_CORRECTION,109000.0,0.005823547203939788,0.0
2010-01-08,2379.TW,-480000,986383810.226241,90.5,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
