date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan,terminal_dividend_credit
2010-07-01,1000137526.6714593,1000137526.6714593,91567026.67145935,0.09155443549468843,22,0.0,0,1292674.9252247252,0.0,1292674.9252247252,907140298.4033161,0.9071402984033161,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-02,1020463776.6714593,1020463776.6714593,91567026.67145935,0.08973079570754774,22,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-05,1031645616.6714593,1034803094.0370593,91567026.67145935,0.08875821812425733,22,3157477.3655999997,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-06,1041367279.6880215,1044524757.0536215,87574419.68802159,0.08409561294671905,22,3157477.3655999997,0,123322.25366857075,124195.26440044242,247517.51806901317,86541932.39899701,0.08388726807003669,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-07,1043034221.737565,1046191699.103165,83730281.7375651,0.08027568031093063,22,3157477.3655999997,0,121929.96560874477,122948.44290681995,244878.40851556472,85564888.14648756,0.0821659080474677,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-08,1044685492.1481068,1050344969.4914668,76188712.14810681,0.07292980779454092,22,5659477.343359999,0,119644.84459810238,114981.52685520555,234626.37145330792,83961294.45480868,0.08049716174694597,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-09,1041646428.3363413,1047305905.6797012,73157278.33634128,0.07023235173300017,22,5659477.343359999,0,124305.51824394273,126677.23735674506,250982.7556006878,87231942.62732822,0.08350067391857798,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-12,1037612558.1071811,1043864163.0299411,72241508.1071811,0.0696228158986091,22,6251604.9227599995,0,123015.06962946306,128493.15397004114,251508.2235995042,86326364.65225478,0.08287492022617536,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-13,1037627221.6145381,1045829760.1372981,71682681.61453807,0.0690832701006056,22,8202538.52276,0,124437.71960471926,130531.28703912672,254969.006643846,87324715.51208368,0.08415927007608884,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-14,1057901987.3368678,1069270453.7828279,64743737.33686786,0.06120012828395558,22,11368466.44596,0,124160.79785147886,120654.38304059999,244815.18089207885,87130384.45717813,0.08397079668130149,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-15,1063581375.8452933,1078212942.1781933,63195425.84529324,0.05941757469668737,22,14631566.332899956,0,127641.503555231,132427.11311420114,260068.61666943214,89572984.95103928,0.08467040049383757,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-16,1063982062.9708663,1078613629.3037663,60264762.97086634,0.05664076967857351,22,14631566.332899956,0,125168.00596378412,127739.16219194495,252907.16815572907,87837197.1675678,0.08258624978061335,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-19,1068898397.4021643,1083529963.7350643,55271397.402164295,0.05170874756337471,22,14631566.332899956,0,121600.62106632927,120874.31780929117,242474.93887562043,85333769.16935387,0.08020226293203071,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-20,1068374147.4021643,1083005713.7350643,55271397.402164295,0.05173412098800878,22,14631566.332899956,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-21,1069154449.6570078,1085837418.2821043,55822609.65700783,0.052211922865696446,22,16682968.625096373,0,131960.73257057794,140141.00527385084,272101.73784442875,92604022.85654593,0.08667752124264695,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-22,1065269199.8710483,1081952168.4961448,53722319.87104836,0.05043074546560765,22,16682968.625096373,0,127761.44725889678,131724.52824104417,259485.97549994095,89657155.97115561,0.08385800199392918,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-23,1073692972.4099897,1090375941.0350862,47875282.409989715,0.04458935993827902,22,16682968.625096373,0,125668.9708675524,123886.90485099239,249555.8757185448,88188751.48600169,0.08278541376834794,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-26,1076087852.5219104,1092770821.1470068,47173182.52191051,0.04383766846856958,22,16682968.625096373,0,126084.67699337998,132054.77196593065,258139.44895931063,88480475.08307366,0.08240761312283917,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-27,1069649097.9887836,1086332066.61388,49636697.9887836,0.04640465558482067,22,16682968.625096373,0,125706.7391253816,136411.333599272,262118.0727246536,88215255.52658358,0.08197774495813055,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-28,1079196743.4801998,1095879712.1052961,45035453.480199695,0.041730531297721585,22,16682968.625096373,0,121944.61948329923,121826.5473381977,243771.16682149694,85575171.56722754,0.08000303251611295,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-29,1075365869.9523354,1093141237.8716247,48193329.95233545,0.044815751828232726,22,17775367.919289283,0,120418.66354788424,131871.73825605083,252290.40180393506,84504325.29676086,0.07830298396217433,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-07-30,1071313727.1278977,1089089095.047187,50171377.127897784,0.0468316384430199,22,17775367.919289283,0,131535.78902239318,141835.85351387755,273371.6425362707,92305816.85781977,0.08583666214170545,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-08-02,1096265987.9019313,1114041355.8212206,46568787.90193123,0.0424794606563103,22,17775367.919289283,0,126659.47474296998,128304.3247476229,254963.79949059288,88883841.9248912,0.08296714554678705,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2010-08-03,1114480582.9305253,1114480582.9305253,49163597.09123606,0.0441134622210828,22,0.0,0,125900.07863743026,136812.68148986425,262712.7601272945,88350932.37714404,0.08059260558309654,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,18942285.839289285
