date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2020-10-20,2020-10-19,1519.TW,1519.TW,1900000,50.19585967978402,95372133.39158964,135905.29008301525,0.0,0.0,0.5465123737592371,3476591.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,2303.TW,2303.TW,1000,31.003819174147583,31003.819174147582,44.18044232316031,0.0,0.0,9.543163787067891e-06,104787052.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,2317.TW,2317.TW,1000,81.40219401855468,81402.19401855468,115.99812647644043,0.0,0.0,2.1887174809385143e-05,45688857.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,2344.TW,2344.TW,1000,14.575971449815421,14575.97144981542,20.770759315986975,0.0,0.0,4.5362683957591156e-05,22044551.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,2368.TW,2368.TW,975000,50.55002718036863,49286276.50085942,70232.94401372467,0.0,0.0,0.013840014317530298,70447904.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,2408.TW,2408.TW,1547000,61.77740444769831,95569644.68058929,136186.74366983975,0.0,0.0,0.14778024895479147,10468246.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,2603.TW,2603.TW,5356000,17.80278907697924,95351738.29630081,135876.22707222868,0.0,0.0,0.07212456812452288,74260410.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,2609.TW,2609.TW,8706000,10.444921638644086,90933487.78603542,129580.22009510048,0.0,0.0,0.715435198014729,12168817.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,2615.TW,2615.TW,4059000,24.737171836375694,100408180.48384894,143081.65718948474,0.0,0.0,0.19715609497454506,20587748.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,3017.TW,3017.TW,351000,69.59729657412392,24428651.097517494,34810.82781396243,0.0,0.0,0.04338038230352302,8091215.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,3037.TW,3037.TW,1117000,86.59112478616676,96722286.38614827,137829.2581002613,0.0,0.0,0.021091126089020563,52960662.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,3044.TW,3044.TW,1000,118.98642717815345,118986.42717815345,169.55565872886868,0.0,0.0,0.000812743823146944,1230400.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,3189.TW,3189.TW,1320000,71.34733577607658,94178483.22442108,134204.33859480004,0.0,0.0,0.16546806779678014,7977370.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,3529.TWO,3529.TWO,58000,572.6043914630546,33211054.70485717,47325.75295442147,0.0,0.0,0.03945486975131188,1470034.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,4958.TW,4958.TW,1000,135.49544233669135,135495.44233669137,193.0810053297852,0.0,0.0,8.137449331154558e-05,12288863.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,5274.TWO,5274.TWO,28000,1392.3699374408664,38986358.24834426,55555.56050389057,0.0,0.0,0.0886017068485955,316021.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,5871.TW,5871.TW,1000,138.26223387827278,138262.2338782728,197.02368327653872,0.0,0.0,0.0002725923890569421,3668481.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,6187.TWO,6187.TWO,1000,69.19451731155891,69194.51731155891,98.60218716897145,0.0,0.0,0.0008776233258238031,1139441.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,6488.TWO,6488.TWO,1000,419.4889403871407,419488.9403871407,597.7717400516756,0.0,0.0,0.0002818561580919916,3547909.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,6548.TWO,6548.TWO,1000,40.674293488893234,40674.293488893236,57.96086822167286,0.0,0.0,0.0008892524943532467,1124540.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,8299.TWO,8299.TWO,1000,295.59194937969687,295591.94937969686,421.21852786606803,0.0,0.0,0.00027184816518799386,3678524.0,ACTIVE_CAP:2615.TW
2020-10-20,2020-10-19,8932.TWO,8932.TWO,5167000,18.516708860759493,95675834.68354431,136338.06442405065,0.0,0.0,13.081012658227849,395000.0,ACTIVE_CAP:2615.TW
