date,symbol,shares,close,weight
2011-10-20,1326.TW,478000.0,83.9,0.04034839300990414
2011-10-20,2059.TW,366000.0,112.5,0.04142571307201747
2011-10-20,2303.TW,3428000.0,12.05,0.041558919250784566
2011-10-20,2317.TW,553000.0,72.7,0.040447895208394063
2011-10-20,2330.TW,580000.0,69.7,0.0406721524383577
2011-10-20,2377.TW,2858000.0,14.4,0.04140579251054022
2011-10-20,2382.TW,682000.0,59.5,0.04082608404977285
2011-10-20,2404.TW,1247000.0,32.3,0.040523351880656394
2011-10-20,2449.TW,3516000.0,11.5,0.04068020115006568
2011-10-20,2454.TW,125000.0,326.5,0.04106100582274956
2011-10-20,2603.TW,2408000.0,16.8,0.04070072536492104
2011-10-20,3045.TW,494000.0,83.4,0.04145046286051952
2011-10-20,3211.TWO,366000.0,115.0,0.04234628447361786
2011-10-20,3260.TWO,1150000.0,35.15,0.04066863112698546
2011-10-20,3293.TWO,274000.0,159.0,0.04383127178374045
2011-10-20,3443.TW,310000.0,127.0,0.03960972249290414
2011-10-20,3529.TWO,555000.0,74.2,0.04143174960579846
2011-10-20,4938.TW,1310000.0,31.0,0.04085727280764127
2011-10-20,5536.TWO,332000.0,120.5,0.04024959507368867
2011-10-20,6223.TWO,477000.0,88.09999999999998,0.04227958077533796
2011-10-20,6505.TW,458000.0,87.7,0.0404111729612264
2011-10-20,8299.TWO,268000.0,148.0,0.03990551264817246
2011-10-21,1326.TW,478000.0,84.29999999999998,0.040452548539801056
2011-10-21,2059.TW,366000.0,116.0,0.042621574691051434
2011-10-21,2303.TW,3428000.0,12.05,0.04146849525139293
2011-10-21,2317.TW,553000.0,73.4,0.040748498234047394
2011-10-21,2330.TW,580000.0,70.3,0.040933015037990655
2011-10-21,2377.TW,2858000.0,14.5,0.04160261627972166
2011-10-21,2382.TW,682000.0,59.1,0.04046339065885758
2011-10-21,2404.TW,1247000.0,32.05,0.04012221527354681
2011-10-21,2449.TW,3516000.0,11.4,0.040238717858408705
2011-10-21,2454.TW,125000.0,332.0,0.04166184637456743
2011-10-21,2603.TW,2408000.0,16.75,0.040491299076428976
2011-10-21,3045.TW,494000.0,83.79999999999998,0.04155864546354801
2011-10-21,3211.TWO,366000.0,115.5,0.04243786100703829
2011-10-21,3260.TWO,1150000.0,34.5,0.039829729033999096
2011-10-21,3293.TWO,274000.0,167.0,0.04593645220258931
2011-10-21,3443.TW,310000.0,124.0,0.03858991264188848
2011-10-21,3529.TWO,555000.0,77.59999999999998,0.04323596143758722
2011-10-21,4938.TW,1310000.0,30.4,0.039979310120982485
2011-10-21,5536.TWO,332000.0,115.0,0.03832889866460203
2011-10-21,6223.TWO,477000.0,87.5,0.04190027260381947
2011-10-21,6505.TW,458000.0,86.0,0.03954160975907137
2011-10-21,8299.TWO,268000.0,151.5,0.04076034425301654
2011-10-24,1326.TW,478000.0,85.29999999999998,0.04011142165042126
2011-10-24,2059.TW,366000.0,119.0,0.04284687709542123
2011-10-24,2303.TW,3428000.0,12.7,0.04282877582943979
2011-10-24,2317.TW,553000.0,75.9,0.04129125036191823
2011-10-24,2330.TW,580000.0,71.7,0.040910828646971285
