episode,start,end,mom20,mom20|turnover,mom20|cost,mom20|dq,mom20|warn,tsmc_formal,tsmc_formal|turnover,tsmc_formal|cost,tsmc_formal|dq,tsmc_formal|warn,tsmc_core_equal,tsmc_core_equal|turnover,tsmc_core_equal|cost,tsmc_core_equal|dq,tsmc_core_equal|warn,tsmc_blend_only,tsmc_blend_only|turnover,tsmc_blend_only|cost,tsmc_blend_only|dq,tsmc_blend_only|warn
dev_2017_03,2017-03-01,2017-04-05,0.08102736962869161,3.670499247659412,0.009422362808895546,0,0,0.06806479715880509,3.8776825828035886,0.009995692318683417,0,0,0.07045114519092777,2.8633855251903872,0.007020211727533603,0,0,0.08407208300689617,5.326158825021464,0.01431316484697592,0,0
dev_2017_03m,2017-03-15,2017-04-19,0.03958037573620454,2.8511604461494464,0.0071297281782534494,0,0,0.03155150189367606,3.114853660984266,0.007930228293113293,0,0,0.03450648775482823,2.3490344959785956,0.005600036181170581,0,0,0.04293285533668012,4.283254897255755,0.0114958376804105,0,0
dev_2017_04,2017-04-05,2017-05-09,-0.04307046068051956,2.8697895191431426,0.006820867714430144,0,0,-0.03243691928241965,3.300265371416756,0.008073719636041962,0,0,-0.016572414822366932,2.3488823825771883,0.005356624130028361,0,0,-0.06448944044555782,4.351798866317736,0.010970426640510216,0,0
dev_2017_04m,2017-04-17,2017-05-19,-0.007576213109610208,3.315153961913852,0.00829022608462998,0,0,0.008674156389432364,4.07115663207183,0.010569754958204048,0,0,0.013987348218900575,2.527180161466809,0.006038420696524808,0,0,-0.019538419805980034,5.810985325194734,0.015521324577830531,0,0
dev_2017_05,2017-05-02,2017-06-06,0.006719944308912318,4.0670528204075325,0.010340327121472495,0,0,0.01436072884107742,4.547760865647572,0.011869450918189858,0,0,0.020667424224904085,3.102067623798205,0.007624481419004247,0,0,-0.00977764016411875,6.558640758422245,0.017508152048632777,0,0
dev_2017_05m,2017-05-15,2017-06-19,-0.023729037705496836,3.8652040567612924,0.009764758771877059,0,0,-0.02660599298511901,4.874319999051124,0.01266789914692502,0,0,-0.014604641071258362,3.052942301433617,0.0074255959394034085,0,0,-0.04381152837509639,6.372127720435847,0.01689784539319018,0,0
dev_2017_06,2017-06-01,2017-07-04,-0.015578621604436127,4.441831449131936,0.0114688751565031,0,0,-0.019084693515418416,4.2921057433665135,0.01108856986659905,0,0,0.0010998964632702446,3.003266505997823,0.007366041258936471,0,0,-0.037031331255773514,5.718908246973471,0.01511132458726333,0,0
dev_2017_06m,2017-06-15,2017-07-18,0.05238401073638799,4.5201700007568295,0.01193413093751448,0,0,0.0487025524090714,4.986223715175399,0.013292045388663201,0,0,0.05215402017007831,3.1137456401716976,0.0077853268935566934,0,0,0.0406351818502424,6.489160822224888,0.01768832379705041,0,0
dev_2017_07,2017-07-03,2017-08-03,0.03629790148135892,3.6162710033271774,0.00909645635726758,0,0,0.03125472164839227,4.376872673505606,0.011294734119758006,0,0,0.03856019624983342,2.7529489502488635,0.006636682717917832,0,0,0.025827165196988355,6.100694430038375,0.01619286699133181,0,0
dev_2017_07m,2017-07-17,2017-08-17,0.012934268533137505,2.8897832223071367,0.007127688436319113,0,0,0.012161551001811599,3.7475685227871844,0.009698796099875156,0,0,0.012138011952130379,2.3872315793936476,0.005611318543029285,0,0,0.00819469673225992,4.884841359090046,0.013090460214488607,0,0
dev_2017_08,2017-08-01,2017-09-01,0.045782817332858494,2.9147461647648587,0.0069559646674385,0,0,0.04732891232953462,3.4414455904838053,0.00858077388385103,0,1,0.0420792997814432,2.3557331306456675,0.0053813385287705155,0,0,0.04766069781901994,4.19964163780519,0.010734583841738322,0,1
dev_2017_08m,2017-08-15,2017-09-15,0.05521407578898185,2.4137278427423015,0.005802559514071025,0,0,0.04830706547580843,3.1985586190865227,0.008150634082258735,0,0,0.043055363005484626,2.1263735599196125,0.0048845025238874575,0,0,0.06325781724070856,4.2063051696977,0.011399949680650655,0,0
dev_2017_09,2017-09-01,2017-10-05,0.015136172296833728,3.3991728358864473,0.00840419858470178,0,0,0.014568232979824458,3.9223339588490056,0.009959324285653406,0,0,0.012683552562162026,2.6914399649901584,0.00635904196875308,0,0,0.01384859102258984,5.163103687385089,0.013508928372567671,0,0
dev_2017_09m,2017-09-15,2017-10-23,0.0962671723048949,2.475361242376937,0.005917288360652067,0,0,0.0835203741705306,3.617401458423945,0.009214862265556248,0,0,0.08916384945391687,2.1000784779318105,0.00479405250115753,0,0,0.0839276887594338,4.984857837505028,0.01327528821877087,0,0
dev_2017_10,2017-10-02,2017-11-07,0.08711953096892522,2.6177746645695534,0.006518036333474563,0,0,0.0833766891876615,2.852439570345784,0.007214769897658559,0,0,0.09012612215540705,2.0946893191895426,0.0048934835857887046,0,0,0.07958523938479445,3.9288754714945457,0.010494394116227079,0,0
dev_2017_10m,2017-10-16,2017-11-16,0.014464803432569173,2.807443601916885,0.0068927851813721155,0,0,0.008966571466718865,3.2556882172413886,0.008254341543268668,0,0,0.0150492706185692,2.345294128279203,0.005496691177586124,0,0,0.009545309137314328,4.652672527623139,0.012427478782589475,0,0
dev_2017_11,2017-11-01,2017-12-04,0.007947631578892667,2.848311573859383,0.006958613316627291,0,0,-0.00542574997798706,3.6981395258040535,0.009411597085279156,0,0,-0.013656036422015405,2.333793769276446,0.0053981095697094375,0,0,-0.0007283401967809189,5.095358288665711,0.013522420119784445,0,0
dev_2017_11m,2017-11-15,2017-12-18,0.004785723785152518,2.854919559569498,0.007072829995489528,0,0,-0.028294056120523603,3.5956914443529824,0.009052342009673354,0,0,-0.006887163019077103,2.421874335720217,0.005728655788157639,0,0,-0.02552044081212812,4.816817465929948,0.01267470413070935,0,0
dev_2017_12,2017-12-01,2018-01-04,0.003328896805176118,4.012651952613046,0.009997444656369578,0,0,0.0009936777798731367,4.936818712515222,0.012435490836807821,0,0,0.011329421655533523,3.2065212281257973,0.007753849642151599,0,0,-0.004495409338451384,6.47103460092921,0.016615019146473894,0,0
dev_2017_12m,2017-12-15,2018-01-18,0.008940520987494649,4.42571621963231,0.011764680715508456,0,0,0.04429462689520558,4.411298029805318,0.01186552646081436,0,0,0.029035253405435668,3.3661691639145808,0.00859385425952597,0,0,0.03661855560698912,6.482601078870473,0.01821966816579717,0,0
dev_2018_01,2018-01-02,2018-02-02,-0.0030807954830852635,4.221783720275428,0.011003188219775499,0,0,0.013940813538550367,4.672060417407035,0.012439479166778835,0,0,0.016834519628099898,3.257955679372621,0.0082172802147563,0,0,-0.010304823974290556,6.23837120391877,0.01693038978129873,0,0
dev_2018_01m,2018-01-15,2018-02-23,-0.037100174423392085,3.8926218728990394,0.009756606643584511,0,0,-0.02843700424594342,4.815767819078848,0.01251515705731207,0,0,-0.027880629045150873,3.5956775113718287,0.008984699444289267,0,0,-0.049761050644489324,6.381562696371079,0.016782136311912096,0,0
dev_2018_02,2018-02-01,2018-03-15,-0.02937682200032421,5.458019180674743,0.013899140399566369,0,0,-0.028501308719111496,5.6813653413350655,0.014487772941502832,0,0,-0.02595627348075613,4.008969665803011,0.009850896907171506,0,0,-0.03679957584157523,7.6584811501481544,0.019956133549957157,0,0
dev_2018_02m,2018-02-21,2018-03-27,0.02230398513449905,3.9486187240113253,0.010185260955040376,0,0,0.023275210465611984,5.401900660418603,0.014528480148819113,0,0,0.02177582898542063,3.1571553532796477,0.007864512157227825,0,0,0.014143951177411296,7.157291784364719,0.019573864593263077,0,0
dev_2018_03,2018-03-01,2018-04-03,-0.009275375106571948,4.124634896003545,0.010669245766251303,0,0,-0.004511061716009346,5.116755068308047,0.013601825277556386,0,0,-0.004567395518481843,3.1111098263772616,0.0077243438433109044,0,0,0.0012883699850119168,6.9119235091616735,0.018760946625152285,0,0
dev_2018_03m,2018-03-15,2018-04-20,0.012867747700489263,4.043044910086255,0.010361586690032242,0,0,0.0012640537506727334,4.464724613787338,0.011563783294840984,0,0,-0.01686636610709369,3.2850370846957793,0.008089315071369977,0,0,0.0446715147337442,5.985135421305412,0.01613192889182148,0,0
dev_2018_04,2018-04-02,2018-05-09,0.0036493674015654065,4.117646247371072,0.010539034103176047,0,0,0.007487343665520951,3.722720016824121,0.009425841949362199,0,0,-0.016564902008200377,3.4902733422469363,0.008656182330256633,0,0,0.028736326626312092,5.228130295672534,0.01398283508972624,0,0
dev_2018_04m,2018-04-16,2018-05-18,0.039741478615227255,3.3907024574723925,0.00848141670759593,0,0,0.029594036871865903,3.5366757160430256,0.008866198024781611,0,0,0.011132013837137356,2.891411843429716,0.0069444448493992585,0,0,0.056687893666756306,4.733077747918172,0.012538084189376191,0,0
dev_2018_05,2018-05-02,2018-06-04,0.06736469075510065,3.291636485474528,0.00842835074156418,0,0,0.07046807570879277,3.342871688248101,0.008594700309438453,0,0,0.0611304023580892,2.646190556091322,0.006457869383109329,0,0,0.08720914259378021,4.497390067408845,0.012166394681588099,0,0
dev_2018_05m,2018-05-15,2018-06-15,0.0248982141835965,3.6906464771441003,0.009466107495994754,0,0,0.03657423806079918,3.841103966286743,0.009999747390949906,0,0,0.016450846473154535,3.0061980803492365,0.007391624041119674,0,0,0.033755267984620474,5.566343033791831,0.015173113676520609,0,0
dev_2018_06,2018-06-01,2018-07-05,-0.06932182216234362,4.052289704344114,0.010258173768215398,0,0,-0.06551974587103393,4.953754234852538,0.012869595277650976,0,0,-0.06350200803020178,3.409179097835704,0.008390212130643185,0,0,-0.09292601518061272,6.852010089024302,0.018188759194376448,0,0
dev_2018_06m,2018-06-15,2018-07-19,-0.052048262888951924,4.463315466256793,0.011036491092407319,0,0,-0.05258716893608595,5.3908400332881685,0.013498003596239688,0,0,-0.031523337268138274,3.124763922152993,0.007386037070692011,0,0,-0.07360040292546455,7.491850926127781,0.019154581734118478,0,0
dev_2018_07,2018-07-02,2018-08-02,-0.006992896837391349,3.988279638884221,0.010023567040210572,0,0,0.013806478693659585,4.967235834220597,0.012943890272571902,0,0,0.02359497273257083,3.038523755739226,0.00739267990498125,0,0,-0.026690882091827683,6.641337444308882,0.01745961070669242,0,0
dev_2018_07m,2018-07-16,2018-08-16,-0.026085179102211753,4.5042918080114855,0.011688549839619424,0,0,-0.02684490841017051,5.064878681471724,0.013444395008119845,0,0,-0.0034895648743108465,3.3679884511781095,0.008507818551380905,0,0,-0.058781532856205354,6.872103188743715,0.018385726268626175,0,0
dev_2018_08,2018-08-01,2018-09-03,-0.04248173665886723,3.816581475453144,0.009498073951936081,0,0,-0.02986872939553109,4.372321813008083,0.011011721692330438,0,0,-0.01864395272143493,2.8627043333353663,0.0068079153175898185,0,0,-0.057793505511381404,6.093244306048642,0.015783508560311826,0,0
dev_2018_08m,2018-08-15,2018-09-17,-0.02995416907821924,3.903614271236746,0.009878231624149974,0,0,-0.0011530445304437364,3.766566757597688,0.009680310830215427,0,0,-0.006960072845732301,2.804238634410781,0.006754916409661422,0,0,-0.025266934301997335,5.295634183042532,0.01406545702048673,0,0
dev_2018_09,2018-09-03,2018-10-05,-0.07307327170886857,4.050427789216882,0.010139169268405931,0,0,-0.10129278100248262,4.450599577737059,0.011211694432439235,0,0,-0.0643586072110881,3.1816961080771153,0.0077193641973793675,0,0,-0.11581685176929546,6.00780380004324,0.015457765664309,0,0
dev_2018_09m,2018-09-17,2018-10-22,-0.0917012545913709,4.080705309605902,0.010120344421558054,0,0,-0.1155451516732744,5.355158790437546,0.01341798343978731,0,0,-0.08856590283371246,3.214755728279231,0.007700039669248745,0,0,-0.12350195012310772,6.960529192985943,0.0177410027802901,0,0
dev_2018_10,2018-10-01,2018-11-02,-0.09117431374183194,3.783708701040606,0.008984111490289413,0,0,-0.09793006719725794,5.467062284336928,0.013328758121857926,0,0,-0.09854704553955629,3.0493897643568513,0.006929724245912037,0,0,-0.10058233238836634,7.218650555194568,0.017935568895402508,0,0
dev_2018_10m,2018-10-15,2018-11-15,0.001944030974954769,4.074395976205867,0.01050301965014284,0,0,-0.007809731308381029,5.842059892481272,0.01569216530379848,0,0,-0.004038246949873425,3.465415050848997,0.008688022248446312,0,0,-0.012959182361356292,7.571511158677609,0.020654059368139976,0,0
dev_2018_11,2018-11-01,2018-12-04,0.11935722627226619,4.520707560475732,0.011805532554538221,0,0,0.07063648149768165,5.002469652263392,0.013029397883575398,0,0,0.07779605150325164,3.5553632992257573,0.008865531246402901,0,0,0.09134727055231417,6.487549725810564,0.01732422546111714,0,1
dev_2018_11m,2018-11-15,2018-12-18,0.053964258758975925,4.159365860146888,0.011292526555363735,0,0,0.03230161955675559,4.796987465647465,0.012953871155816707,0,0,0.027198219560912396,3.1591919263627064,0.008043961957523863,0,0,0.05405783448538015,6.291461601763832,0.017760649418600134,0,1
dev_2018_12,2018-12-03,2019-01-07,-0.0644921347363333,3.9856103655628865,0.009813230156865707,0,0,-0.061628307030194174,5.174603360277459,0.013160550994903803,0,0,-0.0575513393033662,3.0705081324402963,0.00729515535953011,0,0,-0.06383821232552067,7.071765132971447,0.018355291679416456,0,0
dev_2018_12m,2018-12-17,2019-01-21,0.010634817495288384,4.420255817224616,0.011324413724379753,0,0,0.01784950009303654,5.360352112081873,0.014063918377644407,0,0,0.004470161206299839,3.3222956256394616,0.008163522161710776,0,0,0.01324168249645763,7.3266350314765605,0.019694848146160647,0,0
dev_2019_01,2019-01-02,2019-02-13,0.07394235253817816,4.370783670530506,0.011484840785889029,0,0,0.06947180569707845,4.7494026572513475,0.012641277081983185,0,0,0.060496394477784765,3.687907705289531,0.009416385849868616,0,0,0.07445310124375104,6.770341792609037,0.018775819168804057,0,0
dev_2019_01m,2019-01-15,2019-02-26,0.06397711709126574,3.468753120651671,0.00889855875456001,0,0,0.04273012646110175,4.79686756048925,0.012799163104886442,0,0,0.06192441581204067,2.894843606847512,0.007181286246420297,0,0,0.027215255762304214,6.513844722152414,0.017803693050256114,0,0
dev_2019_02,2019-02-11,2019-03-18,0.005125306137018448,3.851611853037797,0.009900753274890413,0,0,0.0005329656628263457,5.3716899389117145,0.014342210450711903,0,0,0.012687499482893161,3.1496063958112313,0.007824168120740355,0,0,-0.008941828920563388,7.155429506249276,0.019523509039551235,0,0
dev_2019_02m,2019-02-15,2019-03-22,0.02782258940630089,3.3688382516491413,0.008377238633465197,0,0,0.014596858217287956,4.96511335326416,0.013073463350012504,0,0,0.04129607670560986,2.6742693979959515,0.0064029868241288375,0,0,-0.004205082244504665,6.91791782446437,0.018624154226390355,0,0
dev_2019_03,2019-03-04,2019-04-08,0.039966543125319776,3.845538554130729,0.009761170706171562,0,0,0.031753187950267714,4.998915000276723,0.012997603807260734,0,0,0.05074277070409616,3.005126651632153,0.007365326639377966,0,0,0.025159368149855865,6.6713642940143005,0.017700442428393835,0,0
dev_2019_03m,2019-03-15,2019-04-19,0.0837284818976094,3.029472682235104,0.007578568637833474,0,0,0.053423362172706046,3.9925786088377424,0.010425756099962154,0,0,0.08961872756137446,2.5736547300890837,0.0062131648386908305,0,0,0.05122908034093521,5.625245143977695,0.015250691162735645,0,0
dev_2019_04,2019-04-01,2019-05-07,0.00990023956981001,3.084108145750333,0.007764544727376936,0,0,-0.00277188916944604,4.297647078016973,0.011332263446533087,0,0,0.012213895735278202,2.517306371733166,0.006057106210283735,0,0,-0.01805590110752786,5.82681749802031,0.015790845521463343,0,0
dev_2019_04m,2019-04-15,2019-05-17,-0.09497821130263473,4.370160015619017,0.011078030707256917,0,0,-0.079341936650286,4.9678683125241525,0.012890783436924371,0,0,-0.08601210131091974,3.5403333385471623,0.008780005195001106,0,0,-0.08864613263490573,6.798992144261273,0.018003838209172257,0,0
dev_2019_05,2019-05-02,2019-06-04,-0.06387330940422975,4.317413980759183,0.01076395025225113,0,0,-0.062329956916680196,3.7860058572214097,0.00936664086754054,0,0,-0.0668368472612435,3.1731690348674824,0.007560044569027026,0,0,-0.06000063726297311,5.555724058391567,0.014382968466526888,0,0
dev_2019_05m,2019-05-15,2019-06-18,-0.017304889770519805,3.489610920831592,0.008634056223834848,0,0,-0.047307638186779966,3.879429869093191,0.009633754540290581,0,0,-0.02625017563153209,2.6718346666935258,0.006279609630203072,0,0,-0.04454956928720044,5.449333182893858,0.014108607446228051,0,0
dev_2019_06,2019-06-03,2019-07-05,0.04362672165434156,4.419990945914584,0.0115117373238501,0,0,0.034525562963403145,5.574882264715045,0.014928662444319722,0,0,0.04826939644463257,3.54671750187357,0.009007384361691243,0,0,0.027241745900408842,7.526196555614424,0.020582305248991028,0,0
dev_2019_06m,2019-06-17,2019-07-18,0.03932700861333904,4.688656627605637,0.012477284687176555,0,0,0.06796198596691361,5.750932572293034,0.015687822499321914,0,0,0.064373408008354,3.4198490048651724,0.00875233336211757,0,0,0.04964378698941907,7.710833872459934,0.02139757067134589,0,0
dev_2019_07,2019-07-01,2019-08-01,0.033504677862350896,4.615784807623707,0.012049732187083271,0,0,0.05596961000817391,4.279068059777665,0.011142176248334766,0,0,0.03891778775379939,3.705918656423144,0.009427024479334195,0,0,0.06149345279099161,5.763613816769025,0.01545106696083317,0,0
dev_2019_07m,2019-07-15,2019-08-16,0.022914646468660482,4.057546836976393,0.010454019822048528,0,0,0.03509006437581186,3.430780566577825,0.008779435292391898,0,0,0.013161906723712091,3.0237477089361664,0.0074237577796967755,0,0,0.043246006405607273,4.990350374365723,0.01343006138348728,0,0
dev_2019_08,2019-08-01,2019-09-04,0.04842968139078896,2.4901907489055266,0.005764632591741667,0,0,0.04232729496692644,2.903169537351914,0.006988098287488679,0,0,0.0356457232526044,2.0468830480948106,0.004456969079865813,0,0,0.04567894736257139,3.985867313236425,0.01014458203969778,0,0
dev_2019_08m,2019-08-15,2019-09-19,0.039111481108093704,3.6660901648348516,0.009504567117957215,0,0,0.058574260178692494,3.8117945293815665,0.010051854785788565,0,0,0.0506692616773774,2.872301663646443,0.007152604348328136,0,0,0.05116047952964453,4.972438260174493,0.013539749278491914,0,0
dev_2019_09,2019-09-02,2019-10-08,0.002308842532941169,3.9779314903862764,0.010194361332357205,0,0,0.038182616527015156,4.84652156636421,0.012854724721094894,0,0,0.028900406831465553,3.121961041462423,0.007732257375040131,0,0,0.013173299368063107,6.345831827041243,0.017172453475880346,0,0
dev_2019_09m,2019-09-16,2019-10-22,0.04464549001329843,3.068032525339275,0.007558222222992955,0,0,0.07380214937567953,4.146455499059024,0.010849592004068551,0,0,0.06154210311263397,2.506395328731488,0.005937121460912796,0,0,0.05829768958754866,5.300974437077484,0.014219415590841092,0,0
dev_2019_10,2019-10-01,2019-11-05,0.0846803699480787,2.863097621027304,0.007175599826989593,0,0,0.09926884403594505,3.7971619763265707,0.010093881328435696,0,0,0.08722087606142281,2.4796677630882193,0.006006264931869867,0,0,0.08528078786758142,5.055350973351534,0.013922278951758855,0,0
dev_2019_10m,2019-10-15,2019-11-15,0.027607407054589972,3.5277519408131783,0.009003195794547156,0,0,0.027799343635202423,3.7176961169510054,0.009621223349186045,0,0,0.046104120484637745,2.508754243648813,0.006019016257170634,0,0,0.01517254969640347,5.343564781099825,0.014445616694518488,0,0
dev_2019_11,2019-11-01,2019-12-04,-0.015700777474213168,3.4745635869852136,0.00865512872728512,0,0,-0.017840983636794205,3.9517038830344773,0.010107040953542945,0,0,-0.006300739342000372,2.7520155423686106,0.006612993698454226,0,0,-0.028534702077542495,5.616563723891094,0.01484539724576198,0,0
dev_2019_11m,2019-11-15,2019-12-18,0.04448315266364711,2.9331499491505575,0.007143180469455404,0,0,0.05931360764343485,3.853814771699419,0.009824635504687861,0,0,0.05581825542875429,2.5894395596121482,0.006165983637749713,0,0,0.03526764180140729,5.576517942324699,0.014717366198153102,0,0
dev_2019_12,2019-12-02,2020-01-03,0.05020691083301276,2.9131131429776564,0.00730501840358462,0,0,0.04612222159705137,3.8854953794846105,0.010289956856315174,0,0,0.05797486454631451,2.50333750553558,0.006084185894013175,0,0,0.029296925829693565,5.406515275979769,0.014759867261567248,0,0
dev_2019_12m,2019-12-16,2020-01-17,-0.005448708869637664,3.0952993656380614,0.007528098710512839,0,0,-0.030322256861543773,4.528163545260535,0.011569369827697738,0,0,-0.005028471748226737,2.6372586383370686,0.006213361032193642,0,0,-0.032205573084193806,6.072256679499954,0.01593718180982264,0,0
dev_2020_01,2020-01-02,2020-02-13,-0.06539990966500897,4.0774466393137185,0.010096138970661226,0,0,-0.06506514817356679,4.960834522612334,0.012598331367989348,0,0,-0.04751240840489068,3.244991061823284,0.007800295730357262,0,0,-0.07854441064065931,6.470688812552629,0.01673233574760636,0,0
dev_2020_01m,2020-01-15,2020-02-26,-0.06787308702532491,3.5805284764665313,0.008657019020093101,0,0,-0.07085599556802757,3.982070132931388,0.009780324671585777,0,0,-0.06731285567789269,2.7996495101595515,0.006479043620132934,0,0,-0.0695003762538533,5.402239195212293,0.013762876125977718,0,0
dev_2020_02,2020-02-03,2020-03-06,-0.0027372560257946654,2.969483406854266,0.007379648917209336,0,0,0.000705672911869959,3.95894718794248,0.010310966475050257,0,0,-0.0015925441127724316,2.435906928581123,0.005788576088846281,0,0,0.006524388934166403,5.254378583702629,0.014193600828596716,0,0
