date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2011-01-03,2010-12-31,1519.TW,1519.TW,1000,23.365285285680326,23365.285285680326,33.295531532094465,0.0,0.0,0.00046981486475439487,2128498.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2313.TW,2313.TW,4648000,20.022348722927205,93063876.86416565,132616.02453143607,0.0,0.0,0.09476441297809238,49047948.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2368.TW,2368.TW,1000,13.054771055077143,13054.771055077143,18.603048753484927,0.0,0.0,8.308577235079977e-05,12035755.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2603.TW,2603.TW,3152000,30.959028842016675,97582858.91003656,139055.57394680212,0.0,0.0,0.0746188714487531,42241325.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2609.TW,2609.TW,3381000,29.355881984822442,99252236.99068467,141434.43771172565,0.0,0.0,0.04226600173824401,79993372.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2615.TW,2615.TW,1000,25.902433483260992,25902.433483260993,36.91096771364692,0.0,0.0,0.00032783015775187193,3050360.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2801.TW,2801.TW,446000,26.2448990242713,11705224.964825,16679.945574875626,0.0,0.0,0.005007836703023561,89060412.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2812.TW,2812.TW,1000,12.730147694377234,12730.147694377234,18.14046046448756,0.0,0.0,1.8598636623222608e-05,53767382.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2834.TW,2834.TW,7236000,13.676560177628168,98963589.44531743,141023.11495957736,0.0,0.0,0.051363224046574944,140879007.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2880.TW,2880.TW,1000,24.551947802675024,24551.947802675022,34.98652561881191,0.0,0.0,5.661953731872972e-05,17661748.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2882.TW,2882.TW,1000,52.66258129762161,52662.581297621604,75.0441783491108,0.0,0.0,9.22327346223682e-06,108421376.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2883.TW,2883.TW,7434000,13.441300289307236,99922626.35070999,142389.74254976175,0.0,0.0,0.029635085067304393,250851313.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2884.TW,2884.TW,4764000,20.111922412945987,95813198.37527467,136533.80768476642,0.0,0.0,0.34095957217160117,13972331.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2885.TW,2885.TW,1000,22.02335008005259,22023.35008005259,31.383273864074944,0.0,0.0,2.1793989222131333e-05,45884211.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2886.TW,2886.TW,1000,22.69339431510436,22693.39431510436,32.338086899023715,0.0,0.0,2.6802346577605687e-05,37310166.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2887.TW,2887.TW,5538000,17.694721829381354,97993369.49111395,139640.55152483738,0.0,0.0,0.09903631478182987,55918882.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2890.TW,2890.TW,7102000,13.756060787699992,97695543.71424535,139216.14979279964,0.0,0.0,0.1042235194445177,68142009.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2891.TW,2891.TW,1000,21.72540820943989,21725.40820943989,30.958706698451845,0.0,0.0,1.7916967611999324e-05,55813016.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2892.TW,2892.TW,1000,27.149274013777116,27149.274013777118,38.687715469632394,0.0,0.0,1.6811696690899943e-05,59482396.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,3324.TWO,3324.TWO,1243000,29.08446772226954,36151993.378781036,51516.59056476298,0.0,0.0,0.47199490564468694,2633503.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,5903.TWO,5903.TWO,972000,104.0639324297161,101150142.32168405,144138.95280839977,0.0,0.0,1.915489849086201,507442.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,6505.TW,6505.TW,1000,98.86231861472199,98862.31861472198,140.87880402597884,0.0,0.0,0.0002435028567755157,4106728.0,ACTIVE_CAP:2609.TW;ACTIVE_CAP:2834.TW;ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-04,2011-01-03,1519.TW,1519.TW,1000,23.241870565299774,23241.870565299774,33.11966555555218,0.0,0.0,0.0006082743560655599,1643995.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2313.TW,2313.TW,4861000,20.54075907279379,99848629.85285062,142284.29754031214,0.0,0.0,0.04280227149479929,113568739.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2377.TW,2377.TW,1000,18.088149482342246,18088.149482342247,25.775613012337704,0.0,0.0,3.771751122963462e-05,26512884.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2603.TW,2603.TW,3086000,30.980432798234226,95605615.61535083,136238.00225187495,0.0,0.0,0.11934663479809864,25857453.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2609.TW,2609.TW,3178000,30.45715270331043,96792831.29112054,137929.7845898468,0.0,0.0,0.04764177915390928,66706157.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2615.TW,2615.TW,1000,25.893448156173683,25893.448156173683,36.8981636225475,0.0,0.0,0.0005172821375753228,1933181.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2801.TW,2801.TW,3631000,25.719794667654924,93388574.43825503,133078.71857451342,0.0,0.0,0.04176788419186351,86932821.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2812.TW,2812.TW,1000,12.721419373624366,12721.419373624367,18.128022607414724,0.0,0.0,3.0142616777018788e-05,33175620.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2834.TW,2834.TW,6847000,13.511748048602177,92514938.8887791,131833.78791651022,0.0,0.0,0.057425134465560954,119233504.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2880.TW,2880.TW,3415000,24.384995599247624,83274759.97143063,118666.53295928866,0.0,0.0,0.2821736642981155,12102476.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2881.TW,2881.TW,1000,40.30208146693376,40302.081466933756,57.430466090380605,0.0,0.0,1.8850537574917927e-05,53048885.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2882.TW,2882.TW,1000,52.490517074183266,52490.51707418327,74.79898683071116,0.0,0.0,1.612063938518203e-05,62032279.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2883.TW,2883.TW,6972000,13.509149999276126,94185793.79495315,134214.75615780824,0.0,0.0,0.027829328095480173,250527069.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2884.TW,2884.TW,1000,19.792959430602668,19792.959430602667,28.2049671886088,0.0,0.0,9.031859613832004e-05,11071917.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2885.TW,2885.TW,1000,21.649076495991732,21649.076495991732,30.84993400678822,0.0,0.0,1.5754681956690535e-05,63473195.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2886.TW,2886.TW,1000,22.580367111884836,22580.367111884836,32.17702313443589,0.0,0.0,2.258538517793444e-05,44276420.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2887.TW,2887.TW,5351000,17.809884621747134,95300692.61096892,135803.4869706307,0.0,0.0,0.09105039141458958,58769654.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2890.TW,2890.TW,6897000,13.428726751930556,92617928.40806505,131980.5479814927,0.0,0.0,0.14601145790884706,47236019.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2891.TW,2891.TW,1000,21.505495455087374,21505.495455087374,30.64533102349951,0.0,0.0,2.022775071821663e-05,49437034.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2892.TW,2892.TW,1000,26.791964752818163,26791.964752818163,38.178549772765884,0.0,0.0,1.898038474037045e-05,52685971.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,5903.TWO,5903.TWO,562000,104.80419694809899,58899958.684831634,83932.44112588509,0.0,0.0,2.626597808052719,213965.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,6505.TW,6505.TW,1000,96.95239046051103,96952.39046051103,138.1571564062282,0.0,0.0,0.0006278953825829356,1592622.0,ACTIVE_CAP:2313.TW
