date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2018-10-22,1002252350.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1002252350.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-10-23,981974160.5030124,97449300.50301245,22,,False,0,False,0,False,,,,981974160.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-10-24,984218130.5030124,97449300.50301245,22,,False,0,False,0,False,,,,984218130.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-10-25,960698180.5030124,97449300.50301245,22,,False,0,False,0,False,,,,960698180.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-10-26,945939750.5030124,97449300.50301245,22,,False,0,False,0,False,,,,945939750.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-10-29,940033090.5030124,97449300.50301245,22,,False,0,False,0,False,,,,940033090.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-10-30,948167150.5030124,97449300.50301245,22,,False,0,False,0,False,,,,948167150.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-10-31,975149390.5030124,97449300.50301245,22,,False,0,False,0,False,,,,975149390.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-01,995288750.5030124,97449300.50301245,22,,False,0,False,0,False,,,,995288750.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-02,1008046550.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1008046550.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-05,1006716860.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1006716860.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-06,988124530.5030124,97449300.50301245,22,,False,0,False,0,False,,,,988124530.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-07,1006419960.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1006419960.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-08,1004091570.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1004091570.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-09,999851160.5030124,97449300.50301245,22,,False,0,False,0,False,,,,999851160.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-12,1002377800.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1002377800.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-13,1007040220.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1007040220.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-14,1018669200.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1018669200.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-15,1029907370.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1029907370.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-16,1045227350.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1045227350.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-19,1058713650.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1058713650.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-20,1046028140.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1046028140.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-21,1057658810.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1057658810.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-11-22,1047184830.5030124,97449300.50301245,22,,False,0,False,0,False,,,,1047184830.5030124,97449300.50301245,22,0,UNKNOWN,BLOCK_SUBMISSION
