date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume
2026-08-21,2026-08-20,1504.TW,1504.TW,34000,72.3935993868322,2461382.3791522947,3507.46989029202,0.0,0.0,0.004407921501659582,7713386.0
2026-08-21,2026-08-20,1815.TWO,1815.TWO,564000,109.8180678707308,61937390.27909217,88260.78114770635,0.0,0.0,0.004659776190619084,121035856.0
2026-08-21,2026-08-20,2059.TW,2059.TW,6000,13556.802813766426,81340816.88259855,115910.66405770293,0.0,0.0,0.009210364730443326,651440.0
2026-08-21,2026-08-20,2301.TW,2301.TW,16000,260.08132402951173,4161301.184472188,5929.854187872868,0.0,0.0,0.00061810171922289,25885707.0
2026-08-21,2026-08-20,2357.TW,2357.TW,24000,915.9691084257166,21983258.602217197,31326.14350815951,0.0,0.0,0.01271694310121733,1887246.0
2026-08-21,2026-08-20,2383.TW,2383.TW,4000,5809.595635059213,23238382.540236853,33114.69511983752,0.0,0.0,0.0015572667321497328,2568603.0
2026-08-21,2026-08-20,2408.TW,2408.TW,54000,522.3275301521996,28205686.62821878,40193.10344521177,0.0,0.0,0.0008262658277722328,65354270.0
2026-08-21,2026-08-20,2603.TW,2603.TW,246000,251.04153653506964,61756217.987627134,88002.61063236867,0.0,0.0,0.007398639763087134,33249355.0
2026-08-21,2026-08-20,2609.TW,2609.TW,697000,63.25549433070693,44089079.54850273,62826.93835661639,0.0,0.0,0.0035027650435265545,198985656.0
2026-08-21,2026-08-20,2615.TW,2615.TW,738000,120.90918931157954,89230981.7119457,127154.14893952262,0.0,0.0,0.008471889478622702,87111618.0
2026-08-21,2026-08-20,3008.TW,3008.TW,9000,5554.791455769988,49993123.10192989,71240.2004202501,0.0,0.0,0.0026165239885826523,3439678.0
2026-08-21,2026-08-20,3017.TW,3017.TW,1000,2905.416763914297,2905416.763914297,4140.218888577873,0.0,0.0,0.00039760530278240216,2515057.0
2026-08-21,2026-08-20,3037.TW,3037.TW,48000,1066.3054960560828,51182663.810691975,72935.29593023607,0.0,0.0,0.002068714061480458,23202820.0
2026-08-21,2026-08-20,3044.TW,3044.TW,22000,480.2849238625573,10566268.324976262,15056.932363091173,0.0,0.0,0.0023631824763574337,9309480.0
2026-08-21,2026-08-20,3081.TWO,3081.TWO,34000,2853.5988795273947,97022361.90393142,138256.86571310228,0.0,0.0,0.006707762893997223,5068754.0
2026-08-21,2026-08-20,3443.TW,3443.TW,12000,5651.024531126471,67812294.37351765,96632.51948226265,0.0,0.0,0.0037676916671847242,3184974.0
2026-08-21,2026-08-20,3653.TW,3653.TW,16000,5447.585652990861,87161370.44785377,124204.95288819163,0.0,0.0,0.01262649180027731,1267177.0
2026-08-21,2026-08-20,4979.TWO,4979.TWO,36000,585.6095848660866,21081945.05517912,30041.771703630246,0.0,0.0,0.0018793977908305435,19155072.0
2026-08-21,2026-08-20,6187.TWO,6187.TWO,21000,1191.6206770184724,25024034.217387922,35659.24875977779,0.0,0.0,0.004540265670402657,4625280.0
2026-08-21,2026-08-20,6446.TW,6446.TW,1000,1383.0257475155252,1383025.7475155252,1970.8116902096235,0.0,0.0,0.0006208858551026262,1610602.0
2026-08-21,2026-08-20,6669.TW,6669.TW,1000,6312.581575154836,6312581.575154836,8995.428744595642,0.0,0.0,0.0013113395464601045,762579.0
2026-08-21,2026-08-20,7751.TWO,7751.TWO,25000,1730.0,43250000.0,61631.25,0.0,0.0,0.09977689885416209,250559.0
2026-08-27,2026-08-26,3081.TWO,3081.TWO,-3000,3399.0453929618293,10197136.178885488,14530.919054911821,30591.408536656465,0.0,0.00045428850621307673,6603733.0
2026-09-01,2026-08-31,3081.TWO,3081.TWO,-2000,3473.1123367984837,6946224.673596967,9898.370159875678,20838.674020790902,0.0,0.0007595404931924285,2633171.0
