date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2017-01-03,2016-12-30,1301.TW,1301.TW,1000,89.66819890789024,89668.19890789024,127.7771834437436,0.0,0.0,0.00020966628675135506,4769484.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,1303.TW,1303.TW,1000,71.19917332682772,71199.17332682772,101.4588219907295,0.0,0.0,0.00022158067231564432,4513029.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,1326.TW,1326.TW,1000,97.3634217260376,97363.4217260376,138.7428759596036,0.0,0.0,0.00019635841537187927,5092728.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,1605.TW,1605.TW,8060000,11.63839846487975,93805491.62693077,133672.82556837637,0.0,0.0,0.88368966529322,9120849.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,2002.TW,2002.TW,1000,24.426320770915414,24426.320770915412,34.80750709855447,0.0,0.0,6.683665902523144e-05,14961849.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,2301.TW,2301.TW,1000,48.045150154110196,48045.1501541102,68.46433896960703,0.0,0.0,0.0003936403465609611,2540390.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,2345.TW,2345.TW,1000,51.3540206815458,51354.0206815458,73.17947947120277,0.0,0.0,0.0002175905416002653,4595788.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,2383.TW,2383.TW,1000,89.62114563567363,89621.14563567363,127.71013253083493,0.0,0.0,0.0014462905539871338,691424.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,2408.TW,2408.TW,1977000,47.35340068420719,93617673.15267761,133405.1842425656,0.0,0.0,0.15401088514971267,12836755.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,2881.TW,2881.TW,1000,51.06442867932416,51064.42867932416,72.76681086803694,0.0,0.0,0.00018933796277274844,5281561.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,2882.TW,2882.TW,1981000,47.93008870794775,94949505.7304445,135303.04566588343,0.0,0.0,0.3238435141059107,6117152.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,3491.TWO,3491.TWO,1000,66.35398636383128,66353.98636383128,94.55443056845958,0.0,0.0,0.0005717471162504824,1749025.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,3529.TWO,3529.TWO,243000,398.3114434330299,96789680.75422627,137925.29507477244,0.0,0.0,0.3949934980494148,615200.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,3533.TW,3533.TW,1000,96.81907773824634,96819.07773824634,137.96718577700105,0.0,0.0,0.0006935341808321023,1441890.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,3661.TW,3661.TW,1000,30.947801302931595,30947.801302931595,44.100616856677526,0.0,0.0,0.0016286644951140066,614000.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,5536.TWO,5536.TWO,1000,92.53957209224808,92539.57209224808,131.86889023145352,0.0,0.0,0.020832899314597614,48001.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,6139.TW,6139.TW,2546000,37.0347062082517,94290362.00620882,134363.7658588476,0.0,0.0,0.2270693815578993,11212432.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,6182.TWO,6182.TWO,6633000,14.329630955494395,95048442.12779433,135444.0300321069,0.0,0.0,0.3046580017576741,21771954.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,6488.TWO,6488.TWO,830000,114.63902906740122,95150394.12594302,135589.3116294688,0.0,0.0,0.31306778898325766,2651183.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,6505.TW,6505.TW,426000,110.02846157538643,46872124.63111462,66792.77759933833,0.0,0.0,0.1809646435017763,2354051.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,6548.TWO,6548.TWO,336000,278.15930485155684,93461526.43012309,133182.6751629254,0.0,0.0,4.866039102099927,69050.0,ACTIVE_CAP:8358.TWO
2017-01-03,2016-12-30,8358.TWO,8358.TWO,2449000,40.71595065597879,99713363.15649205,142091.5424980012,0.0,0.0,0.26959314112777116,9084059.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,1301.TW,1301.TW,1000,90.15937363368089,90159.37363368088,128.47710742799526,0.0,0.0,0.00017384577272272904,5752225.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,1303.TW,1303.TW,1000,71.29227925730738,71292.27925730738,101.59149794166302,0.0,0.0,0.00013508807337119582,7402578.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,1326.TW,1326.TW,489000,97.33725954416114,47597919.9170948,67827.0358818601,0.0,0.0,0.1366845744889003,3577580.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,1605.TW,1605.TW,8186000,11.747246749823374,96162961.89405413,137032.22069902715,0.0,0.0,1.3691820634139031,5978752.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,2002.TW,2002.TW,1000,24.621700173808097,24621.700173808098,35.08592274767654,0.0,0.0,9.440448564801646e-05,10592717.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,2408.TW,2408.TW,2018000,47.715296207052866,96289467.74583268,137212.49153781158,0.0,0.0,0.19558817813876622,10317597.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,2881.TW,2881.TW,1000,51.208245576605016,51208.24557660502,72.97174994666216,0.0,0.0,9.59745490851754e-05,10419429.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,2882.TW,2882.TW,1986000,48.01522853257592,95358243.86569577,135885.49750861648,0.0,0.0,0.20667695611257506,9609199.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,3481.TW,3481.TW,1000,12.180397572640523,12180.397572640522,17.357066541012745,0.0,0.0,1.0494656503963144e-05,95286587.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,3491.TWO,3491.TWO,1000,67.42314772514798,67423.14772514798,96.07798550833587,0.0,0.0,0.0009637978260576235,1037562.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,3529.TWO,3529.TWO,242000,389.5544778665895,94272183.64371465,134337.86169229337,0.0,0.0,1.2511762090394896,193418.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,3533.TW,3533.TW,988000,96.58058606926423,95421619.03643306,135975.80712691712,0.0,0.0,2.035849915825436,485301.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,3661.TW,3661.TW,1000,30.362292213473317,30362.292213473316,43.26626640419948,0.0,0.0,0.0008748906386701663,1143000.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,5536.TWO,5536.TWO,1000,93.102372276146,93102.372276146,132.67088049350804,0.0,0.0,0.006661825739962294,150109.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,6139.TW,6139.TW,2605000,37.186207908533504,96870071.60172978,138039.85203246493,0.0,0.0,0.20375843182504902,12784747.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,6182.TWO,6182.TWO,6646000,14.525918517628407,96539254.4681584,137568.43761712572,0.0,0.0,0.18974047608300743,35026791.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,6274.TWO,6274.TWO,1000,37.7899001565783,37789.9001565783,53.85060772312407,0.0,0.0,0.0002129447857594452,4696053.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,6488.TWO,6488.TWO,828000,119.47237825572894,98923129.19574356,140965.45910393458,0.0,0.0,0.05127436933609414,16148419.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,6505.TW,6505.TW,1000,109.02827564415624,109028.27564415624,155.36529279292265,0.0,0.0,0.00027452081705081735,3642711.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,6510.TWO,6510.TWO,1000,1215.3445261429972,1215344.5261429972,1731.865949753771,0.0,0.0,0.003237723362440466,308859.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,6548.TWO,6548.TWO,1000,279.955949137148,279955.94913714804,398.93722752043595,0.0,0.0,0.045413260672116255,22020.0,ACTIVE_CAP:8358.TWO
2017-01-04,2017-01-03,8358.TWO,8358.TWO,2339000,41.965815173416715,98158041.69062169,139875.20940913592,0.0,0.0,0.23859818922437942,9803092.0,ACTIVE_CAP:8358.TWO
