date,symbol,issue
2018-01-08,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:1802.TW
2018-01-09,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:6510.TWO
2018-01-11,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3163.TWO
2018-01-11,8932.TWO,STALE_HELD_PRICES
