date,original_reason,final_reason,attempts,replanning_triggered,orders,nominal_failures,hold_envelope_failures
2013-06-28,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,22,,NOT_CERTIFIED
2013-07-01,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2013-07-02,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-03,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-04,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-05,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-08,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-09,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-10,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-11,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-12,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-15,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-16,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2013-07-17,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-07-18,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-07-19,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-07-22,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-07-23,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-07-24,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-07-25,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-07-26,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-07-29,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-07-30,INFEASIBLE_V4:A current holding lacks a finite score or D-1 close,INFEASIBLE_V4:A current holding lacks a finite score or D-1 close,1,False,0,INFEASIBLE_V4:A current holding lacks a finite score or D-1 close,NOT_CERTIFIED
2013-07-31,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2013-08-01,TERMINAL_NO_PLAN,TERMINAL_NO_PLAN,1,False,0,,NOT_CERTIFIED
