date,symbol,open,high,low,close,adj_close,volume,dividend,split_ratio,split,future_split_factor,vendor_repaired,valid_price,tradable,action_neutral_return,quality_flags,valid_for_research,signal_price,return20,return50,return1,ema20,ema50,ema100,ema200,volume_ratio,volatility_ratio,macd_hist,signal_history_valid_sessions,ready,trend,long_trend,signal_available,signal_history_reset,signal_history_segment,score,entry_ok,exit,plan_reason
2025-10-17,3189.TW,147.5,155.0,145.5,151.0,150.741943359375,80714112.0,0.0,1.0,1.0,1.0,False,True,True,0.023728813559322104,,True,253.1432514580355,0.42452830188679314,0.45192307692307754,0.023728813559322104,221.01222925114,198.85683827448938,175.74731099498953,167.06187780884622,2.6825809800947296,1.5197890185413794,4.927784176973507,4112.0,True,1.0,1.0,True,False,0,0.9914093959731543,False,False,BUY_CASH_CAP_CORRECTION
2025-10-17,5289.TWO,424.0000252609558,429.50000859436034,410.0000195818481,413.0,400.29730224609375,4441276.449300584,0.0,1.0,1.0,1.019923,False,True,True,-0.03504674800236329,,True,1096.1249205053614,0.22916661262920357,0.4749998805000142,-0.035046748002363404,1028.4603599412708,921.9840441871022,761.1588870284897,702.5947835512397,1.820622775051575,1.1138911897945023,10.727177067866833,3174.0,True,1.0,1.0,True,False,0,0.9696644295302013,True,False,BUY_CASH_CAP_CORRECTION
2025-10-17,2408.TW,98.30000305175781,104.0,98.0,104.0,103.66681671142578,263572173.0,0.0,1.0,1.0,1.0,False,True,True,0.09589039333829263,,True,5.4731600470712065,0.364829450985944,1.278203647836519,0.09589039333829263,4.7916457591962125,4.076022717628738,3.1226261609274393,2.775419303695036,1.4881001560466829,1.3863873685009085,0.025991798822706524,4112.0,True,1.0,1.0,True,False,0,0.9692617449664429,False,False,BUY_CASH_CAP_CORRECTION
2025-10-17,3665.TW,1220.0,1315.0,1215.0,1295.0,1283.7508544921875,5444399.0,0.0,1.0,1.0,1.0,False,True,True,0.061475409836065475,,True,2697.6706741498715,0.24519230769230793,0.35036496350364943,0.061475409836065475,2396.670659072066,2257.5355495823173,1941.1861360290306,1649.5037409335487,1.5885570925433865,0.8214317354835238,49.53055107894298,3544.0,True,1.0,1.0,True,False,0,0.9604697986577181,False,False,BUY_CASH_CAP_CORRECTION
2025-10-17,8210.TW,680.0,724.0,674.0,707.0,699.52978515625,9406227.0,0.0,1.0,1.0,1.0,False,True,True,0.03970588235294126,,True,1835.8589366837464,0.20442930153321948,0.24035087719298232,0.03970588235294126,1668.150500715153,1595.2037326953143,1380.5480764673707,1164.568823561773,2.097689379279212,1.6232019585586177,25.86620553150381,4110.0,True,1.0,1.0,True,False,0,0.9560402684563757,True,False,BUY_CASH_CAP_CORRECTION
2025-10-17,2451.TW,141.0,143.5,132.0,133.0,127.66987609863281,16586440.0,0.0,1.0,1.0,1.0,False,True,True,-0.04659498207885304,,True,403.5103298007132,0.17699115044247793,0.33534138591937035,-0.04659498207885304,379.57914122014745,353.1027372073987,318.98080956053997,301.22892793584185,2.6736453030211833,1.5456856367719658,4.914414877315195,4112.0,True,1.0,1.0,True,False,0,0.9518120805369127,False,False,BUY_CASH_CAP_CORRECTION
2025-10-17,3711.TW,191.5,199.5,189.5,196.0,194.2247314453125,42800794.0,0.0,1.0,1.0,1.0,False,True,True,0.023498694516971286,,True,264.2666726070786,0.2024539877300615,0.24840764331210186,0.023498694516971508,241.88937024504844,229.4985485963879,212.52556398905554,205.50521046509917,1.518656221239111,1.6797315175518068,3.2500605477163855,4112.0,True,1.0,1.0,True,False,0,0.935234899328859,True,False,BUY_CASH_CAP_CORRECTION
2025-10-17,6290.TWO,145.5,148.5,143.0,148.0,144.33413696289062,10734220.0,0.0,1.0,1.0,1.0,False,True,True,0.006802721088435382,,True,326.6655313519502,0.1384615384615382,0.38317757009345765,0.006802721088435382,310.25329984605463,283.05924445563096,243.48425257012858,217.67889981589383,1.9217910942010497,1.0207419343246389,1.578422889749465,4111.0,True,1.0,1.0,True,False,0,0.9299999999999999,True,False,BUY_CASH_CAP_CORRECTION
2025-10-17,6139.TW,433.0,442.5,420.5,429.0,416.1878356933594,13221342.0,0.0,1.0,1.0,1.0,False,True,True,-0.05506607929515417,,True,1063.6908341044957,0.15945945945945939,0.2149172676320521,-0.05506607929515428,1034.7656587075799,953.3803918505158,825.5639862409664,730.1324040553658,1.8815704087926197,1.7500413451977939,7.312827592002179,4112.0,True,1.0,1.0,True,False,0,0.9287919463087247,True,False,BUY_CASH_CAP_CORRECTION
2025-10-17,8046.TW,282.0,289.0,278.0,280.5,279.9125671386719,27855254.0,0.0,1.0,1.0,1.0,False,True,True,-0.003552397868561319,,True,458.8070491241713,0.23026315789473673,0.4238578680203038,-0.003552397868561319,430.53577584741817,380.91998160371526,302.3389690972602,267.5436530531,1.216538326322832,1.0751310886051444,2.18110721450779,4112.0,True,1.0,1.0,True,False,0,0.9257046979865772,True,False,BUY_CASH_CAP_CORRECTION
2025-10-17,2313.TW,88.0,90.5,85.4000015258789,85.9,85.052001953125,39183832.0,0.0,1.0,1.0,1.0,False,True,True,-0.03265767371864414,,True,142.80154716539917,0.18156815862089104,0.15302015470978447,-0.03265767371864403,139.3421247285087,131.50248474438482,118.33593457987854,112.19481866081922,1.5459822081869663,1.1894691634541692,0.7561038684736809,4112.0,True,1.0,1.0,True,False,0,0.9221476510067114,True,False,BUY_CASH_CAP_CORRECTION
2025-10-17,6669.TW,3880.000193538171,3900.0000650325073,3785.000075718713,3785.0,1233.2279052734375,1774143.8926386721,0.0,1.0,1.0,2.9827947,False,True,True,-0.019430021510829287,,True,5753.866574140714,0.14696962291045979,0.31195841691997783,-0.019430021510829287,5435.188667905692,5066.249580984899,4428.52200419245,3974.2146201810237,1.300861070973073,1.1552017844311258,57.219002341868446,1928.0,True,1.0,1.0,True,False,0,0.8964429530201342,True,False,BUY_CASH_CAP_CORRECTION
2025-10-17,3324.TWO,995.0,1010.0,962.0,968.0,957.0262451171875,5882378.0,0.0,1.0,1.0,1.0,False,True,True,-0.02713567839195985,,True,1358.450025673287,0.14964370546318273,0.49613601236476046,-0.02713567839195985,1308.081781219208,1203.3783762225114,1037.583326548864,960.375422020786,1.090811136335663,1.3187503652464168,6.250120591552232,4109.0,True,1.0,1.0,True,False,0,0.8773825503355704,True,False,BUY_CASH_CAP_CORRECTION
