date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2025-10-20,999331428.5943687,85664928.59436864,20,,False,0,False,0,False,,,,999331428.5943687,85664928.59436864,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-21,1010543828.5943687,85664928.59436864,20,,False,0,False,0,False,,,,1010543828.5943687,85664928.59436864,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-22,1014339361.2735598,84927611.27355984,21,,False,0,False,0,False,,,,1014339361.2735598,84927611.27355984,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-23,1010382011.2735598,84927611.27355984,21,,False,0,False,0,False,,,,1010382011.2735598,84927611.27355984,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-27,1042363123.0347954,130558223.03479545,20,,False,0,False,0,False,,,,1042363123.0347954,130558223.03479545,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-28,1055449663.7385222,112822063.73852214,21,,False,0,False,0,False,,,,1055449663.7385222,112822063.73852214,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-29,1073855301.3475993,158988801.34759936,20,,False,0,False,0,False,,,,1073855301.3475993,158988801.34759936,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-30,1086293699.1137197,112930599.11371963,21,,False,0,False,0,False,,,,1086293699.1137197,112930599.11371963,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-31,1107186157.0898402,156869957.08984017,20,,False,0,False,0,False,,,,1107186157.0898402,156869957.08984017,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-03,1118452621.4824898,114427071.48248976,22,,False,0,False,0,False,,,,1118452621.4824898,114427071.48248976,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-04,1089298858.7080734,155786158.70807332,20,,False,0,False,0,False,,,,1089298858.7080734,155786158.70807332,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-05,1097208548.881716,115552048.88171598,21,,False,0,False,0,False,,,,1097208548.881716,115552048.88171598,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-06,1121920513.0345232,160993013.0345232,20,,False,0,False,0,False,,,,1121920513.0345232,160993013.0345232,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-07,1106864128.356704,118802728.35670409,21,,False,0,False,0,False,,,,1106864128.356704,118802728.35670409,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-10,1132780877.2108328,169638277.21083277,20,,False,0,False,0,False,,,,1132780877.2108328,169638277.21083277,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-11,1126164641.0445914,116562141.04459143,22,,False,0,False,0,False,,,,1126164641.0445914,116562141.04459143,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-12,1135810443.757647,186977543.75764707,20,,False,0,False,0,False,,,,1135810443.757647,186977543.75764707,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-13,1141756493.8647902,118099693.8647901,23,,False,0,False,0,False,,,,1141756493.8647902,118099693.8647901,23,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-14,1112572739.6841872,206775539.68418717,21,,False,0,False,0,False,,,,1112572739.6841872,206775539.68418717,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-17,1123272824.4883957,108646224.48839563,28,,False,0,False,0,False,,,,1123272824.4883957,108646224.48839563,28,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-18,1084392487.1135588,212158587.1135588,26,,False,0,False,0,False,,,,1084392487.1135588,212158587.1135588,26,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-19,1069163264.5772134,109413014.57721342,29,,False,0,False,0,False,,,,1069163264.5772134,109413014.57721342,29,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-20,1098610840.834683,207162290.83468306,27,,False,0,False,0,False,,,,1098610840.834683,207162290.83468306,27,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-21,1040614537.0700558,113737837.07005586,28,,False,0,False,0,False,,,,1040614537.0700558,113737837.07005586,28,0,UNKNOWN,BLOCK_SUBMISSION
