date,symbol,issue
2011-07-27,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3211.TWO
2011-07-28,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3211.TWO
2011-07-29,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3211.TWO
