date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2015-10-20,2015-10-19,1519.TW,1519.TW,1000,15.622190021148272,15622.190021148272,22.261620780136287,0.0,0.0,0.006527244719459022,153204.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,2303.TW,2303.TW,3866000,12.310827286727125,47593658.290487066,67820.96306394407,0.0,0.0,0.10792700393659978,35820507.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,2337.TW,2337.TW,1000,5.1289806121938595,5128.980612193859,7.308797372376249,0.0,0.0,3.683219817726291e-05,27150158.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,2345.TW,2345.TW,5618000,17.677072615354966,99309793.9530642,141516.45638311649,0.0,0.0,0.485960978319549,11560599.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,2356.TW,2356.TW,5247000,18.20415143918572,95517182.60140747,136111.98520700564,0.0,0.0,0.8612855824043639,6092056.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,2368.TW,2368.TW,1000,11.966440657705851,11966.44065770585,17.052177937230837,0.0,0.0,4.404402164728429e-05,22704557.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,2377.TW,2377.TW,2980000,32.81109157063447,97777052.8804907,139332.30035469925,0.0,0.0,0.3541051240675034,8415580.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,2379.TW,2379.TW,1000,69.52782421584693,69527.82421584694,99.0771495075819,0.0,0.0,0.00019640160829349,5091608.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,2404.TW,2404.TW,2430000,39.35336039546459,95628665.76097895,136270.848709395,0.0,0.0,2.081482769519897,1167437.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,3163.TWO,3163.TWO,1000,41.549343388983246,41549.343388983245,59.20781432930113,0.0,0.0,0.00029188549565513843,3426001.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,3264.TWO,3264.TWO,1000,23.487784424232093,23487.784424232093,33.470092804530736,0.0,0.0,0.00041784079931273546,2393256.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,3324.TWO,3324.TWO,1000,22.585817319212154,22585.817319212154,32.18478967987732,0.0,0.0,0.0023961278573824698,417340.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,3374.TWO,3374.TWO,2312000,42.792055850719336,98935233.1268631,140982.70720577994,0.0,0.0,0.505017298808382,4578061.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,3491.TWO,3491.TWO,1000,79.68952445422238,79689.52445422238,113.5575723472669,0.0,0.0,0.0016923337282112032,590900.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,3661.TW,3661.TW,1000,46.2322166963005,46232.2166963005,65.88090879222821,0.0,0.0,0.00042947578186066087,2328420.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,4979.TWO,4979.TWO,1000,87.42345824600432,87423.45824600432,124.57842800055616,0.0,0.0,0.00011443605056013586,8738505.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,4991.TWO,4991.TWO,1273000,75.05171476922716,95540832.90122618,136145.68688424732,0.0,0.0,0.8789439416044282,1448329.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,5483.TWO,5483.TWO,2499000,39.755348864235344,99348616.81172413,141571.7789567069,0.0,0.0,0.16463364862752258,15179157.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,5536.TWO,5536.TWO,1000,85.14781146353997,85147.81146353997,121.33563133554446,0.0,0.0,0.009342738356612323,107035.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,6139.TW,6139.TW,5013000,19.13915919575246,95944605.04830708,136721.0621938376,0.0,0.0,29.088693532944557,172335.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,6290.TWO,6290.TWO,1000,25.946497175141243,25946.49717514124,36.97375847457627,0.0,0.0,0.009416195856873822,106200.0,ACTIVE_CAP:5483.TWO
2015-10-20,2015-10-19,8069.TWO,8069.TWO,5895000,16.48190566431779,97160833.89115337,138454.18829489354,0.0,0.0,0.6043833633918794,9753743.0,ACTIVE_CAP:5483.TWO
2015-11-20,2015-11-19,2377.TW,2377.TW,-85000,41.76288559499859,3549845.2755748807,5058.529517694205,10649.535826724643,0.0,0.00532811637609105,15953105.0,OVERDUE_CAP:2377.TW
