track,axis,value,conditional_active,trials,eligible_trials,return_median,return_min,return_max,mdd_median,costs_median_ntd,turnover_median,infeasible_days_median,interpretation
historical_pit,replacement_margin,0.4,True,17,8,1.199746041101567,1.050787762034295,1.5482534681095634,0.26870552948334614,63843490.1708145,17.19286029015736,103.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,replacement_margin,0,False,5,3,1.6251740207674592,1.5326696912843525,1.7697381920877104,0.2370192373830911,118754369.18476535,26.81736447983469,18.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,replacement_margin,0.3,True,14,3,1.5010716325698037,1.4200972018590172,1.8015254014621516,0.1951679258020425,127923649.16193213,29.843051461743904,14.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,replacement_margin,0.1,False,10,6,1.6788182750091398,1.3946033862804716,1.8383158333503644,0.2507617603403213,91991854.8111223,20.969006762887698,33.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,replacement_margin,0.025,True,30,22,1.666188951923417,1.239696845752658,1.9357922071661176,0.2358682500809905,108837006.78215794,25.950060848174594,14.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,replacement_margin,0.025,False,2,0,,,,,,,,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,replacement_margin,0.3,False,4,2,1.3271853627472925,1.2912575346855264,1.3631131908090586,0.23365342673280584,61943522.87800992,16.24914246393152,0.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,replacement_margin,0.05,False,2,2,1.145914673774211,1.136046484576975,1.1557828629714466,0.23164913378751784,50643536.64440179,14.113249172181554,120.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,replacement_margin,0.4,False,2,1,1.4834429490301069,1.4834429490301069,1.4834429490301069,0.2455907877506297,103362878.35170184,25.44073134068458,48.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,max_replacements_per_day,4,True,87,72,1.6197199538467515,1.050787762034295,2.0032728013553003,0.23949066042383516,108015322.65835476,25.531189102911544,7.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,max_replacements_per_day,0,True,63,44,1.5310686671809814,0.9978146555750956,1.9645063538027907,0.24548071568290425,110527385.96062487,26.572900714911896,35.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,max_replacements_per_day,1,True,37,26,1.6132130202683455,1.2234618999472366,1.9505453253530265,0.23201657450744095,101670374.12538692,22.824677829174043,7.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,max_replacements_per_day,2,True,28,13,1.412155947748567,1.203276978676155,1.79445643047961,0.249701773079949,99030834.87156098,24.423008953300968,6.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,max_replacements_per_day,8,True,22,8,1.485720107990577,1.2417553321445665,1.8015254014621516,0.2659087927763537,102061884.53879118,25.29362138080317,34.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,max_replacements_per_day,6,True,28,15,1.4200972018590172,1.107883007581595,1.846419138743033,0.2514292606578755,99925780.38200516,24.687405236158767,17.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volatility_spike_ratio,3,True,88,74,1.6083315220446113,1.107883007581595,2.0032728013553003,0.2400536477661827,107395751.22366324,25.3031240143877,9.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volatility_spike_ratio,2,True,66,43,1.5294676430776106,0.9978146555750956,1.9645063538027907,0.2514554319642532,113852397.96271622,26.88985508685112,28.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volatility_spike_ratio,1.5,True,25,13,1.5447678540959395,1.2455848924137327,1.819767344502182,0.249701773079949,102538825.5831973,25.364341965538955,27.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volatility_spike_ratio,5,True,24,15,1.4548194929822826,1.050787762034295,1.9220633670864424,0.2455907877506297,92547739.29628384,21.973087075836865,19.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volatility_spike_ratio,4,True,28,13,1.47270635462568,1.1809145543357815,1.961873835236244,0.2358682500809905,105458972.14426456,26.008038208957185,16.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volatility_spike_ratio,2.5,True,34,20,1.6021032665976715,1.2234618999472366,1.9505453253530265,0.23207209037804571,99938340.07286507,22.768548319640843,6.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,one_day_chase_return,0.095,True,80,66,1.666188951923417,1.239696845752658,2.0032728013553003,0.2385345174092139,109064030.13837884,25.274734380201707,6.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,one_day_chase_return,0.04,True,77,60,1.517762054575138,0.9978146555750956,1.9645063538027907,0.24388091155773517,106416545.95843148,25.674144564604408,16.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,one_day_chase_return,0.03,True,34,19,1.4548194929822826,1.050787762034295,1.961873835236244,0.2467980825491462,88075632.20984007,22.153199698086382,41.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,one_day_chase_return,0.055,True,25,10,1.5023501746674004,1.107883007581595,1.825050132834133,0.24771997541974988,97672811.40498954,23.13197118292826,37.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,one_day_chase_return,0.07,True,22,10,1.485720107990577,1.2234618999472366,1.8508136656697065,0.2406294380857144,112680574.71188457,27.237286265405864,21.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,one_day_chase_return,0.085,True,27,13,1.3973801452750867,1.203276978676155,1.7134566078182227,0.249701773079949,102720255.54629137,25.328708529663025,21.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volume_low,0.5,True,103,93,1.610433674983788,1.136046484576975,2.0032728013553003,0.2372022596642017,104670782.06078611,25.15208527425001,4.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volume_low,0.8,True,76,43,1.5060564660726654,0.9978146555750956,1.9645063538027907,0.2477821528969052,113852397.96271622,27.269466216300085,28.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volume_low,0.2,True,28,19,1.5848344906753993,1.1898401382845585,1.7697381920877104,0.2421928386074372,107352640.02955936,25.861751762877148,10.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volume_low,1,True,27,0,,,,,,,,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volume_low,0.3,True,31,23,1.4548194929822826,1.050787762034295,1.9536051863773989,0.2546062632424507,99925780.38200516,24.13022367391544,31.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volume_high,3,True,147,120,1.602848373435633,0.9978146555750956,2.0032728013553003,0.2400536477661827,106753901.44210114,25.275350398626713,11.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volume_high,2,True,47,23,1.5911371624913602,1.107883007581595,1.9536051863773989,0.2354217224063068,111281341.20649536,26.27718487953263,24.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volume_high,5,True,39,21,1.4834429490301069,1.050787762034295,1.7697381920877104,0.24459895415241,105458972.14426456,25.44073134068458,31.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,volume_high,8,True,32,14,1.482447947423134,1.136046484576975,1.6949100172214604,0.25710319422542627,99127818.89164905,24.613355820331577,10.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,four_hour_mode,coverage_only,True,167,120,1.5755482517006754,0.9978146555750956,2.0032728013553003,0.24527641524755256,108839174.42326662,25.631004362503177,14.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,four_hour_mode,strict,True,98,58,1.6021032665976715,1.050787762034295,1.9505453253530265,0.2352237140033909,101324167.62809478,23.92644002396476,14.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,return_pair,20/50,True,92,78,1.6374555603520078,1.186840964211982,2.0032728013553003,0.23890000073607134,104053456.9872478,24.68283495766582,4.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,return_pair,10/30,True,65,44,1.5379166727905462,1.1767969527367397,1.9645063538027907,0.2513225379737732,118367903.95099792,27.722153746161826,35.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,return_pair,5/20,True,25,12,1.2443671333241713,0.9978146555750956,1.5010716325698037,0.2381835870675243,110152457.8356096,28.103126694156643,66.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,return_pair,40/120,True,24,11,1.2981194163075158,1.136046484576975,1.4773889897037271,0.245216623630407,62389860.3775045,16.42139994428916,3.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,return_pair,15/40,True,38,22,1.6265430875915956,1.2694777714831686,1.850495381008669,0.2298764792160769,109402573.99779436,26.66188411683779,18.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,return_pair,30/90,True,21,11,1.47270635462568,1.1898401382845585,1.6949100172214604,0.2655446836840619,98989335.85025182,25.42179794284857,8.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,ema_pair,30/90,True,92,75,1.595806047085468,1.050787762034295,2.0032728013553003,0.2374089476696783,106831498.4722012,25.382238431038505,6.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,ema_pair,10/30,True,65,44,1.5136569331886798,0.9978146555750956,1.9645063538027907,0.25127244528154713,117628627.9475478,27.57832958251138,31.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,ema_pair,5/20,True,23,10,1.4921435680299466,1.2234618999472366,1.7697381920877104,0.2386876609501056,113479826.9330971,26.853609783342904,41.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,ema_pair,50/150,True,43,31,1.626878233316555,1.2455848924137327,1.9505453253530265,0.2431502995626757,100845845.27416916,23.56549750029409,3.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,ema_pair,20/50,True,20,7,1.2912575346855264,1.136046484576975,1.4834429490301069,0.2440566165072271,62389860.3775045,16.42139994428916,48.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,ema_pair,15/40,True,22,11,1.364042960629218,1.107883007581595,1.8015254014621516,0.2603712683541157,86371112.38007873,21.848582469438934,70.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,macd_tuple,12/26/9,True,94,83,1.609091398242057,1.050787762034295,2.0032728013553003,0.2389311974134442,108640315.19700456,25.531189102911544,9.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,macd_tuple,8/21/5,True,66,40,1.4661042413430048,0.9978146555750956,1.9645063538027907,0.25127244528154713,112844834.79988238,27.0796606515756,35.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,macd_tuple,6/13/4,True,22,10,1.626026127042007,1.136046484576975,1.7981471792953352,0.23809118159176865,99087450.57268977,23.550280576978082,16.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,macd_tuple,24/52/12,True,36,23,1.6590804632479488,1.2417553321445665,1.9505453253530265,0.2431502995626757,101367018.1465656,22.74725322852489,4.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,macd_tuple,19/39/9,True,24,6,1.3824376364173263,1.2455848924137327,1.5447678540959395,0.2500985254965402,99818752.21090266,25.148205673167666,36.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,macd_tuple,16/35/9,True,21,14,1.4144078781335248,1.1809145543357815,1.7943583755486792,0.23891222117974265,99797608.15083724,24.43618621747573,7.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,macd_tuple,30/65/15,True,2,2,1.6772632316499374,1.6622094956033644,1.6923169676965104,0.2283482533926902,96409397.12576929,21.621788738757484,0.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,momentum_weight,0.75,True,121,94,1.5929628100337194,0.9978146555750956,2.0032728013553003,0.2442022224833561,109465077.34652944,25.64378537375788,14.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,momentum_weight,0.55,True,28,13,1.4200972018590172,1.277436094250596,1.8015254014621516,0.2502803852920138,101349846.33528316,22.00020091603072,78.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,momentum_weight,0.95,True,56,38,1.61390025294841,1.2912575346855264,1.9505453253530265,0.2364692538250588,104296618.9172042,24.980544922276348,7.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,momentum_weight,0.85,True,34,21,1.412155947748567,1.050787762034295,1.846419138743033,0.247339267369131,99925780.38200516,24.13022367391544,10.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,momentum_weight,0.65,True,26,12,1.5809042210126532,1.107883007581595,1.7134566078182227,0.23683297130214553,105185502.34365192,24.89367545941996,28.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,long_return_fraction,0.466667,True,73,63,1.6251740207674592,1.186840964211982,1.9645063538027907,0.2388248146204435,106676304.41200107,25.267599510865438,9.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,long_return_fraction,0.2,True,50,37,1.4838518454128296,0.9978146555750956,1.8627254416610577,0.2453706436151788,113852397.96271622,27.32761570528564,25.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,long_return_fraction,0.15,True,42,36,1.6626938036723464,1.1898401382845585,2.0032728013553003,0.24675958665743863,109126448.80256277,26.196175821157244,9.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,long_return_fraction,0.7,True,18,6,1.355712969948216,1.050787762034295,1.5152190754027623,0.2703196338685405,97976111.08917215,23.65095565213473,71.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,long_return_fraction,0.9,True,18,4,1.3886527880026547,1.2417553321445665,1.5730150596908792,0.26012231942614306,99708255.17787454,23.80455273429707,46.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,long_return_fraction,0.85,True,16,3,1.412155947748567,1.3946033862804716,1.6590804632479488,0.2596001252084018,44473481.09748796,11.850101381627002,240.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,long_return_fraction,0.35,True,32,24,1.5964896003134157,1.2234618999472366,1.9505453253530265,0.229863505788109,103148155.03423652,24.16600386901259,4.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
historical_pit,long_return_fraction,0.5,True,16,5,1.1809145543357815,1.136046484576975,1.364042960629218,0.2468237720442321,80265713.53350808,21.56939897216472,78.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,target_count,20,True,149,129,2.573155409325964,1.26506777728927,3.6004425409427165,0.2515837748568402,141263932.49348915,26.294968051538834,18.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,target_count,25,True,28,7,2.232957133499468,1.689450510241446,2.39505126794711,0.2735269588445161,94816254.03124264,19.773387603339515,54.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,target_count,30,True,26,4,1.8080654814131167,1.571358878410185,2.185415148580076,0.24162660657852705,68303219.9231863,15.283856952048815,137.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,target_count,28,True,26,2,2.1834405472748664,1.954996185475129,2.4118849090746037,0.2732191077759616,110813832.8176709,21.859110974238018,71.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,target_count,22,True,36,22,2.3857282163223807,1.814880421587816,3.116367476668808,0.2715068302990665,135816009.66651398,26.085091994221393,16.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0,True,51,39,2.147816229960791,1.26506777728927,3.011877897666645,0.2741689179229162,118047684.38764912,24.724682492044767,16.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.2,False,47,33,2.7349791862076334,1.4740363252371953,3.1807628971959208,0.2496320468374512,149444400.35101062,26.900953522626285,29.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.05,True,28,17,2.8961651596681257,1.927668819790091,3.6004425409427165,0.2239944408032202,150433292.76730263,26.17794307723678,31.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.1,True,17,7,1.974245800013784,1.8102339854086396,2.894759429845472,0.2752510317453295,111784812.30859695,24.27366800111561,10.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.2,True,32,21,2.5753163743695704,1.841351290394294,3.095743292998929,0.2536185055066291,133782787.43616632,26.194479139257105,30.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.4,True,17,6,1.740062210391018,1.2742678320576708,2.0316506385072466,0.279690666332958,75392616.00888672,17.233185349074102,25.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0,False,19,17,2.7294062051047643,2.015341023068135,3.3338908625408843,0.2283625039105695,148729309.1564751,26.657432794118783,20.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.3,True,15,4,2.516314960217763,1.8735917431637343,2.807964363769664,0.23309812362575866,139005563.79763263,28.003880323024255,26.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.1,False,11,5,2.4927103427073347,2.1083276087838168,2.977974818023717,0.2585887492003967,143665269.99422216,26.873737178422584,28.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.025,True,15,8,2.39246608403141,1.957735061795669,2.777329477089451,0.2489049165462875,141987195.5609244,27.354037494457657,16.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.025,False,2,0,,,,,,,,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.3,False,5,3,2.003342611534871,1.814880421587816,2.7849187027859243,0.2882168107965848,68703232.4669875,14.985391460580578,11.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.05,False,4,4,2.209439535420588,1.571358878410185,2.957968887301345,0.23059666860228314,109807631.09530944,21.240336990654235,53.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,replacement_margin,0.4,False,2,0,,,,,,,,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,max_replacements_per_day,4,True,55,43,2.1868732956015893,1.26506777728927,2.970127181480759,0.2738795590804103,118047684.38764912,24.77786637542164,15.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,max_replacements_per_day,0,True,90,62,2.7192388480572416,1.4740363252371953,3.3338908625408843,0.23994187184804683,148729309.1564751,26.76558498627068,22.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,max_replacements_per_day,1,True,48,34,2.7978016614071137,1.8102339854086396,3.6004425409427165,0.23368975080032128,147589924.60150382,26.314969848558484,25.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,max_replacements_per_day,2,True,26,10,2.29566806520726,1.2742678320576708,2.894759429845472,0.2724674507162377,117442152.65519811,23.679607837117928,15.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,max_replacements_per_day,8,True,22,8,1.99600884565857,1.689450510241446,2.747088658141249,0.2743734010961195,111047506.98764442,24.138448338496783,35.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,max_replacements_per_day,6,True,24,7,2.0118495634780147,1.8735917431637343,2.807964363769664,0.2773184254134302,133261502.05905809,28.35474674902487,24.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volatility_spike_ratio,3,True,56,42,2.111990963894809,1.26506777728927,2.970127181480759,0.2737323085241399,115449305.15306956,24.60013498023813,15.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volatility_spike_ratio,2,True,95,67,2.741621414734265,1.2742678320576708,3.3338908625408843,0.2413511333735619,144749625.5362072,26.78451170763442,27.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volatility_spike_ratio,1.5,True,27,11,2.509333758573251,1.8735917431637343,2.9660972588466934,0.2431221743026231,133261502.05905809,26.31201574194995,24.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volatility_spike_ratio,5,True,24,9,2.003342611534871,1.814880421587816,2.612150823677223,0.2774812045436593,112700644.35163917,23.255057777755056,14.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
