date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2011-01-03,2010-12-31,1519.TW,1519.TW,894000,23.365285285680326,20888565.045398213,29766.205189692453,0.0,0.0,0.42001448909042904,2128498.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2313.TW,2313.TW,4651000,20.022348722927205,93123943.91033444,132701.6200722266,0.0,0.0,0.0948255776164173,49047948.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2368.TW,2368.TW,683000,13.054771055077143,8916408.63061769,12705.882298630208,0.0,0.0,0.05674758251559624,12035755.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2603.TW,2603.TW,1330000,30.959028842016675,41175508.359882176,58675.0994128321,0.0,0.0,0.03148575476739899,42241325.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2609.TW,2609.TW,1851000,29.355881984822442,54337737.553906344,77431.27601431654,0.0,0.0,0.023139417100706793,79993372.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2615.TW,2615.TW,927000,25.902433483260992,24011555.83898294,34216.46707055069,0.0,0.0,0.3038985562359853,3050360.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2801.TW,2801.TW,1318000,26.2448990242713,34590776.91398957,49291.85710243515,0.0,0.0,0.014798943440773663,89060412.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2812.TW,2812.TW,1940000,12.730147694377234,24696486.527091835,35192.49330110587,0.0,0.0,0.036081355049051855,53767382.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2834.TW,2834.TW,5128000,13.676560177628168,70133400.59087725,99940.09584200008,0.0,0.0,0.03640002942383034,140879007.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2880.TW,2880.TW,971000,24.551947802675024,23839941.316397447,33971.91637586636,0.0,0.0,0.054977570736486556,17661748.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2882.TW,2882.TW,574000,52.66258129762161,30228321.6648348,43075.35837238959,0.0,0.0,0.005294158967323935,108421376.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2883.TW,2883.TW,7438000,13.441300289307236,99976391.55186722,142466.3579614108,0.0,0.0,0.029651030768174613,250851313.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2884.TW,2884.TW,2594000,20.111922412945987,52170326.73918189,74342.7156033342,0.0,0.0,0.18565263018747552,13972331.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2885.TW,2885.TW,371000,22.02335008005259,8170662.879699511,11643.194603571805,0.0,0.0,0.008085570001410724,45884211.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2886.TW,2886.TW,456000,22.69339431510436,10348187.807687588,14746.167625954813,0.0,0.0,0.012221870039388192,37310166.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2887.TW,2887.TW,3512000,17.694721829381354,62143863.06478731,88555.00486732193,0.0,0.0,0.06280526137843744,55918882.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2890.TW,2890.TW,3930000,13.756060787699992,54061318.89566097,77037.37942631688,0.0,0.0,0.05767367381258161,68142009.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2891.TW,2891.TW,561000,21.72540820943989,12187954.00549578,17367.834457831486,0.0,0.0,0.01005141883033162,55813016.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,2892.TW,2892.TW,1034000,27.149274013777116,28072349.33024554,40003.0977955999,0.0,0.0,0.01738329437839054,59482396.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,3324.TWO,3324.TWO,1328000,29.08446772226954,38624173.13517395,55039.44671762288,0.0,0.0,0.5042713070765441,2633503.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,5903.TWO,5903.TWO,973000,104.0639324297161,101254206.25411376,144287.2439121121,0.0,0.0,1.9174605176552197,507442.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-03,2010-12-31,6505.TW,6505.TW,339000,98.86231861472199,33514326.010390755,47757.91456480683,0.0,0.0,0.08254746844689982,4106728.0,ACTIVE_CAP:2883.TW;ACTIVE_CAP:5903.TWO
2011-01-04,2011-01-03,1519.TW,1519.TW,829000,23.241870565299774,19267510.69863351,27456.202745552753,0.0,0.0,0.5042594411783491,1643995.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2313.TW,2313.TW,4864000,20.54075907279379,99910252.13006899,142372.1092853483,0.0,0.0,0.04282868721470968,113568739.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2377.TW,2377.TW,285000,18.088149482342246,5155122.60246754,7346.049708516244,0.0,0.0,0.010749490700445867,26512884.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2603.TW,2603.TW,1790000,30.980432798234226,55454974.70883927,79023.33896009596,0.0,0.0,0.06922568901121082,25857453.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2609.TW,2609.TW,2524000,30.45715270331043,76873853.42315553,109545.24112799663,0.0,0.0,0.037837586716320655,66706157.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2615.TW,2615.TW,1001000,25.893448156173683,25919341.604329858,36935.06178617005,0.0,0.0,0.5177994197128981,1933181.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2801.TW,2801.TW,1866000,25.719794667654924,47993136.84984409,68390.22001102784,0.0,0.0,0.021464850427435227,86932821.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2812.TW,2812.TW,2393000,12.721419373624366,30442356.56108311,43380.35809954343,0.0,0.0,0.07213128194740595,33175620.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2834.TW,2834.TW,5653000,13.511748048602177,76381911.71874811,108844.22419921606,0.0,0.0,0.047411170605201704,119233504.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2880.TW,2880.TW,1816000,24.384995599247624,44283152.00823369,63103.49161173301,0.0,0.0,0.15005193978488368,12102476.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2881.TW,2881.TW,167000,40.30208146693376,6730447.604977937,9590.887837093562,0.0,0.0,0.003148039775011294,53048885.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2882.TW,2882.TW,517000,52.490517074183266,27137597.327352747,38671.07619147767,0.0,0.0,0.008334370562139108,62032279.0,ACTIVE_CAP:2313.TW
2011-01-04,2011-01-03,2883.TW,2883.TW,6976000,13.509149999276126,94239830.39495026,134291.75831280413,0.0,0.0,0.027845294434031796,250527069.0,ACTIVE_CAP:2313.TW
