total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,planner,universe_track,no_valid_plan_days,hold_without_envelope_days,unfilled_orders,target_count,replacement_margin,max_replacements_per_day,volatility_spike_ratio,one_day_chase_return,volume_low,volume_high,four_hour_mode,return_short,return_long,ema_fast,ema_slow,macd_fast,macd_slow,macd_signal,momentum_weight,long_return_fraction,cash_guard_ratio,candidate_id,phase,track,status,elapsed_seconds,eligible,research_eligible
1.3218462116648806,0.2742036973864731,0.2781974385903849,1.9710624829288605,1.3218462116648806,0.2721003595583136,0.2727238662245388,2.005134972352136,105148990.52515,51651306.88085607,53497683.644293934,26.406993100607608,0.0,10.89328332765087,147,23,1659,417,2025-01-02,2026-09-21,2321846211.6648808,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,406,105148990.52515,2321846211.6648808,0,0,0,0,0,0,0.2083481334509673,0.010332981076818551,0.8692320019134013,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.7,2.5,coverage_only,10,30,10,30,8,21,5,0.35,0.1,0.12,x0000,exhaustive_six_axis_grid,historical_pit,COMPLETE,10.98255784200046,True,True
1.5409092135032907,0.2806779146456553,0.2861953116913192,2.1145923404468823,1.5409092135032907,0.27857113702597724,0.2809692604989135,2.148680565463414,107551590.34094185,52868073.9676536,54683516.37328822,26.42788087619845,0.0,14.846788729722038,168,26,1676,417,2025-01-02,2026-09-21,2540909213.5032907,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,405,107551590.34094185,2540909213.5032907,0,0,0,0,0,0,0.2081745270364575,0.013461377655531752,0.868580514464721,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.7,3.0,coverage_only,10,30,10,30,8,21,5,0.35,0.1,0.12,x0001,exhaustive_six_axis_grid,historical_pit,COMPLETE,17.535490991000188,False,False
1.4490755841977814,0.19059033518948243,0.2509616955983588,2.284850596440119,1.4490755841977814,0.18993303780344994,0.24562030243468513,2.3291904794936245,116781012.06136203,57358952.56311945,59422059.49824258,28.469243371053672,0.0,12.076679403024068,173,28,1717,417,2025-01-02,2026-09-21,2449075584.1977816,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,405,116781012.06136203,2449075584.1977816,0,0,0,0,0,0,0.2081745270364575,0.01849793758254395,0.8666580210317547,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.7,4.0,coverage_only,10,30,10,30,8,21,5,0.35,0.1,0.12,x0002,exhaustive_six_axis_grid,historical_pit,COMPLETE,10.305730315999426,False,False
1.5703016155020069,0.1952852814614212,0.26753433850853686,2.2685981404345803,1.5703016155020069,0.19377475497876695,0.26193967904846527,2.3114431043790296,120688450.58368647,59253617.168466285,61434833.41522017,28.57869238419984,0.0,9.355120369215417,174,27,1772,417,2025-01-02,2026-09-21,2570301615.502007,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,400,120688450.58368647,2570301615.502007,0,0,0,0,0,0,0.2081745270364575,0.01849793758254395,0.8661840615316451,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.7,5.0,coverage_only,10,30,10,30,8,21,5,0.35,0.1,0.12,x0003,exhaustive_six_axis_grid,historical_pit,COMPLETE,16.76735914499932,False,False
1.567779789725511,0.20874366173451342,0.26230033428470667,2.3062491233017193,1.567779789725511,0.20759070520686407,0.2566907796919084,2.3510278413753114,116926366.30395332,57349802.200837314,59576564.10311602,28.71816704324818,0.0,11.684791482969205,132,22,1769,417,2025-01-02,2026-09-21,2567779789.725511,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,403,116926366.30395332,2567779789.725511,0,0,0,0,0,0,0.21093940834787023,0.011600213985558721,0.8672529786572114,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.7,2.5,coverage_only,10,30,10,30,12,26,9,0.35,0.1,0.12,x0004,exhaustive_six_axis_grid,historical_pit,COMPLETE,10.136583513000005,False,False
1.460529634168609,0.2197710911115751,0.2650371176859615,2.187637537902355,1.460529634168609,0.21865308417833995,0.2602814294387482,2.2228343605220804,111294891.93693757,54697364.908132836,56597527.028804734,28.37869742277351,0.0,11.23412037490611,166,26,1788,417,2025-01-02,2026-09-21,2460529634.168609,0,0,7,7,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,7,399,111294891.93693757,2460529634.168609,0,0,0,0,0,0,0.20595276019139822,0.018918444492920947,0.8664428981116756,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,7,0,0,20,0.2,0,2.0,0.04,0.7,3.0,coverage_only,10,30,10,30,12,26,9,0.35,0.1,0.12,x0005,exhaustive_six_axis_grid,historical_pit,COMPLETE,10.36279984399971,False,False
1.80074057089569,0.22434040556517398,0.2697785903137975,2.4447546646848135,1.80074057089569,0.22319273630412284,0.2647414411278899,2.486208890953787,116643881.3310328,57165743.19949624,59478138.131536566,27.683409148599242,0.0,11.514973384278763,172,25,1786,417,2025-01-02,2026-09-21,2800740570.89569,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,391,116643881.3310328,2800740570.89569,0,0,0,0,0,0,0.20981059062990687,0.007615942050942304,0.8676496118250245,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,9,0,20,0.2,0,2.0,0.04,0.7,4.0,coverage_only,10,30,10,30,12,26,9,0.35,0.1,0.12,x0006,exhaustive_six_axis_grid,historical_pit,COMPLETE,11.526743202000034,False,False
1.5943633008355222,0.22463456572844898,0.2691827202597624,2.2774555494690407,1.5943633008355222,0.22349398662670772,0.2639748973912333,2.3171609776390487,118444977.68918312,57999400.26799586,60445577.42118727,28.675083305262742,0.0,9.19920169639516,171,26,1841,417,2025-01-02,2026-09-21,2594363300.835522,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,399,118444977.68918312,2594363300.835522,0,0,0,0,0,0,0.20731455994699607,0.007437716454983165,0.8661447058127592,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,6,0,20,0.2,0,2.0,0.04,0.7,5.0,coverage_only,10,30,10,30,12,26,9,0.35,0.1,0.12,x0007,exhaustive_six_axis_grid,historical_pit,COMPLETE,17.65755637300026,False,False
1.724232075634362,0.2742036973864731,0.28687618083848193,2.2573199490916482,1.724232075634362,0.2721003595583136,0.2825768019045005,2.2873465803468296,122522486.92464527,60142933.58885203,62379553.33579325,27.773340664914294,0.0,13.718759938150434,168,24,1742,417,2025-01-02,2026-09-21,2724232075.634362,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,415,122522486.92464527,2724232075.634362,0,0,0,0,0,0,0.2083481334509673,0.016696994429331678,0.8679458345220334,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,1,2.0,0.04,0.7,2.5,coverage_only,10,30,10,30,8,21,5,0.35,0.1,0.12,x0008,exhaustive_six_axis_grid,historical_pit,COMPLETE,11.118639444999644,True,True
1.3209388323760263,0.2806779146456553,0.27461546174571666,1.992239726188927,1.3209388323760263,0.27857113702597724,0.2697910028452598,2.023024350616503,106900725.15003332,52574548.384563394,54326176.76546992,27.295703947224617,0.0,13.598131353562382,168,25,1731,417,2025-01-02,2026-09-21,2320938832.376026,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,414,106900725.15003332,2320938832.376026,0,0,0,0,0,0,0.2081745270364575,0.017999617424794365,0.8679037958436947,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,1,2.0,0.04,0.7,3.0,coverage_only,10,30,10,30,8,21,5,0.35,0.1,0.12,x0009,exhaustive_six_axis_grid,historical_pit,COMPLETE,10.959601130999545,True,True
