track,model,month,sessions,book_return,book_max_drawdown,economic_return,economic_max_drawdown,ending_book_nav,ending_economic_nav,partial_period
official_ex_post,v2_double_check_fintuned,2026-04,20,0.3697921260723087,0.049983767813338686,0.366323932774147,0.04964284975479838,3221462320.1842046,3243728022.1810846,False
official_ex_post,v2_double_check_fintuned,2026-05,20,0.11981550860681223,0.0943893942681916,0.11899306714717017,0.0937712117761037,3607443466.534756,3629709168.531636,False
official_ex_post,v2_double_check_fintuned,2026-06,21,0.026972370413172575,0.08895489187986994,0.031059954543840584,0.08675753905908767,3704744767.9587107,3742447770.3135905,False
official_ex_post,v2_double_check_fintuned,2026-07,22,-0.08070810489156144,0.11626691014081236,-0.06860964670108993,0.10847441505021516,3405741838.6298356,3485679750.9950933,False
official_ex_post,v2_double_check_fintuned,2026-08,21,0.09238639197701448,0.007471257280451726,0.09884482370413239,0.006831943581223632,3720386039.1060095,3830221151.471267,False
official_ex_post,v2_double_check_fintuned,2026-09,15,0.03887340555940022,0.044244049653622275,0.009082755693382571,0.042808256720758386,3865010114.4417076,3865010114.4417076,True
historical_pit,v2_double_check_fintuned,2025-01,15,-0.002507637643400451,0.05139723001037111,-0.00140525836652039,0.051341123746381,997492362.3565996,998594741.6334796,False
historical_pit,v2_double_check_fintuned,2025-02,19,-0.021081478090940298,0.02626790483019803,-0.021058205602507818,0.026239060352512333,976463748.9736986,977566128.2505786,False
historical_pit,v2_double_check_fintuned,2025-03,21,-0.09166258638455849,0.09166258638455849,-0.09073063210610377,0.09073063210610377,886958556.2320071,888870935.5088872,False
historical_pit,v2_double_check_fintuned,2025-04,20,-0.03772232349998539,0.19139994008974104,-0.03764116504732906,0.19099877546462596,853500418.6427433,855412797.9196234,False
historical_pit,v2_double_check_fintuned,2025-05,20,0.06603069564703068,0.017210438870465694,0.06588307600152099,0.017174900044791053,909857645.0207556,911770024.2976357,False
historical_pit,v2_double_check_fintuned,2025-06,21,0.06287364137327511,0.014487880028357991,0.07447361037568134,0.013292602110313245,967063708.2945232,979672829.8394033,False
historical_pit,v2_double_check_fintuned,2025-07,23,0.060870004933555544,0.0188537954812511,0.06845844682250113,0.01628611730100593,1025928880.9894733,1046739710.1644133,False
historical_pit,v2_double_check_fintuned,2025-08,21,0.14787566034052735,0.06965347649540721,0.14714497099431134,0.06739167527263323,1177638791.72821,1200762194.45515,False
historical_pit,v2_double_check_fintuned,2025-09,21,0.03514426710056506,0.04501577957869862,0.034467484432471274,0.04419427223342798,1219026043.972693,1242149446.699633,False
historical_pit,v2_double_check_fintuned,2025-10,20,0.13577473033260135,0.029997176184610508,0.13324719729061174,0.029463664333484685,1384538976.3615031,1407662379.088443,False
historical_pit,v2_double_check_fintuned,2025-11,20,0.01621343880619608,0.06726673768755598,0.015947103724237577,0.06619454508655254,1406987114.3295336,1430110517.0564735,False
historical_pit,v2_double_check_fintuned,2025-12,22,0.010101664312394565,0.0331600827973636,0.00993833088513707,0.03262391867589398,1421200025.8503551,1444323428.577295,False
historical_pit,v2_double_check_fintuned,2026-01,21,0.09564283242251648,0.019023313376712037,0.09411160493683512,0.01872945425232775,1557127621.7616367,1580251024.4885767,False
historical_pit,v2_double_check_fintuned,2026-02,12,0.08616340408079548,0.05638291886434543,0.08490259737223549,0.0555587763136588,1691295038.2408528,1714418440.9677927,False
historical_pit,v2_double_check_fintuned,2026-03,22,-0.029878865820022527,0.09526614228640451,-0.029475871410448606,0.09398122996763181,1640761060.7311845,1663884463.4581244,False
historical_pit,v2_double_check_fintuned,2026-04,20,0.3435410573934674,0.02117137946079084,0.33926304716518874,0.02093946885923903,2204429850.4648027,2228378976.6617427,False
historical_pit,v2_double_check_fintuned,2026-05,20,0.14543347586281596,0.07640279382872006,0.14387045417612065,0.0756294988989682,2525027745.9136467,2548976872.1105866,False
historical_pit,v2_double_check_fintuned,2026-06,21,0.009006267903144849,0.07859790738090455,0.012901992021348452,0.07694998631318273,2547768822.256219,2581863751.377159,False
historical_pit,v2_double_check_fintuned,2026-07,22,-0.11083191910117762,0.1401607632418156,-0.09593617019678835,0.12677046939894654,2265394714.259415,2334169631.1001215,False
historical_pit,v2_double_check_fintuned,2026-08,21,0.05726181741430003,0.028600720599448515,0.06214536277334526,0.022535065658494724,2395115332.758658,2479227449.5993643,False
historical_pit,v2_double_check_fintuned,2026-09,15,0.024381971610707875,0.06331966331900196,-0.010371974058761335,0.0611980665672297,2453512966.8063507,2453512966.8063507,True
