track,candidate_id,episode,kind,start,end,total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,final_nav,sessions,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,max_daily_volume_participation,trades,simulated_warning_days,disqualified,complete_period,rejected_trade_count,measured_hard_breach_days,raw_rule_breach_days,cash_breach_days,holding_count_breach_days,active_cap_breach_days,overdue_passive_cap_days,stale_held_price_days,execution_price_bound_breaches,unfilled_orders,no_valid_plan_days,hold_without_envelope_days,official_compliance,independent_audit,research_eligible
historical_pit,mx0010,m25_2025-10,reset_25_sessions,2025-10-01,2025-11-07,0.03890621735829325,0.03254633920369965,0.16183104163433987,2.4569375699955187,0.03890621735829325,0.03254633920369965,0.16183104163433987,2.4569375699955187,1038906217.3582932,25,6271841.311081529,3639921.0039713955,2631920.307110133,2.513448940632922,0.20294188271198518,137,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
historical_pit,mx0010,m25_2025-11,reset_25_sessions,2025-11-03,2025-12-05,-0.030120354816801087,0.0685755378404237,0.26072435999980315,-1.0555611037033488,-0.030120354816801087,0.0685755378404237,0.26072435999980315,-1.0555611037033488,969879645.1831989,25,6790102.24532582,3965428.421791468,2824673.823534352,2.856750874767173,2.5023073544145737,150,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
historical_pit,mx0010,m25_2025-12,reset_25_sessions,2025-12-01,2026-01-06,0.056425443922344165,0.027316142967122814,0.13620891982114575,4.131980016540566,0.056425443922344165,0.027316142967122814,0.13620891982114575,4.131980016540566,1056425443.9223441,25,5422101.166881174,3296496.6137358816,2125604.5531452927,2.267020718728698,0.3130761166445283,98,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
historical_pit,mx0010,m25_2026-01,reset_25_sessions,2026-01-02,2026-02-05,0.019713547606897475,0.06544041116700139,0.24515472753570036,0.9215526926025982,0.019713547606897475,0.06544041116700139,0.24515472753570036,0.9215526926025982,1019713547.6068975,25,5708317.296105033,3479984.6801605136,2228332.6159445187,2.392908650333984,0.41855805757322284,126,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
historical_pit,mx0010,m25_2026-02,reset_25_sessions,2026-02-02,2026-03-18,0.10058446582246616,0.06877808398578289,0.35162927495607355,2.9230925715278007,0.10058446582246616,0.06877808398578289,0.35162927495607355,2.9230925715278007,1100584465.8224661,25,6704235.51828639,3914192.7726725633,2790042.7456138274,2.684174281948988,0.9226190476190477,156,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
historical_pit,mx0010,m25_2026-03,reset_25_sessions,2026-03-02,2026-04-07,0.02608507563852669,0.07531084056952997,0.4318847228001735,0.808240733547284,0.02608507563852669,0.07531084056952997,0.43090065280798445,0.8091640503193709,1026085075.6385267,25,6631386.236167412,3817725.4992691292,2813660.7368982825,2.6925721233253443,1.5922355103641654,134,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
historical_pit,mx0010,m25_2026-04,reset_25_sessions,2026-04-01,2026-05-08,0.3595295173712292,0.04666294488752065,0.34084780288654976,9.301860750062431,0.3595295173712292,0.046640904739565836,0.3412176280757923,9.2921454901352,1359529517.3712292,25,5137750.885105104,3044808.1068526017,2092942.7782525024,1.955885152751149,2.7854659002199984,72,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
historical_pit,mx0010,m25_2026-05,reset_25_sessions,2026-05-04,2026-06-05,0.06999858404917214,0.09794014324588385,0.36500413835980355,2.0453833653602294,0.06999858404917214,0.09794014324588385,0.36500413835980355,2.0453833653602294,1069998584.0491722,25,5892376.121596501,3453054.731691332,2439321.389905169,2.3340418981576527,0.7431318362323216,131,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
historical_pit,mx0010,m25_2026-06,reset_25_sessions,2026-06-01,2026-07-06,0.010665482199043064,0.08039013718769317,0.35059967981689316,0.47429859353721904,0.010665482199043064,0.08039013718769317,0.35100076635114424,0.4741111569542303,1010665482.1990432,25,5324247.014654244,3184258.6296302406,2139988.3850240037,2.2523086785854813,0.391358350558814,124,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
historical_pit,mx0010,m25_2026-07,reset_25_sessions,2026-07-01,2026-08-05,-0.05297660608206378,0.0991894463512083,0.27535776501190595,-1.8578122633921532,-0.05297660608206378,0.08890693947739226,0.26157722673571876,-1.9693099883530127,947023393.9179362,25,6698167.241076877,3858865.6413078685,2839301.599769009,2.7624544093543544,1.1261599447430855,138,0,False,True,0,0,0,0,0,0,0,0,1,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,False
historical_pit,mx0010,m25_2026-08,reset_25_sessions,2026-08-03,2026-09-04,0.04641264423923652,0.025437661998797267,0.1309742884939936,3.5572572198514787,0.04641264423923652,0.019637986038929856,0.11351652251349446,4.0865103353061585,1046412644.2392366,25,5858831.8570661,3504346.61409153,2354485.2429745705,2.4546340653134733,0.5131809890162019,120,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-01,reset_25_sessions,2025-01-02,2025-02-14,0.003973728710024105,0.04893120698052833,0.23420197867325593,0.28368304791288074,0.003973728710024105,0.04887799577727081,0.23440477263310264,0.2836313856314522,1003973728.7100241,25,7361902.221149083,4252175.909214415,3109726.311934668,2.986415066509056,0.7118282121248072,155,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-02,reset_25_sessions,2025-02-03,2025-03-10,-0.028186645742356853,0.05138210611442573,0.12482498207686349,-2.247568838475522,-0.028186645742356853,0.05138210611442573,0.12482498207686349,-2.247568838475522,971813354.2576431,25,7687281.544210702,4330389.804327923,3356891.73988278,3.0362499761252226,1.5781127311357792,141,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-03,reset_25_sessions,2025-03-03,2025-04-08,-0.17800464146999784,0.17822143719009442,0.2999632121815726,-6.41155371165806,-0.17800464146999784,0.17822143719009442,0.2999632121815726,-6.41155371165806,821995358.5300021,25,6865118.654000046,4015163.301747251,2849955.3522527944,2.8778533637090917,4.009485856783121,167,0,False,True,0,0,0,0,0,0,0,0,2,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,False
official_ex_post,mx0000,m25_2025-04,reset_25_sessions,2025-04-01,2025-05-08,-0.03299784403182815,0.13009072923095089,0.37439677228596563,-0.720474111920224,-0.03299784403182815,0.13009072923095089,0.37439677228596563,-0.720474111920224,967002155.9681718,25,4991457.33215427,3068389.984668415,1923067.3474858557,2.2112505964041986,3.176585577758471,97,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-05,reset_25_sessions,2025-05-02,2025-06-06,0.043010895790663195,0.016647999531112956,0.1241201699166156,3.482205747303266,0.043010895790663195,0.016647999531112956,0.12451609718353138,3.4715085228279507,1043010895.7906632,25,6075231.459845288,3624640.075197187,2450591.3846481005,2.501488940943323,2.7550646429158188,104,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-06,reset_25_sessions,2025-06-02,2025-07-04,0.143660461761832,0.016279620683651408,0.15615311362818113,8.762737024431614,0.143660461761832,0.01533058103127638,0.15702224772005058,8.715025620500043,1143660461.761832,25,6178978.769566899,3634240.396951061,2544738.372615838,2.4211474713640513,1.3183848599258452,107,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-07,reset_25_sessions,2025-07-01,2025-08-04,0.07753032568335594,0.020208989779122888,0.14689095262100518,5.202156396739234,0.07753032568335594,0.017456948601085154,0.15359256590257997,4.981435516322505,1077530325.683356,25,5983036.918141745,3512550.8946762076,2470486.023465538,2.3968321554997916,0.388462659026901,105,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-08,reset_25_sessions,2025-08-01,2025-09-04,0.1388087482128899,0.06322091709413791,0.31222959268574835,4.357627183424864,0.1388087482128899,0.06322091709413791,0.3122649772276091,4.357167998652618,1138808748.21289,25,6622552.566559513,3887316.5771108204,2735235.9894486926,2.567401210243636,0.38747675139491633,119,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-09,reset_25_sessions,2025-09-01,2025-10-07,0.0991781069329083,0.047146264228609236,0.25423198600017705,3.877988932043179,0.0991781069329083,0.047131866770406705,0.25416631508418674,3.8789283177306673,1099178106.9329083,25,6976059.6370211365,4054999.966578444,2921059.6704426925,2.812233980864605,5.816530024374031,119,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-10,reset_25_sessions,2025-10-01,2025-11-07,0.09789373192194417,0.028447158829652763,0.20291613878271367,4.745223648055134,0.09789373192194417,0.028447158829652763,0.20291613878271367,4.745223648055134,1097893731.9219441,25,5757370.64606332,3464586.309291271,2292784.3367720493,2.3499930292022153,0.20294188271198518,103,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0000,m25_2025-11,reset_25_sessions,2025-11-03,2025-12-05,0.0008306299586113841,0.07275279854074079,0.3463356973853561,0.19181330427351492,0.0008306299586113841,0.07275279854074079,0.3463356973853561,0.19181330427351492,1000830629.9586114,25,3592231.3126918157,2420484.5501994793,1171746.7624923363,1.6951208325327962,2.507242871878902,72,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-01,reset_25_sessions,2025-01-02,2025-02-14,0.0013729812441609646,0.0426608385313505,0.2096165064349559,0.16697395743963542,0.0013729812441609646,0.04261458995895162,0.2100389646368725,0.1670451163357236,1001372981.2441609,25,6724279.1138872355,3926481.9452685816,2797797.168618654,2.7551836135006673,0.6006050539803061,140,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-02,reset_25_sessions,2025-02-03,2025-03-10,-0.026751317302350475,0.05020319544893048,0.1247216900665487,-2.1304018358402654,-0.026751317302350475,0.05020319544893048,0.1247216900665487,-2.1304018358402654,973248682.6976495,25,7375191.113569015,4175704.501594302,3199486.611974713,2.9256927290133516,1.2971316838847746,141,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-03,reset_25_sessions,2025-03-03,2025-04-08,-0.17059836593236277,0.17081690233222857,0.28772282155405676,-6.385534492476879,-0.17059836593236277,0.17081690233222857,0.28772282155405676,-6.385534492476879,829401634.0676372,25,6535318.782153557,3815168.8217390385,2720149.9604145186,2.7365035317400426,3.593868420409261,159,0,False,True,0,0,0,0,0,0,0,0,2,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,False
official_ex_post,mx0001,m25_2025-04,reset_25_sessions,2025-04-01,2025-05-08,-0.03549075509656885,0.13008857184904543,0.37391695296603666,-0.7913622612861072,-0.03549075509656885,0.13008857184904543,0.37391695296603666,-0.7913622612861072,964509244.9034312,25,4823618.995825904,2948528.613135812,1875090.3826900925,2.1237874668249717,3.176585577758471,93,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-05,reset_25_sessions,2025-05-02,2025-06-06,0.04546137038169085,0.015955700288068142,0.12146994278020977,3.750669145132927,0.04546137038169085,0.015955700288068142,0.12186722433631696,3.7388178141798054,1045461370.3816907,25,5545135.740770265,3350980.9017959903,2194154.8389742747,2.3169987327559074,2.7550646429158188,104,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-06,reset_25_sessions,2025-06-02,2025-07-04,0.14598429062596074,0.014772196202484378,0.15345432506952283,9.048331732673265,0.14598429062596074,0.013825763640010758,0.15437632782092325,8.995134120330672,1145984290.6259608,25,5921911.636156846,3494701.875242839,2427209.760914007,2.330987867430397,1.2698068402370608,101,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-07,reset_25_sessions,2025-07-01,2025-08-04,0.07931708393727144,0.019946943065014322,0.14120769075976042,5.524647525323772,0.07931708393727144,0.01719668464949964,0.14932302265000316,5.2319092831447644,1079317083.9372714,25,5482943.364501188,3267767.240668618,2215176.123832569,2.2339078515013178,0.3882748144142188,102,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-08,reset_25_sessions,2025-08-01,2025-09-04,0.13999522246499319,0.05983595549895959,0.3004609545739218,4.551795562218042,0.13999522246499319,0.05983595549895959,0.30047806445989117,4.551553234628597,1139995222.4649932,25,6341574.932435898,3732952.1590850563,2608622.773350842,2.475634502864495,0.38747675139491633,105,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-09,reset_25_sessions,2025-09-01,2025-10-07,0.08833062706807104,0.04444661246897663,0.24599129886043497,3.592079150784785,0.08833062706807104,0.04443341336715201,0.24596092812825046,3.592493386226059,1088330627.0680711,25,6193268.226419655,3663857.545007959,2529410.6814116957,2.5444950904128016,5.816530024374031,121,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-10,reset_25_sessions,2025-10-01,2025-11-07,0.08752180180256319,0.027765070858775664,0.19539196518386304,4.42923662423805,0.08752180180256319,0.027765070858775664,0.19539196518386304,4.42923662423805,1087521801.8025632,25,5490234.93742502,3319006.806195163,2171228.131229857,2.2582034028566853,0.21768932886517317,104,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0001,m25_2025-11,reset_25_sessions,2025-11-03,2025-12-05,0.0016894451712532454,0.07148164465047546,0.33954978021699883,0.2144501348909934,0.0016894451712532454,0.07148164465047546,0.33954978021699883,0.2144501348909934,1001689445.1712532,25,3548076.827874365,2383843.281144497,1164233.5467298678,1.6699378336886381,2.5023073544145737,72,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-01,reset_25_sessions,2025-01-02,2025-02-14,-0.009378304246157265,0.04972494309954634,0.21512712554889513,-0.33728916193909514,-0.009378304246157265,0.049115727062779,0.21512023303048655,-0.33730891861691864,990621695.7538427,25,5941918.422616172,3531610.062236757,2410308.3603794146,2.491901438153322,5.502116198537899,136,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-02,reset_25_sessions,2025-02-03,2025-03-10,-0.022734601418633593,0.04563613815901857,0.12814213541269914,-1.7467149062455467,-0.022734601418633593,0.04563613815901857,0.12814213541269914,-1.7467149062455467,977265398.5813664,25,6210867.441279204,3605137.808263864,2605729.6330153397,2.522430641969346,0.44589556867488467,135,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-03,reset_25_sessions,2025-03-03,2025-04-08,-0.1680786679887648,0.16829754911110562,0.27795386648102327,-6.510577027838992,-0.1680786679887648,0.16829754911110562,0.27795386648102327,-6.510577027838992,831921332.0112352,25,5642821.41721914,3367482.456361791,2275338.960857349,2.415612844538778,3.1049067305576608,159,0,False,True,0,0,0,0,0,0,0,0,1,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,False
official_ex_post,mx0002,m25_2025-04,reset_25_sessions,2025-04-01,2025-05-08,-0.04053024206719402,0.13005029811050128,0.3732467090404025,-0.9347127020975843,-0.04053024206719402,0.13005029811050128,0.3732467090404025,-0.9347127020975843,959469757.932806,25,3831274.8773967847,2510436.8644477576,1320838.0129490271,1.8033088132421673,3.176585577758471,100,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-05,reset_25_sessions,2025-05-02,2025-06-06,0.04501124214312058,0.014846863139595268,0.10825504132748871,4.154993534327526,0.04501124214312058,0.014846863139595268,0.10895110156684458,4.129107281596026,1045011242.1431206,25,4681585.686265226,2918987.0416082316,1762598.6446569944,2.0192983498820656,3.401732074588437,104,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-06,reset_25_sessions,2025-06-02,2025-07-04,0.13818621521903052,0.01452861431569985,0.14913245588783322,8.842415265402076,0.13818621521903052,0.013580837745253094,0.15012828333429584,8.784673733247871,1138186215.2190306,25,5622935.779614029,3340423.894844755,2282511.884769274,2.23361008565678,1.2698068402370608,97,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-07,reset_25_sessions,2025-07-01,2025-08-04,0.07757679902402015,0.019527614822188344,0.134896002823202,5.656106057402035,0.07757679902402015,0.016778004455347828,0.14264403723128388,5.356057837872239,1077576799.0240202,25,5077719.140435786,3059875.567329685,2017843.5731061008,2.0928662193411878,0.3882748144142188,103,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-08,reset_25_sessions,2025-08-01,2025-09-04,0.13764397548297502,0.057700132371023005,0.2920436444018599,4.603102689634472,0.13764397548297502,0.057700132371023005,0.29207399837629916,4.602654074180829,1137643975.482975,25,6056009.475517295,3575660.5431645694,2480348.9323527263,2.379973838260684,0.38747675139491633,104,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-09,reset_25_sessions,2025-09-01,2025-10-07,0.08763042005107158,0.04343817313591347,0.23990617535015255,3.650173277758253,0.08763042005107158,0.04342527567549703,0.23987879612367116,3.6505634459705596,1087630420.0510716,25,6011589.610860494,3559062.9415667877,2452526.6692937063,2.4728530716704418,5.816530024374031,118,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-10,reset_25_sessions,2025-10-01,2025-11-07,0.07897954297511167,0.028019372829342748,0.18948316486766376,4.140844891105889,0.07897954297511167,0.028019372829342748,0.18948316486766376,4.140844891105889,1078979542.9751117,25,4934871.69507207,3035026.2004895145,1899845.4945825553,2.068296763752443,0.20294188271198518,112,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0002,m25_2025-11,reset_25_sessions,2025-11-03,2025-12-05,0.00040481394511049373,0.0700759428260116,0.33144519700290304,0.17274283097275692,0.00040481394511049373,0.0700759428260116,0.33144519700290304,0.17274283097275692,1000404813.9451104,25,5616591.565983313,3327668.823397491,2288922.742585822,2.3385160871828616,2.5023073544145737,121,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0003,m25_2025-01,reset_25_sessions,2025-01-02,2025-02-14,-0.005500833313839881,0.04665982977996874,0.20836973274456028,-0.1662829367347348,-0.005500833313839881,0.04660855955210641,0.20868632633888964,-0.1657275731293568,994499166.6861601,25,7158681.058406221,4070862.0194900255,3087819.0389161953,2.8683929823186203,5.840117307984022,139,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0003,m25_2025-02,reset_25_sessions,2025-02-03,2025-03-10,-0.027221909670195332,0.05192691597640686,0.12906579924454584,-2.092319044558634,-0.027221909670195332,0.05192691597640686,0.12906579924454584,-2.092319044558634,972778090.3298047,25,8300223.360602774,4623686.044504866,3676537.3160979073,3.238278552771884,1.5973580083447523,158,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,mx0003,m25_2025-03,reset_25_sessions,2025-03-03,2025-04-08,-0.16261438710520115,0.1628352419008665,0.26977930151012003,-6.473348867275129,-0.16261438710520115,0.1628352419008665,0.26977930151012003,-6.473348867275129,837385612.8947989,25,7603423.408915736,4312687.5966586415,3290735.812257095,3.108828986758486,4.009485856783121,145,0,False,True,0,0,0,0,0,0,0,0,1,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,False
