date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan,terminal_dividend_credit
2025-09-01,990948297.1183221,990948297.1183221,110167345.20353484,0.11117365610688419,20,0.0,0,1266207.1878422876,0.0,1266207.1878422876,888566447.608623,0.888566447608623,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-09-02,978249470.2480116,978249470.2480116,18433167.612246465,0.018843013129946472,24,0.0,0,130535.19042123567,0.0,130535.19042123567,91603642.40086715,0.09244038530289679,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-09-03,987078148.4838834,987078148.4838834,186078944.9369778,0.18851490656822703,20,0.0,0,239957.0426012527,505172.7212657952,745129.7638670478,168390907.08859837,0.1721349330717316,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-09-04,978777490.4455407,978777490.4455407,97881093.10285883,0.10000341656641822,20,0.0,0,125503.09695046514,0.0,125503.09695046514,88072348.73716852,0.08922530487828596,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-09-05,1011588427.9100413,1011588427.9100413,96382430.79395244,0.09527830502478182,22,0.0,0,2132.5548994598776,0.0,2132.5548994598776,1496529.7540069316,0.0015289785151533363,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-09-08,1023489732.7386851,1023489732.7386851,96382430.79395244,0.09417039342060558,22,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD_REVALIDATED_ENVELOPE,0.0
2025-09-09,1035754281.2638756,1035754281.2638756,179990580.9159752,0.1737772985078491,20,0.0,0,119671.15880157947,251939.28168753572,371610.4404891152,83979760.5625119,0.08205237226737615,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-09-10,1047732017.3714039,1047732017.3714039,102488212.78117874,0.0978191093542275,20,0.0,0,110283.72029067075,0.0,110283.72029067075,77392084.4145058,0.07472050641206944,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-09-11,1038883113.836727,1038883113.836727,98487415.12914643,0.09480124743333243,22,0.0,0,5693.024094810934,0.0,5693.024094810934,3995104.6279374976,0.003813097778533667,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-09-12,1037960466.4421093,1037960466.4421093,185174164.36386234,0.1784019433790161,20,0.0,0,124077.66131077033,261216.12907530597,385293.7903860763,87072043.02510199,0.08381312764198649,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-09-15,1032415304.3445234,1032415304.3445234,103191908.14625074,0.09995193572974675,23,0.0,0,116658.47678068405,0.0,116658.47678068405,81865597.74083091,0.07887159519807861,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-09-16,1034511499.8748841,1034511499.8748841,186766998.81439826,0.18053641630565367,21,0.0,0,119623.8396927506,251839.6625110539,371463.5022038045,83946554.1703513,0.08131083859091826,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-09-17,1029831990.6583574,1029831990.6583574,103638192.9899004,0.10063602017611235,24,0.0,0,118289.985071183,0.0,118289.985071183,83010515.83942665,0.08024126928455229,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-09-18,1048698874.4581269,1048698874.4581269,191859173.30914006,0.18294972749758656,22,0.0,0,126273.6578910846,265839.27977070445,392112.93766178907,88613093.25690147,0.08604616487030312,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-09-19,1050082845.6358132,1050082845.6358132,104517741.9256387,0.09953285339344288,22,0.0,0,124284.43440246586,0.0,124284.43440246586,87217146.94909886,0.0831670073014666,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
