date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan,terminal_dividend_credit
2017-07-03,999160833.7911128,999160833.7911128,97335063.79111281,0.0974168126884985,22,0.0,0,1284467.168382719,0.0,1284467.168382719,901380469.0405046,0.9013804690405046,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-04,987857888.0259199,987857888.0259199,92293898.02591985,0.09342831508928358,22,0.0,0,121992.15174771272,121215.85467522679,243208.0064229395,85608527.54225454,0.08568042766191142,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-05,990910450.7419033,993249448.8192911,90271540.7419033,0.09109959499803057,22,2338998.077387844,0,119332.82748002652,122943.38099724533,242276.20847727184,83742335.07370281,0.08477164184116485,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-06,987222818.3879349,993507016.4653227,88272018.38793497,0.0894144834821352,22,6284198.077387844,0,117777.86042466846,121336.08256739711,239113.94299206557,82651130.12257436,0.08340928290815051,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-07,977908363.9145555,985299561.9919434,84546773.91455555,0.08645674485911524,22,7391198.077387844,0,114519.69453132934,115303.91558018167,229823.61011151102,80364697.91672234,0.08140482211295745,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-10,978498750.9545543,985889949.0319421,79377850.95455435,0.0811220769337916,22,7391198.077387844,0,118125.02461373186,116941.34628870117,235066.37090243303,82894754.11489955,0.0847674047730534,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-11,985986779.7405322,995037678.3500973,74814609.74053222,0.07587790351531903,22,9050898.609565083,0,116458.63749561243,116092.00360969047,232550.6411053029,81725359.6460438,0.08352116910350506,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-12,993236820.2321752,1002287718.8417404,73144820.23217528,0.0736428802700621,22,9050898.609565083,0,120467.23474471188,124670.63806743213,245137.872812144,84538410.34716624,0.08573990248572398,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-13,993004272.6888726,1004392571.2984377,71004062.68887259,0.0715042871835855,22,11388298.609565083,0,119896.72866846688,123360.8328362155,243257.56150468238,84138055.20594168,0.08471097072929082,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-14,992819832.8565751,1005592189.7445681,67253332.85657518,0.06773971533492798,22,12772356.887992937,0,116941.16817813553,117822.01653191952,234763.18471005507,82063977.66886704,0.08264211940060733,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2017-07-17,995608122.2160335,1010139979.1040264,62873102.21603345,0.06315045128005779,22,14531856.887992937,0,116142.16087538438,116032.82269916438,232174.98357454874,81503270.78974342,0.08209271017002091,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
