total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,no_valid_plan_days,hold_without_envelope_days,unfilled_orders,status,measured_pass,episode_status,failure_reasons,episode_return,forensic_partial_return,episode_max_drawdown,episode_turnover,requested_sessions,observed_sessions,universe_interpretation,episode_id,kind,split,session_count,prior_session_date,candidate_id,phase,realized_start,realized_end,days_to_20_holdings,independent_audit
-0.11974382028000863,0.13010612378239284,0.22778948127593973,-5.752887562007436,-0.11974382028000863,0.13010612378239284,0.22778948127593973,-5.752887562007436,7021811.943977345,4020797.994412015,3001013.9495653296,2.932283941752691,0.0,3.7280000000000006,44,8,132,24,2010-01-04,2010-02-04,880256179.7199913,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,7021811.943977345,880256179.7199913,0,0,0,0,0,0,0.20356225237312514,0.09453695510158383,0.8553830187231338,22,30,True,0,0,0,COMPLETE,True,PASS,,-0.11974382028000863,,0.13010612378239284,2.821612627657555,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2010-01-04,monthly,development,24,2009-12-31,tune_d77c7cdd45ea,screen_E,2010-01-04,2010-02-04,1,PASS_INTERNAL_ACCOUNTING
0.020804552421375133,0.03685529014317024,0.11799015174758208,1.8896095619547162,0.020804552421375133,0.03685529014317024,0.11799015174758208,1.8896095619547162,7319289.044300513,4218212.564985502,3101076.4793150118,2.994460592861998,0.0,308.13953488372096,40,5,127,24,2010-11-01,2010-12-02,1020804552.4213752,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,7319289.044300513,1020804552.4213752,0,0,0,0,0,0,0.20253740142231694,0.09205643001678156,0.8591932527791202,22,30,True,0,0,0,COMPLETE,True,PASS,,0.020804552421375133,,0.03685529014317024,2.960149168410878,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2010-11-01,monthly,development,24,2010-10-29,tune_d77c7cdd45ea,screen_E,2010-11-01,2010-12-02,1,PASS_INTERNAL_ACCOUNTING
-0.07930376752629087,0.134467384394781,0.29523236373093614,-2.790216869258508,-0.07930376752629087,0.12684368028360526,0.292795469702402,-2.815912902852421,6307336.880127298,3691565.2053231685,2615771.6748041296,2.744522984785888,0.0,225.28059191731268,50,18,130,24,2011-08-01,2011-09-01,920696232.4737091,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6307336.880127298,920696232.4737091,0,0,0,0,0,0,0.2030295529297064,0.08944217256044636,0.8593609286199655,20,29,True,0,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,-0.07930376752629087,,0.12684368028360526,2.5905720739109954,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2011-08-01,monthly,development,24,2011-07-29,tune_d77c7cdd45ea,screen_E,2011-08-01,2011-09-01,1,PASS_INTERNAL_ACCOUNTING
0.007349062501438297,0.047349744480542744,0.177990906815381,0.5174878213894135,0.007349062501438297,0.047349744480542744,0.175612480541484,0.5222236496668645,6734043.999835161,3879123.362528078,2854920.637307083,2.7593722987082656,0.0,18.202509290138163,71,23,128,24,2012-06-01,2012-07-04,1007349062.5014384,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6734043.999835161,1007349062.5014384,0,0,0,0,0,0,0.20498562800094305,0.09695524023801826,0.8571880717225251,23,30,True,0,0,0,COMPLETE,True,PASS,,0.007349062501438297,,0.047349744480542744,2.722191833353037,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2012-06-01,monthly,development,24,2012-05-31,tune_d77c7cdd45ea,screen_E,2012-06-01,2012-07-04,1,PASS_INTERNAL_ACCOUNTING
0.04772600604199084,0.018829042699573417,0.10396655630431732,4.762914370307184,0.04772600604199084,0.018829042699573417,0.10396655630431732,4.762914370307184,7314714.281377753,4134853.4331824374,3179860.8481953144,2.8821965729826333,0.0,11.880438895194855,80,18,123,24,2013-04-01,2013-05-07,1047726006.0419909,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,7314714.281377753,1047726006.0419909,0,0,0,0,0,0,0.20441643346946672,0.09342420559931612,0.8572384831211757,22,29,True,0,0,0,COMPLETE,True,PASS,,0.04772600604199084,,0.018829042699573417,2.9016515320578513,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2013-04-01,monthly,development,24,2013-03-29,tune_d77c7cdd45ea,screen_E,2013-04-01,2013-05-07,1,PASS_INTERNAL_ACCOUNTING
0.05113008670544561,0.02539918183228662,0.10546917321926143,5.020221408622811,0.05113008670544561,0.02539918183228662,0.10546917321926143,5.020221408622811,6998419.26589134,3980180.8118990506,3018238.4539922895,2.74518772395434,0.0,,69,14,142,24,2014-01-02,2014-02-12,1051130086.7054455,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6998419.26589134,1051130086.7054455,0,0,0,0,0,0,0.20503902660363707,0.09169161553909981,0.8596028970661997,22,30,True,0,0,0,COMPLETE,True,PASS,,0.05113008670544561,,0.02539918183228662,2.793109341683544,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2014-01-02,monthly,development,24,2013-12-31,tune_d77c7cdd45ea,screen_E,2014-01-02,2014-02-12,1,PASS_INTERNAL_ACCOUNTING
0.036044251464632415,0.038662621054756374,0.14875734146290673,2.572388217098975,0.036044251464632415,0.038662621054756374,0.14875734146290673,2.572388217098975,6645011.453045556,3809796.6047924617,2835214.8482530946,2.6821548969574307,0.0,3.5769455153978513,53,11,123,24,2014-11-03,2014-12-04,1036044251.4646325,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6645011.453045556,1036044251.4646325,0,0,0,0,0,0,0.20545371399192264,0.09530004661441423,0.8603744424551633,22,30,True,0,0,0,COMPLETE,True,PASS,,0.036044251464632415,,0.038662621054756374,2.6735414770473414,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2014-11-03,monthly,development,24,2014-10-31,tune_d77c7cdd45ea,screen_E,2014-11-03,2014-12-04,1,PASS_INTERNAL_ACCOUNTING
-0.051107127069952796,0.12333965778758194,0.22583247970817336,-2.3273841228999492,-0.051107127069952796,0.11624187868344427,0.21433610546237297,-2.463391762273988,6493035.5366428485,3752561.0562555757,2740474.4803872732,2.726590483710867,0.0,,56,9,146,24,2015-08-03,2015-09-03,948892872.9300472,2,0,0,2,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,2,False,True,0,UNKNOWN_BLOCK_SUBMISSION,2,2,22,6493035.5366428485,948892872.9300472,2,2,2,0,0,0,1.0,0.09494819609978748,0.7793697997863308,0,30,False,2,0,0,COMPLETE,False,FAIL_CASH,FAIL_CASH;FAIL_HOLDING_COUNT;FAIL_ROUND_LOT,-0.051107127069952796,,0.11624187868344427,2.633376179828474,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2015-08-03,monthly,development,24,2015-07-31,tune_d77c7cdd45ea,screen_E,2015-08-03,2015-09-03,3,PASS_INTERNAL_ACCOUNTING
0.010087099060723359,0.040826292295023214,0.16555787865301483,0.7165917774230297,0.010087099060723359,0.040826292295023214,0.16741379912697757,0.7104386875381599,6951507.19189871,4011749.3365071258,2939757.8553915853,2.8030366267012,0.0,,72,19,119,24,2016-06-01,2016-07-06,1010087099.0607233,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6951507.19189871,1010087099.0607233,0,0,0,0,0,0,0.20321362446321084,0.09167036120887906,0.8604711425754464,22,29,True,0,0,0,COMPLETE,False,FAIL_OTHER,FAIL_OTHER,0.010087099060723359,,0.040826292295023214,2.8152626922857027,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2016-06-01,monthly,development,24,2016-05-31,tune_d77c7cdd45ea,screen_E,2016-06-01,2016-07-06,1,PASS_INTERNAL_ACCOUNTING
-0.006536297286814041,0.039273892842202174,0.16286324100892155,-0.3444840675095189,-0.006536297286814041,0.039273892842202174,0.16286324100892155,-0.3444840675095189,6931425.610021096,3972618.7270760313,2958806.882945065,2.7978870437966146,0.0,2.9568293966787405,56,4,131,24,2017-04-05,2017-05-09,993463702.7131859,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6931425.610021096,993463702.7131859,0,0,0,0,0,0,0.20626333038027492,0.0836192010259189,0.8598896943886333,22,30,True,0,0,0,COMPLETE,True,PASS,,-0.006536297286814041,,0.039273892842202174,2.7878026154919517,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2017-04-05,monthly,development,24,2017-03-31,tune_d77c7cdd45ea,screen_E,2017-04-05,2017-05-09,1,PASS_INTERNAL_ACCOUNTING
