date,symbol,issue
2017-01-05,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2449.TW
2017-01-13,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:4938.TW
2017-01-16,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:4938.TW
