date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2026-08-14,987062749.2874025,100364598.7200352,20,,False,0,False,0,False,,,,987062749.2874025,100364598.7200352,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-17,988654084.4129707,99004084.23733883,21,,False,0,False,0,False,,,,988654084.4129707,99004084.23733883,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-18,971384182.856384,140693887.11224794,20,,False,0,False,0,False,,,,971384182.856384,140693887.11224794,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-19,962112495.7663283,102112097.62156925,25,,False,0,False,0,False,,,,962112495.7663283,102112097.62156925,25,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-20,969320291.4705749,184895739.7161457,23,,False,0,False,0,False,,,,969320291.4705749,184895739.7161457,23,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-21,966601352.2744074,99702452.44792062,24,,False,0,False,0,False,,,,966601352.2744074,99702452.44792062,24,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-24,958470195.7951267,176259895.1627695,22,,False,0,False,0,False,,,,958470195.7951267,176259895.1627695,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-25,979778936.3489473,83571585.87999624,25,,False,0,False,0,False,,,,979778936.3489473,83571585.87999624,25,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-26,1005190010.0660964,169583008.28475818,23,,False,0,False,0,False,,,,1005190010.0660964,169583008.28475818,23,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-27,1017382256.4159987,101217283.09924337,25,,False,0,False,0,False,,,,1017382256.4159987,101217283.09924337,25,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-28,1007963827.9688735,188072910.12181777,23,,False,0,False,0,False,,,,1007963827.9688735,188072910.12181777,23,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-31,1002888559.7092468,101963796.20884396,23,,False,0,False,0,False,,,,1002888559.7092468,101963796.20884396,23,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-01,996872858.1835759,173819746.4966802,21,,False,0,False,0,False,,,,996872858.1835759,173819746.4966802,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-02,993013685.4163592,100306254.72361887,23,,False,0,False,0,False,,,,993013685.4163592,100306254.72361887,23,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-03,955856127.4142736,176656831.87662005,21,,False,0,False,0,False,,,,955856127.4142736,176656831.87662005,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-04,977019844.1765085,95225980.50705932,28,,False,0,False,0,False,,,,977019844.1765085,95225980.50705932,28,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-07,971986502.7264819,199818888.92363366,25,,False,0,False,0,False,,,,971986502.7264819,199818888.92363366,25,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-08,961189738.6369275,93602603.29345098,25,,False,0,False,0,False,,,,961189738.6369275,93602603.29345098,25,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-09,965231657.2915516,197437275.85997903,22,,False,0,False,0,False,,,,965231657.2915516,197437275.85997903,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-10,959523451.4500368,95687674.54082268,24,,False,0,False,0,False,,,,959523451.4500368,95687674.54082268,24,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-11,940495026.6984875,169761611.42114538,22,,False,0,False,0,False,,,,940495026.6984875,169761611.42114538,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-14,933048992.895684,95540869.69377999,30,,False,0,False,0,False,,,,933048992.895684,95540869.69377999,30,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-15,912227240.9721943,181135234.4499208,27,,False,0,False,0,False,,,,912227240.9721943,181135234.4499208,27,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-16,929863388.2832222,88925974.58773476,27,,False,0,False,0,False,,,,929863388.2832222,88925974.58773476,27,0,UNKNOWN,BLOCK_SUBMISSION
