date,symbol,issue
2017-07-18,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2609.TW
2017-07-19,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:8932.TWO
2017-07-21,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2609.TW
