date,decision_date,cutoff_at,plan_reason,metadata,submission_status,official_whitelist_status,active_share_status
2025-03-31,2025-04-01,2025-04-01 08:55:00+08:00,BUY_CASH_CAP_CORRECTION,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-01,2025-04-02,2025-04-02 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-02,2025-04-07,2025-04-07 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-07,2025-04-08,2025-04-08 08:55:00+08:00,BUY_CASH_CAP_CORRECTION,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-08,2025-04-09,2025-04-09 08:55:00+08:00,SELL_THEN_WAIT_SETTLEMENT,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-09,2025-04-10,2025-04-10 08:55:00+08:00,BUY_WITH_SETTLED_CASH,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-10,2025-04-11,2025-04-11 08:55:00+08:00,SELL_THEN_WAIT_SETTLEMENT,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-11,2025-04-14,2025-04-14 08:55:00+08:00,BUY_CASH_CAP_CORRECTION,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-14,2025-04-15,2025-04-15 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-15,2025-04-16,2025-04-16 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-16,2025-04-17,2025-04-17 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-17,2025-04-18,2025-04-18 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-18,2025-04-21,2025-04-21 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-21,2025-04-22,2025-04-22 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-22,2025-04-23,2025-04-23 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-23,2025-04-24,2025-04-24 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-24,2025-04-25,2025-04-25 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-25,2025-04-28,2025-04-28 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-28,2025-04-29,2025-04-29 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-29,2025-04-30,2025-04-30 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-04-30,2025-05-02,2025-05-02 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-05-02,2025-05-05,2025-05-05 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-05-05,2025-05-06,2025-05-06 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-05-06,2025-05-07,2025-05-07 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-05-07,2025-05-08,2025-05-08 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
2025-05-08,2025-05-09,2025-05-09 08:55:00+08:00,REPLAN_FUNDED_RULE_REPAIR,{},BLOCK_SUBMISSION,UNKNOWN_HISTORICAL_RESEARCH_POOL,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS
