episode_id,total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,final_nav,sessions,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,max_daily_volume_participation,trades,simulated_warning_days,disqualified,complete_period,rejected_trade_count,measured_hard_breach_days,raw_rule_breach_days,cash_breach_days,holding_count_breach_days,active_cap_breach_days,overdue_passive_cap_days,stale_held_price_days,execution_price_bound_breaches,unfilled_orders,no_valid_plan_days,hold_without_envelope_days,official_compliance,independent_audit,episode_return,episode_max_drawdown,episode_turnover,measured_pass,active_share_status,ready_status,forensic_partial_return,source_accuracy_verified,universe_point_in_time
monthly_2019-12-02,0.06800648986534186,0.011887573433213117,0.10862590870106395,6.42037699807906,0.06800648986534186,0.011887573433213117,0.10862590870106395,6.42037699807906,1068006489.8653419,24,5173102.626299369,3093787.6742672287,2079314.9520321405,2.1151497647043853,2.44418411872388,82,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.06800648986534186,0.011887573433213117,2.1710790696612126,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2020-01-02,-0.01235431851763702,0.06290537593953416,0.2673509801067299,-0.35793627663966615,-0.01235431851763702,0.06290537593953416,0.2673509801067299,-0.35793627663966615,987645681.482363,24,4846405.840322502,3020348.596408957,1826057.243913545,2.132448731289882,28.13932040234026,110,0,False,True,0,0,0,0,0,0,0,0,2,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.01235431851763702,0.06290537593953416,2.1195428746729528,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2020-02-03,-0.027282402562299746,0.05760879518683182,0.16782985339301093,-1.6491948962278333,-0.027282402562299746,0.05760879518683182,0.16782985339301093,-1.6491948962278333,972717597.4377003,24,5812347.933457252,3487606.4270730983,2324741.506384154,2.4532445191758163,71.36102836138022,123,2,False,True,0,2,2,2,2,0,0,0,0,0,2,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.027282402562299746,0.05760879518683182,2.447443106717963,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2020-03-02,0.0,0.0,0.0,,0.0,0.0,0.0,,1000000000.0,3,0.0,0.0,0.0,0.0,0.0,0,3,True,False,0,3,3,3,3,0,0,0,0,0,3,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,,0.0,0.0,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,0.0,False,False
monthly_2020-04-01,0.0,0.0,0.0,,0.0,0.0,0.0,,1000000000.0,3,0.0,0.0,0.0,0.0,0.0,0,3,True,False,0,3,3,3,3,0,0,0,0,0,3,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,,0.0,0.0,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,0.0,False,False
monthly_2020-05-04,0.03982852834393702,0.04972711693284537,0.19721341301671647,2.175966908713542,0.03982852834393702,0.04972711693284537,0.19721341301671647,2.175966908713542,1039828528.3439369,24,5396423.131728229,3246963.879698293,2149459.2520299363,2.2438566387274506,5.114872213159326,135,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.03982852834393702,0.04972711693284537,2.2785711436479255,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2020-06-01,0.14591241931793353,0.02392837692117855,0.20189084085246092,7.199206035419371,0.14591241931793353,0.02392837692117855,0.18635004742561245,7.7846059506118825,1145912419.3179336,24,5369882.532463325,3235102.8568501035,2134779.675613222,2.2338385566631356,3.769035532994924,110,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.14591241931793353,0.02392837692117855,2.2702476188421774,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2020-07-01,0.09175071945650992,0.06456851385306772,0.28139489109288734,3.416517861218585,0.09175071945650992,0.06167522539877912,0.2719724308091843,3.525636197152489,1091750719.4565098,24,5458650.278652221,3307845.014498146,2150805.2641540756,2.268596844339763,49.15775307956305,101,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.09175071945650992,0.06167522539877912,2.3212947470162426,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2020-08-03,-0.007937456849026359,0.06780955599335581,0.24532866400581607,-0.22193410412929632,-0.007937456849026359,0.06700105749276908,0.24244803640116863,-0.22744098451876227,992062543.1509737,24,5771226.5346716335,3465169.243425456,2306057.2912461776,2.4391912100363533,2.6341463414634148,124,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.007937456849026359,0.06700105749276908,2.4316977146845304,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2020-09-01,-0.05210409599236365,0.09589523953131818,0.1656971521704309,-3.3077148394326183,-0.05210409599236365,0.09490873953131818,0.1649380441731643,-3.323659373879247,947895904.0076363,24,6823439.975828642,3979275.599577192,2844164.3762514493,2.86470953237491,2.6777848632953063,163,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.05210409599236365,0.09490873953131818,2.79247410496645,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
