track,model,terminal_date,cash_credit,credit_vs_initial_pct,book_last_day_return,book_last_day_without_settlement_return,economic_last_day_return,book_return_inflation_percentage_points,terminal_nav_equal_economic,stale_held_price_days
historical_pit,full_tuned_v2,2026-09-21,78683573.4344252,7.868357343442521,0.042722910939515746,0.011638087694054278,0.011287226260805472,3.108482324546138,True,0
historical_pit,v1_matched,2026-09-21,69593501.3194142,6.959350131941419,0.029650555178294624,0.0034547985491699684,0.0033666077128582383,2.6195756629124674,True,14
historical_pit,0050,2026-09-21,48873980.0,4.887398,0.03590402350440347,0.013024434161210463,0.012733105926547639,2.2879589343192928,True,5
official_ex_post,full_tuned_v2,2026-09-21,117811991.8942506,11.78119918942506,0.04417997111222083,0.013605701978231632,0.01320205868293689,3.0574269133989294,True,0
official_ex_post,v1_matched,2026-09-21,83699958.95510261,8.369995895510261,0.029669420551191816,0.004914735986002894,0.004796012216414791,2.4754684565189033,True,7
official_ex_post,0050,2026-09-21,48873980.0,4.887398,0.03590402350440347,0.013024434161210463,0.012733105926547639,2.2879589343192928,True,5
