date,symbol,shares,close,weight
2010-07-01,1216.TW,1158000.0,35.6,0.041213950024076615
2010-07-01,1326.TW,556000.0,73.0,0.04057731762379009
2010-07-01,2345.TW,2571000.0,16.15,0.04151072189597526
2010-07-01,2395.TW,624000.0,65.3,0.04073647572386172
2010-07-01,2603.TW,2017000.0,21.85,0.044059850812826054
2010-07-01,2609.TW,2509000.0,17.55,0.04402136094566049
2010-07-01,2610.TW,2501000.0,17.2,0.04300587828141576
2010-07-01,2615.TW,2073000.0,19.85,0.04113821996075736
2010-07-01,2618.TW,2171000.0,19.7,0.04275744368425621
2010-07-01,2801.TW,2797000.0,15.0,0.04194395784236999
2010-07-01,2812.TW,4733000.0,8.599999999999998,0.040693087146329625
2010-07-01,2834.TW,4855000.0,8.449999999999998,0.04101395267533709
2010-07-01,2883.TW,4760000.0,8.519999999999998,0.040544526256438645
2010-07-01,2887.TW,3301000.0,12.4,0.04092162698098023
2010-07-01,2891.TW,2324000.0,17.35,0.04031078779037868
2010-07-01,2892.TW,2312000.0,18.0,0.04160504706395113
2010-07-01,2912.TW,433000.0,92.0,0.03982551554304972
2010-07-01,3017.TW,1061000.0,37.8,0.04009524453425152
2010-07-01,3045.TW,628000.0,65.5,0.041123173921774454
2010-07-01,4904.TW,1039000.0,39.7,0.041237443839099754
2010-07-01,6147.TWO,859000.0,47.4,0.040705883777491174
2010-07-01,6274.TWO,2539000.0,15.8,0.04010564179707027
2010-07-02,1216.TW,1158000.0,36.9,0.04202135397472074
2010-07-02,1326.TW,556000.0,73.5,0.04018807895893157
2010-07-02,2345.TW,2571000.0,16.5,0.041717774961002194
2010-07-02,2395.TW,624000.0,65.8,0.04037807398792549
2010-07-02,2603.TW,2017000.0,22.0,0.04363788517896612
2010-07-02,2609.TW,2509000.0,17.25,0.04256227926301322
2010-07-02,2610.TW,2501000.0,17.0,0.04181169072326368
2010-07-02,2615.TW,2073000.0,19.9,0.040568364040256356
2010-07-02,2618.TW,2171000.0,20.0,0.042699710967474394
2010-07-02,2801.TW,2797000.0,15.45,0.04249678408221096
2010-07-02,2812.TW,4733000.0,9.2,0.04282126058229659
2010-07-02,2834.TW,4855000.0,8.82,0.0421107460458157
2010-07-02,2883.TW,4760000.0,8.75,0.04095907327948661
2010-07-02,2887.TW,3301000.0,12.75,0.041389561498648565
2010-07-02,2891.TW,2324000.0,18.45,0.04216650545649871
2010-07-02,2892.TW,2312000.0,18.6,0.042289825211342585
2010-07-02,2912.TW,433000.0,93.1,0.03964356422003957
2010-07-02,3017.TW,1061000.0,37.45,0.03907530010252333
2010-07-02,3045.TW,628000.0,67.4,0.041625039292088495
2010-07-02,4904.TW,1039000.0,40.15,0.041023830901946494
2010-07-02,6147.TWO,859000.0,46.9,0.039618782259736016
2010-07-02,6274.TWO,2539000.0,15.95,0.039825249425042814
2010-07-05,1216.TW,1158000.0,37.7,0.042662422642182105
2010-07-05,1326.TW,556000.0,75.2,0.04085904732793677
2010-07-05,2345.TW,2571000.0,16.75,0.04208356203342887
