date,symbol,issue
2016-07-11,8932.TWO,STALE_HELD_PRICES
2016-07-18,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3665.TW
2016-07-28,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:1802.TW
2016-07-28,8932.TWO,STALE_HELD_PRICES
2016-08-01,4991.TWO,STALE_HELD_PRICES
