date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan
2025-03-03,983317474.5975962,984223000.4321761,96899674.53823942,0.09854363116845224,25,905525.83458,0,167459.95574045103,0.0,167459.95574045103,117515758.41435161,0.11807818346831442,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-04,987176704.2014202,988082230.0360001,205657603.50256768,0.20832906877491103,22,905525.83458,0,155668.8835840271,327723.96544005704,483392.84902408416,109241321.81335236,0.11109466132294382,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-05,993484381.5247035,994389907.3592834,91294179.95862316,0.09189291916045393,25,905525.83458,0,162735.979778936,0.0,162735.979778936,114200687.5641656,0.11568413950423255,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-06,989895334.7077028,990800860.5422827,173867485.72521022,0.1756422923000743,23,905525.83458,0,118189.95125167523,248820.9500035268,367010.901255202,82940316.66784225,0.08348426830883189,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-07,984399658.7587554,985305184.5933354,92580809.82772855,0.09404799057373213,25,905525.83458,0,115668.68527739108,0.0,115668.68527739108,81171007.21220428,0.08199958557858295,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-10,979839020.3708405,980744546.2054205,234917669.58342928,0.2397512904665909,21,905525.83458,0,203731.53720400122,428908.4993768447,632640.036580846,142969499.79228157,0.14523521876526654,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-11,970678147.184077,971583673.018657,90349405.34713459,0.09307864363613921,25,905525.83458,0,205716.6303384876,0.0,205716.6303384876,144362547.6059562,0.14733292367895207,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-12,974749663.1517556,975655188.9863355,229126068.06499624,0.23506144882793806,21,905525.83458,0,198635.707378101,418180.43658547575,616816.1439635768,139393478.86182523,0.1436042206844809,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-13,965349015.0739549,966254540.9085349,83716762.0740812,0.08672175634598611,25,905525.83458,0,206913.40942861818,0.0,206913.40942861818,145202392.58148643,0.1489637781581673,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-14,972705826.238857,973611352.073437,231492928.76443976,0.23798863183491872,21,905525.83458,0,211517.00025991106,445298.94791560224,656815.9481755133,148432982.63853407,0.15376095103506443,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-17,970572670.9535649,971478196.7881448,88578971.29218405,0.09126464606216173,25,905525.83458,0,203362.5976962472,0.0,203362.5976962472,142710594.87455946,0.1467150612496851,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-18,973885938.6434953,974791464.4780753,184290043.42509663,0.1892316503530077,23,905525.83458,0,136994.4783561262,288409.42811816046,425403.9064742867,96136476.03938682,0.09905129097127265,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-19,967929469.251892,968834995.0864719,89349821.13932417,0.09231026017668645,25,905525.83458,0,135097.30310030782,0.0,135097.30310030782,94805124.98267214,0.09734725723088697,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-20,983494126.5244297,984399652.3590096,132124974.013533,0.13434241288298232,24,905525.83458,0,61225.51575295436,128895.82263779864,190121.338390753,42965274.21259955,0.044388848131473056,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-21,980410356.6299379,981315882.4645178,87699914.57701327,0.0894522522981835,25,905525.83458,0,63215.627427955784,0.0,63215.627427955784,44361843.80909178,0.045106363741959615,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-24,966337504.7063915,967243030.5409714,230471657.7666457,0.23850016856861142,21,905525.83458,0,204354.00049742736,430218.94841563643,634572.9489130639,143406316.13854548,0.14627172710770853,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-25,961887821.7470002,962793347.5815802,83112232.3521943,0.08640532759968222,25,905525.83458,0,209688.37528081817,0.0,209688.37528081817,147149737.03917062,0.15227571766851797,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-26,964705396.9957314,965610922.8303113,197522054.40940168,0.20474857404604702,22,905525.83458,0,163758.62836202257,344755.0070779422,508513.63543996477,114918335.69264737,0.11947166093020115,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-27,962520886.711024,963426412.545604,88092042.19177257,0.09152221360389064,25,905525.83458,0,155715.87229210522,0.0,155715.87229210522,109274296.34533703,0.11327219344437911,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-03-28,942317397.7941781,943222923.6287581,127387604.66141358,0.135185453393526,24,905525.83458,0,56245.06091378195,118410.65455533039,174655.71546911233,39470218.18511014,0.04100712901927936,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-03-31,911652288.6157483,912557814.4503282,88115487.92820883,0.09665471038525365,25,905525.83458,0,55883.13288046214,0.0,55883.13288046214,39216233.60032431,0.041616798853680886,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-04-01,924425083.5336806,925330609.3682605,219804137.8115474,0.23777387884297824,21,905525.83458,0,188490.39608643996,396821.88649776834,585312.2825842083,132273962.16592278,0.14509255756574405,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-04-02,929027116.5407662,929932642.3753462,115137671.71287821,0.12393359640738312,24,905525.83458,0,148937.47828404888,0.0,148937.47828404888,104517528.62038517,0.11306219452728337,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-04-07,852075068.0420046,852980593.8765845,213219271.44611627,0.2502353131116439,21,905525.83458,0,140387.49428206237,295552.61954118387,435940.1138232462,98517539.84706129,0.10604377212787017,CASH_GE_25_PERCENT,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-04-08,837904921.0485854,838810446.8831654,213219271.44611627,0.2544671430969587,21,905525.83458,0,0.0,0.0,0.0,0.0,0.0,CASH_GE_25_PERCENT,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,INFEASIBLE_CASH_OR_NO_ELIGIBLE_VACANCY
2025-04-09,806100120.9151587,807005646.7497387,213219271.44611627,0.2645071820657342,21,905525.83458,0,0.0,0.0,0.0,0.0,0.0,CASH_GE_25_PERCENT,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,INFEASIBLE_CASH_OR_NO_ELIGIBLE_VACANCY
2025-04-10,853878619.8445938,854784145.6791737,213219271.44611627,0.2497067691950435,21,905525.83458,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,INFEASIBLE_CASH_OR_NO_ELIGIBLE_VACANCY
2025-04-11,856550610.597557,857456136.4321369,213442813.93169296,0.24918879432330152,21,905525.83458,0,319.96388212519594,673.6081728951494,993.5720550203454,224536.05763171645,0.0002629601589890869,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-04-14,859160712.3467952,860066238.1813751,213442813.93169296,0.24843176703072756,21,905525.83458,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,WAIT_FUNDED_VACANCY:INFEASIBLE_CASH_OR_NO_ELIGIBLE_VACANCY
2025-04-15,870688530.2479339,871594056.0825138,214752829.36164683,0.2466471325865458,21,905525.83458,0,1875.0691687560072,3947.514039486331,5822.5832082423385,1315838.0131621102,0.0015315388544337673,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-04-16,865716592.6564841,866622118.4910641,121585443.61909297,0.14044485764793238,24,905525.83458,0,132574.60586977482,0.0,132574.60586977482,93034811.13668409,0.10685200034757764,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-04-17,863751094.952299,864656620.786879,207915744.03905237,0.24071256783823192,21,905525.83458,0,123567.46412720502,260142.02974148426,383709.4938686893,86714009.91382809,0.10016443100361848,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-04-18,867186938.706592,868092464.5411719,144499095.01459274,0.166629694896135,23,905525.83458,0,90240.1326707991,0.0,90240.1326707991,63326408.89178883,0.07331557582023795,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-04-21,862711972.5298421,863617498.3644221,211911827.77942222,0.24563450436187376,21,905525.83458,0,96490.11293963995,203137.0798729262,299627.1928125662,67712359.95764206,0.07808277193223753,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-04-22,856435673.5580544,857341199.3926344,210780077.28566274,0.2461131452056157,21,905525.83458,0,1610.4495629800003,0.0,1610.4495629800003,1130140.0441964914,0.001309985348739783,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-04-23,867297123.097124,868202648.9317039,213960179.3680707,0.24669766988735928,21,905525.83458,0,4551.787125461468,9582.709737813617,14134.496863275086,3194236.5792712052,0.0037296865110730123,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-04-24,865034132.4359639,865939658.2705438,88375987.49541157,0.10216474030515069,25,905525.83458,0,178702.82189733558,0.0,178702.82189733558,125405489.05076177,0.1445934567417195,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-04-25,867327131.3485093,868232657.1830893,208296481.43940464,0.24015907482975643,22,905525.83458,0,171646.238475444,361360.5020535663,533006.7405290103,120453500.68452209,0.1392471073312693,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-04-28,867903705.8005939,868809231.6351738,111039203.59718584,0.1279395431256492,25,905525.83458,0,138394.40889249003,0.0,138394.40889249003,97118883.43332633,0.11197491687170805,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-04-29,871457624.2459488,872363150.0805287,209667478.02997595,0.2405940027335192,21,905525.83458,0,141169.9681759043,297199.9330019038,438369.9011778081,99066644.33396794,0.1141447417171521,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-04-30,865740425.0270275,866645950.8616074,57977677.85757105,0.06696889296322399,25,905525.83458,0,215850.3784563766,0.0,215850.3784563766,151473949.7939485,0.17381677040810245,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-05-02,872457864.481492,873363390.316072,206369920.3584528,0.23653855247336206,21,905525.83458,0,212398.81029933103,447155.3901038548,659554.2004031858,149051796.70128495,0.17216684400134336,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-05-05,866637343.4708927,867542869.3054726,80693448.02235815,0.09311097500043092,25,905525.83458,0,178834.13443736162,0.0,178834.13443736162,125497638.20165728,0.1438437812423657,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-05-06,872389361.63887,873294887.47345,207685614.75710875,0.23806527668672015,21,905525.83458,0,181768.16171259794,382669.8141317852,564437.9758443831,127556604.71059504,0.1471856776904274,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-05-07,869039798.7362394,869945324.5708194,80206553.33980763,0.09229330285729637,25,905525.83458,0,181399.16870425054,0.0,181399.16870425054,127297662.24859688,0.14591840277540247,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-05-08,875338426.795222,876243952.629802,120476784.5495927,0.13763452038850937,24,905525.83458,0,57640.13708052502,121347.65701163163,178987.79409215663,40449219.003877215,0.046544725641677866,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-05-09,885266622.343466,886172148.178046,82326024.80769381,0.0929957401870201,25,905525.83458,0,54287.472983204876,0.0,54287.472983204876,38096472.2689157,0.043521992297760784,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-05-12,891177097.0977793,892082622.9323592,152440752.84627673,0.17105551000212818,23,905525.83458,0,100357.5697009072,211279.09410717303,311636.66380808025,70426364.70239101,0.07955384618021549,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-05-13,892651149.9767706,893556675.8113506,81563654.68574512,0.09137237395355133,25,905525.83458,0,100856.14487231451,0.0,100856.14487231451,70776242.01565932,0.07941882959756293,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-05-14,903866791.468172,904772317.3027519,122746896.87579668,0.13580197661252277,24,905525.83458,0,58946.96042068505,124098.86404354744,183045.8244642325,41366288.01451582,0.04634093398702538,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
