date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2026-06-01,994672430.5811906,85476930.86714032,20,,False,0,False,0,False,,,,994672430.5811906,85476930.86714032,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-02,980661989.187787,83862192.0906191,21,,False,0,False,0,False,,,,980661989.187787,83862192.0906191,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-03,1007930849.6099758,126580046.52922635,20,,False,0,False,0,False,,,,1007930849.6099758,126580046.52922635,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-04,994078543.4108944,108154046.06378752,20,,False,0,False,0,False,,,,994078543.4108944,108154046.06378752,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-05,977543998.8800033,106498599.70611413,22,,False,0,False,0,False,,,,977543998.8800033,106498599.70611413,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-08,930452496.0337737,183614297.58559245,20,,False,0,False,0,False,,,,930452496.0337737,183614297.58559245,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-09,967223824.7190917,175661375.71585292,30,,False,0,False,0,False,,,,967223824.7190917,175661375.71585292,30,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-10,926497853.408862,95502456.60435763,30,,False,0,False,0,False,,,,926497853.408862,95502456.60435763,30,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-11,921381522.7095854,180341172.3940909,27,,False,0,False,0,False,,,,921381522.7095854,180341172.3940909,27,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-12,941076907.2721028,168221560.34022564,30,,False,0,False,0,False,,,,941076907.2721028,168221560.34022564,30,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-15,963382646.4858019,193859547.88064593,28,,False,0,False,0,False,,,,963382646.4858019,193859547.88064593,28,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-16,979636359.1435122,192173455.51864386,30,,False,0,False,0,False,,,,979636359.1435122,192173455.51864386,30,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-17,982942618.3918548,205878471.10345602,28,,False,0,False,0,False,,,,982942618.3918548,205878471.10345602,28,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-18,999912476.5054891,94560527.31899235,28,,False,0,False,0,False,,,,999912476.5054891,94560527.31899235,28,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-22,1018838625.5019045,205576675.55349824,23,,False,0,False,0,False,,,,1018838625.5019045,205576675.55349824,23,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-23,1011409333.4851211,99536138.31093247,23,,False,0,False,0,False,,,,1011409333.4851211,99536138.31093247,23,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-24,998131039.2195839,99536138.31093247,23,,False,0,False,0,False,,,,998131039.2195839,99536138.31093247,23,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-25,1006377675.3531978,185179331.24824983,21,,False,0,False,0,False,,,,1006377675.3531978,185179331.24824983,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-26,975259832.9881128,103956435.82752547,22,,False,0,False,0,False,,,,975259832.9881128,103956435.82752547,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-29,977039559.7752713,167616609.09049502,20,,False,0,False,0,False,,,,977039559.7752713,167616609.09049502,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-30,989109300.1195859,95867899.82402313,22,,False,0,False,0,False,,,,989109300.1195859,95867899.82402313,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-07-01,984606399.3271518,157348253.3838916,20,,False,0,False,0,False,,,,984606399.3271518,157348253.3838916,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-07-02,987152251.6478722,99475752.76810604,27,,False,0,False,0,False,,,,987152251.6478722,99475752.76810604,27,0,UNKNOWN,BLOCK_SUBMISSION
2026-07-03,985593738.2974944,162327288.21186423,25,,False,0,False,0,False,,,,985593738.2974944,162327288.21186423,25,0,UNKNOWN,BLOCK_SUBMISSION
2026-07-06,983255034.2038429,101213432.34534834,29,,False,0,False,0,False,,,,983255034.2038429,101213432.34534834,29,0,UNKNOWN,BLOCK_SUBMISSION
