date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2018-07-02,2018-06-29,1101.TW,1101.TW,2358000,41.802050265237,98569234.52542885,140461.1591987361,0.0,0.0,0.1149484625789375,20513541.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,1402.TW,1402.TW,1000,29.012162053144372,29012.162053144373,41.342330925730735,0.0,0.0,0.0001765277105256236,5664833.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,1605.TW,1605.TW,4824000,21.280930424274807,102659208.36670166,146289.37192254988,0.0,0.0,0.1379881053909899,34959535.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,2059.TW,2059.TW,1000,425.2538677918425,425253.8677918425,605.9867616033756,0.0,0.0,0.007032348804500703,142200.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,2313.TW,2313.TW,3087000,32.56572394512008,100530389.81858568,143255.80549148459,0.0,0.0,0.2781881059850725,11096808.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,2347.TW,2347.TW,1000,45.18972503782062,45189.72503782062,64.39535817889438,0.0,0.0,0.0002268103434589031,4408970.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,2356.TW,2356.TW,1000,23.931113719390897,23931.113719390898,34.10183705013203,0.0,0.0,0.0001625884338815436,6150499.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,2376.TW,2376.TW,1000,67.07091260814757,67070.91260814757,95.57605046661028,0.0,0.0,0.00021779792360171555,4591412.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,2377.TW,2377.TW,1000,94.92816129287588,94928.16129287588,135.27262984234815,0.0,0.0,0.00011538260062689674,8666818.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,2834.TW,2834.TW,1000,9.552576934049203,9552.576934049202,13.612422131020114,0.0,0.0,2.5464542648792697e-05,39270291.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,2890.TW,2890.TW,1000,11.011527493594352,11011.527493594353,15.691426678371952,0.0,0.0,9.216759755940201e-05,10849800.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,3008.TW,3008.TW,1000,4574.301683419668,4574301.683419668,6518.379898873028,0.0,0.0,0.0019030292419473318,525478.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,3653.TW,3653.TW,1000,67.07426900584795,67074.26900584795,95.58083333333333,0.0,0.0,0.005847953216374269,171000.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,3661.TW,3661.TW,739000,134.21261439520651,99183122.03805761,141335.9489042321,0.0,0.0,0.6652611262447765,1110842.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,3702.TW,3702.TW,2311000,43.58397857932476,100722574.49681951,143529.66865796782,0.0,0.0,0.45160542700358136,5117299.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
2018-07-02,2018-06-29,4123.TWO,4123.TWO,1000,73.11690306490726,73116.90306490727,104.19158686749286,0.0,0.0,0.0002495934123313123,4006516.0,ACTIVE_CAP:1605.TW;ACTIVE_CAP:2313.TW;ACTIVE_CAP:3702.TW;ACTIVE_CAP:5289.TWO
