date,symbol,shares,close,weight
2017-10-20,1590.TW,12000.0,472.0,0.005660934408490191
2017-10-20,1605.TW,1295000.0,15.1,0.019543916294283446
2017-10-20,2327.TW,12000.0,231.0,0.002770499678731428
2017-10-20,2337.TW,1647000.0,60.1,0.09893112537854501
2017-10-20,2360.TW,307000.0,126.5,0.03881448061810042
2017-10-20,2377.TW,89000.0,74.5,0.006626911298639514
2017-10-20,2454.TW,88000.0,313.0,0.027529092045807523
2017-10-20,3105.TWO,172000.0,232.0,0.03988240230162298
2017-10-20,3211.TWO,1664000.0,51.6,0.08581592771107842
2017-10-20,3227.TWO,34000.0,130.5,0.004434598511735695
2017-10-20,3374.TWO,936000.0,61.0,0.05706509727880578
2017-10-20,3443.TW,307000.0,290.5,0.08913523019413576
2017-10-20,3661.TW,200000.0,113.0,0.02258776794348134
2017-10-20,4991.TWO,156000.0,75.0,0.011693667475165119
2017-10-20,5483.TWO,1131000.0,87.79999999999998,0.09924805375088473
2017-10-20,6147.TWO,174000.0,55.7,0.009686554396222674
2017-10-20,6182.TWO,2392000.0,33.55,0.08020816450854368
2017-10-20,6187.TWO,44000.0,72.7,0.0031970686768853147
2017-10-20,6290.TWO,549000.0,69.1,0.03791536751889884
2017-10-20,6488.TWO,48000.0,359.5,0.01724666033773071
2017-10-20,8415.TWO,2146000.0,25.65,0.05501510741912106
2017-10-20,8932.TWO,9686000.0,10.25,0.09922776473808595
2017-10-23,1590.TW,12000.0,450.0,0.00536576755908234
2017-10-23,1605.TW,1295000.0,15.35,0.019752234996542318
2017-10-23,2327.TW,12000.0,236.0,0.0028140469865409606
2017-10-23,2337.TW,1647000.0,58.5,0.09573870767292665
2017-10-23,2360.TW,307000.0,125.5,0.03828425470372295
2017-10-23,2377.TW,89000.0,73.79999999999998,0.006526561941030485
2017-10-23,2454.TW,88000.0,320.5,0.028025205228955245
2017-10-23,3105.TWO,172000.0,242.0,0.041360131273933946
2017-10-23,3211.TWO,1664000.0,50.7,0.08382998277193886
2017-10-23,3227.TWO,34000.0,130.0,0.004391980113174804
2017-10-23,3374.TWO,936000.0,60.0,0.055803982614456335
2017-10-23,3443.TW,307000.0,306.0,0.0933464696361691
2017-10-23,3661.TW,200000.0,114.5,0.022754829093145478
2017-10-23,4991.TWO,156000.0,72.7,0.011269304266863822
2017-10-23,5483.TWO,1131000.0,87.5,0.09833514297512705
2017-10-23,6147.TWO,174000.0,57.8,0.009993443980593132
2017-10-23,6182.TWO,2392000.0,36.9,0.08770525934238721
2017-10-23,6187.TWO,44000.0,72.79999999999998,0.003182893823194916
2017-10-23,6290.TWO,549000.0,73.0,0.039822938234322765
2017-10-23,6488.TWO,48000.0,353.5,0.016860434063427618
2017-10-23,8415.TWO,2146000.0,24.3,0.051817217318058155
2017-10-23,8932.TWO,9686000.0,9.95,0.09576474158219479
2017-10-24,1590.TW,12000.0,437.0,0.005196640188187574
2017-10-24,1605.TW,1295000.0,15.75,0.0202120466129521
2017-10-24,2327.TW,12000.0,238.0,0.00283020678441337
2017-10-24,2337.TW,1647000.0,59.0,0.09629540751463599
2017-10-24,2360.TW,307000.0,135.5,0.04122281404811609
2017-10-24,2377.TW,89000.0,74.09999999999998,0.00653533988884024
2017-10-24,2454.TW,88000.0,321.5,0.02803648821590443
2017-10-24,3105.TWO,172000.0,250.0,0.04261165676812847
