signal_date,symbol,shares,signal_nav,sizing_price,reason,target_shares,target_weight,odd_entitlement
2026-08-20,1504.TW,579000,1000000000.0,73.09999999999998,D-1 estimated accounting; fill-day constraints require ledger audit,579000.0,0.04236144999999999,0.0
2026-08-20,1519.TW,57000,1000000000.0,727.0,D-1 estimated accounting; fill-day constraints require ledger audit,57000.0,0.0418025,0.0
2026-08-20,1815.TWO,396000,1000000000.0,107.0,D-1 estimated accounting; fill-day constraints require ledger audit,396000.0,0.0424255,0.0
2026-08-20,2059.TW,2000,1000000000.0,13925.0,D-1 estimated accounting; fill-day constraints require ledger audit,2000.0,0.0348125,0.0
2026-08-20,2301.TW,158000,1000000000.0,267.0,D-1 estimated accounting; fill-day constraints require ledger audit,158000.0,0.0423195,0.0
2026-08-20,2357.TW,46000,1000000000.0,913.0,D-1 estimated accounting; fill-day constraints require ledger audit,46000.0,0.0424545,0.0
2026-08-20,2383.TW,6000,1000000000.0,5985.0,D-1 estimated accounting; fill-day constraints require ledger audit,6000.0,0.0389025,0.0
2026-08-20,2408.TW,81000,1000000000.0,517.0,D-1 estimated accounting; fill-day constraints require ledger audit,81000.0,0.0421355,0.0
2026-08-20,2603.TW,171000,1000000000.0,246.0,D-1 estimated accounting; fill-day constraints require ledger audit,171000.0,0.042189,0.0
2026-08-20,2609.TW,703000,1000000000.0,60.3,D-1 estimated accounting; fill-day constraints require ledger audit,703000.0,0.04242105,0.0
2026-08-20,2615.TW,373000,1000000000.0,113.5,D-1 estimated accounting; fill-day constraints require ledger audit,373000.0,0.04239225,0.0
2026-08-20,3008.TW,6000,1000000000.0,5515.0,D-1 estimated accounting; fill-day constraints require ledger audit,6000.0,0.0358475,0.0
2026-08-20,3037.TW,36000,1000000000.0,1140.0,D-1 estimated accounting; fill-day constraints require ledger audit,36000.0,0.04161,0.0
2026-08-20,3044.TW,86000,1000000000.0,485.5,D-1 estimated accounting; fill-day constraints require ledger audit,86000.0,0.04199575,0.0
2026-08-20,3081.TWO,14000,1000000000.0,2780.0,D-1 estimated accounting; fill-day constraints require ledger audit,14000.0,0.04031,0.0
2026-08-20,3443.TW,6000,1000000000.0,5630.0,D-1 estimated accounting; fill-day constraints require ledger audit,6000.0,0.036595,0.0
2026-08-20,3653.TW,6000,1000000000.0,5600.0,D-1 estimated accounting; fill-day constraints require ledger audit,6000.0,0.0364,0.0
2026-08-20,4979.TWO,73000,1000000000.0,570.0,D-1 estimated accounting; fill-day constraints require ledger audit,73000.0,0.041895,0.0
2026-08-20,6187.TWO,33000,1000000000.0,1265.0,D-1 estimated accounting; fill-day constraints require ledger audit,33000.0,0.0423775,0.0
2026-08-20,6446.TW,30000,1000000000.0,1375.0,D-1 estimated accounting; fill-day constraints require ledger audit,30000.0,0.0419375,0.0
2026-08-20,6669.TW,5000,1000000000.0,6325.0,D-1 estimated accounting; fill-day constraints require ledger audit,5000.0,0.0347875,0.0
2026-08-20,7751.TWO,26000,1000000000.0,1575.0,D-1 estimated accounting; fill-day constraints require ledger audit,26000.0,0.0417375,0.0
2026-08-26,1519.TW,-57000,1036144140.9433705,717.0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0,0.0,0.0
2026-08-26,3163.TWO,57000,1036144140.9433705,777.0,D-1 estimated accounting; fill-day constraints require ledger audit,57000.0,0.0431190007592214,0.0
2026-08-28,2383.TW,-6000,1045217339.8145726,5490.0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0,0.0,0.0
2026-08-28,8358.TWO,83000,1045217339.8145726,543.0,D-1 estimated accounting; fill-day constraints require ledger audit,83000.0,0.0433790162800434,0.0
2026-08-31,3037.TW,-36000,1042556229.1652806,999.0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0,0.0,0.0
2026-08-31,3374.TWO,106000,1042556229.1652806,422.5,D-1 estimated accounting; fill-day constraints require ledger audit,106000.0,0.04315954261385605,0.0
2026-09-01,3105.TWO,91000,1039402566.7233641,492.0,D-1 estimated accounting; fill-day constraints require ledger audit,91000.0,0.04331141892588908,0.0
2026-09-01,6446.TW,-30000,1039402566.7233641,1310.0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0,0.0,0.0
