date,symbol,shares,close,weight
2026-04-01,1326.TW,1009000.0,45.3,0.045640856432249334
2026-04-01,2313.TW,183000.0,266.0,0.048606812624766356
2026-04-01,2345.TW,30000.0,1660.0,0.04972717179656856
2026-04-01,2880.TW,1367000.0,33.7,0.04600052967082613
2026-04-01,3081.TWO,28000.0,1730.0,0.04836916067923255
2026-04-01,3105.TWO,129000.0,376.5,0.04849747275906908
2026-04-01,3131.TWO,16000.0,2930.0,0.04681144204464125
2026-04-01,3211.TWO,131000.0,352.5,0.04610996939028202
2026-04-01,3264.TWO,291000.0,166.0,0.048235356642671506
2026-04-01,3293.TWO,60000.0,767.0,0.045952699720443475
2026-04-01,3491.TWO,31000.0,1495.0,0.04627722443598333
2026-04-01,3533.TW,22000.0,2125.0,0.04668163215842531
2026-04-01,4958.TW,219000.0,219.5,0.04800020104110339
2026-04-01,4991.TWO,116000.0,420.0,0.04864875120338997
2026-04-01,5871.TW,414000.0,109.0,0.045060007118312304
2026-04-01,6023.TWO,467000.0,97.9,0.04565243946825014
2026-04-01,6147.TWO,653000.0,76.4,0.04981624134926442
2026-04-01,6187.TWO,56000.0,891.0,0.0498230314048511
2026-04-01,6274.TWO,79000.0,623.0,0.04914502438376937
2026-04-01,6548.TWO,971000.0,47.6,0.046152007822664265
2026-04-02,1326.TW,1009000.0,44.95,0.04536391513034168
2026-04-02,2313.TW,183000.0,260.0,0.04758982465709961
2026-04-02,2345.TW,30000.0,1590.0,0.047709849435553835
2026-04-02,2880.TW,1367000.0,33.85,0.046282504768111334
2026-04-02,3081.TWO,28000.0,1825.0,0.051110551491756834
2026-04-02,3105.TWO,129000.0,376.0,0.04851401545119713
2026-04-02,3131.TWO,16000.0,3090.0,0.04945020872314007
2026-04-02,3211.TWO,131000.0,332.0,0.04350098053775906
2026-04-02,3264.TWO,291000.0,161.0,0.0468606741279902
2026-04-02,3293.TWO,60000.0,755.0,0.045309353866469365
2026-04-02,3491.TWO,31000.0,1495.0,0.04635456964550823
2026-04-02,3533.TW,22000.0,2045.0,0.04499928985546262
2026-04-02,4958.TW,219000.0,213.5,0.0467661546149575
2026-04-02,4991.TWO,116000.0,435.0,0.050470419340000974
