date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2025-01-13,2025-01-10,6510.TWO,6510.TWO,-55000,768.7668735037531,42282178.04270642,60252.10371085665,126846.53412811927,0.0,0.06023317906338502,913118.0,ACTIVE_CAP:6446.TW
2025-01-13,2025-01-10,6446.TW,6446.TW,135000,710.8838875864619,95969324.82417236,136756.2878744456,0.0,0.0,0.034691412179460986,3891453.0,ACTIVE_CAP:6446.TW
