date,symbol,issue
2017-07-11,8932.TWO,STALE_HELD_PRICES
2017-07-14,8932.TWO,STALE_HELD_PRICES
2017-07-17,8932.TWO,STALE_HELD_PRICES
2017-07-19,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3443.TW
2017-07-20,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3443.TW
2017-07-24,8932.TWO,STALE_HELD_PRICES
2017-07-27,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3661.TW
