date,symbol,issue
2018-01-11,8932.TWO,STALE_HELD_PRICES
2018-01-24,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:1802.TW
2018-01-25,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:1802.TW
2018-01-26,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2383.TW
