date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan,terminal_dividend_credit
2016-07-01,999441965.6508299,999441965.6508299,85947215.65082994,0.08599520392848592,22,0.0,0,1300671.7604389421,0.0,1300671.7604389421,912752112.5887312,0.9127521125887311,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-04,1004929575.6508299,1005401710.2508299,85947215.65082994,0.08552561068288524,22,472134.6,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-05,1002449715.3156714,1002921849.9156715,82169195.31567147,0.08196839608039232,22,472134.6,0,119944.14308928027,120951.30539554772,240895.448484828,84171328.48370546,0.08375843494226247,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-06,985979480.4757954,986451615.0757954,79546340.47579542,0.08067748066867421,22,472134.6,0,117131.33920694656,119717.13698810647,236848.47619505302,82197431.02241865,0.08199656278672758,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-07,989282680.4668387,992395015.0668387,77987980.46683875,0.07883285738919084,22,3112334.6000000006,0,120093.31220045226,124443.27771401803,244536.58991447027,84276008.56172088,0.08547440411341274,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-11,1004141969.2592993,1008019299.6391003,73272019.25929925,0.07296978067090255,22,3877330.3798010005,0,115716.25443802186,115078.8344409796,230795.08887900144,81204389.07931358,0.08208411072252224,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-12,998767366.5459441,1006117172.9257451,71288116.5459441,0.07137609711106313,22,7349806.3798010005,0,120077.58106565483,123787.39715061254,243864.97821626737,84264969.16888058,0.08391738593601286,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-13,1004186894.0499406,1011536700.4297416,67441494.04994065,0.06716030098535285,22,7349806.3798010005,0,119774.60259626093,120669.26110023526,240443.86369649618,84052352.69913048,0.08415608630647425,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-14,1009653378.9508345,1017003185.3306355,66952428.95083455,0.06631229127406786,22,7349806.3798010005,0,114845.74046868336,120509.6886199036,235355.42908858694,80593502.08328655,0.08025747254900785,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-15,1014905178.9021895,1024102985.2819905,63588728.9021895,0.06265484719564901,22,9197806.379801001,0,121204.11341058137,122903.88920525236,244108.0026158337,85055518.18286411,0.08424229538185493,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-18,1026886455.6677176,1036084262.0475186,60319125.667717524,0.058739820098704015,22,9197806.379801001,0,121338.46471955582,123187.08317492936,244525.54789448518,85149799.80319706,0.08389926623027243,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-19,1032030179.1122017,1041227985.4920027,55486129.11220174,0.05376405674486514,22,9197806.379801001,0,126957.68740606881,126770.76880479927,253728.45621086808,89093113.9691711,0.08676043342225177,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-20,1029457065.9268583,1038654872.3066593,49527365.926858336,0.04811018114899917,22,9197806.379801001,0,119921.44370836616,117651.31299742902,237572.75670579518,84155399.09359029,0.08154354474981004,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-21,1041820969.1352277,1052960536.3150287,42425019.13522766,0.04072198620694197,22,11139567.179801002,0,124084.10686060882,120327.9472206325,244412.0540812413,87076566.2179711,0.0845849420049129,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-22,1036940604.0830532,1048080171.2628542,44734804.08305322,0.043141144157057436,22,11139567.179801002,0,109544.43852285837,119117.60577540509,228662.04429826344,76873290.19147956,0.07378742842475985,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-25,1026689204.5871892,1041847022.1923182,45565504.58718924,0.04438101071249717,22,15157817.605129031,0,121176.3930209729,129175.67677771563,250352.06979868852,85036065.27787572,0.08200668865992713,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-26,1030324920.053608,1045482737.658737,44328820.05360795,0.04302411714093212,22,15157817.605129031,0,116138.82691689365,120751.70575325818,236890.53267015185,81500931.16974992,0.07938228122552411,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-27,1023781133.1103727,1038938950.7155017,47584013.11037263,0.046478697029517006,22,15157817.605129031,0,119864.00552021936,131432.37154044263,251296.377060662,84115091.5931364,0.08163938380599382,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-28,1022510917.7003291,1037668735.3054581,47070017.70032912,0.04603375561621543,22,15157817.605129031,0,120134.08005334475,126055.21720276072,246189.29725610546,84304617.58129455,0.08234632858017883,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-29,1023437172.7520808,1038594990.3572098,50453782.75208078,0.04929836837605545,22,15157817.605129031,0,124542.27844021202,136564.44285980068,261106.7213000127,87398090.13348213,0.08547399213110035,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-08-01,1040556572.0392137,1056849361.8583757,46138362.039213665,0.0443400803752503,22,16292789.819162043,0,122105.74119131456,122426.02572983323,244531.7669211478,85688239.43250145,0.08372594011030585,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-08-02,1042494393.618187,1058787183.437349,47744293.618186906,0.04579812986090094,22,16292789.819162043,0,120082.13736447328,129185.04800385266,249267.18536832594,84268166.57156019,0.08098374354257072,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-08-03,1043413201.0889261,1059705990.9080881,43412801.08892602,0.041606528500520774,22,16292789.819162043,0,118824.17574181777,118937.48342308526,237761.65916490305,83385386.48548615,0.0799864123931452,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-08-04,1063547616.9173956,1063547616.9173956,44855446.43723353,0.04217530623334319,22,0.0,1,118467.93979191294,127235.6178767674,245703.55766868033,83135396.34520206,0.07967638923720761,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,19026440.480162043
