date,symbol,issue
2017-01-16,8932.TWO,STALE_HELD_PRICES
2017-01-23,8932.TWO,STALE_HELD_PRICES
2017-02-02,8932.TWO,UNFILLED_MISSING_OFFICIAL_AVERAGE
2017-02-02,8932.TWO,STALE_HELD_PRICES
2017-02-06,8932.TWO,STALE_HELD_PRICES
2017-02-07,8932.TWO,STALE_HELD_PRICES
