date,symbol,open,high,low,close,adj_close,volume,dividend,split_ratio,split,future_split_factor,vendor_repaired,valid_price,tradable,action_neutral_return,quality_flags,valid_for_research,signal_price,return20,return50,return1,ema20,ema50,ema100,ema200,volume_ratio,volatility_ratio,macd_hist,signal_history_valid_sessions,ready,trend,long_trend,signal_available,signal_history_reset,signal_history_segment,score,entry_ok,exit,plan_reason
2026-08-13,4979.TWO,579.0,615.0,560.0,564.0,564.0,25944251.0,0.0,1.0,1.0,1.0,False,True,True,0.005347593582887722,,True,951.9433358311087,0.6277056277056279,0.2741879131234841,0.005347593582887722,843.2748611104583,783.8594109361784,783.8770426500496,693.0027423683296,1.331995730522016,0.9008282579134491,21.681533067650022,3579.0,True,1.0,1.0,True,False,0,0.9611409395973153,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,6187.TWO,1190.0,1270.0,1185.0,1270.0,1270.0,5822751.0,0.0,1.0,1.0,1.0,False,True,True,0.09956709956709964,,True,2155.070546681798,0.5203967742000055,0.27834355641691966,0.09956709956709942,1879.716081723061,1787.567160660846,1655.3564939363157,1388.347023498706,1.5334055659255261,1.0440200402716098,36.920425055845016,4308.0,True,1.0,1.0,True,False,0,0.9557046979865771,False,False,BUY_CASH_CAP_CORRECTION
2026-08-13,2408.TW,497.0,530.0,490.0,514.0,514.0,125124885.0,0.0,1.0,1.0,1.0,False,True,True,0.06528497409326417,,True,27.140463919205196,0.5670731707317069,0.2671208844355297,0.06528497409326417,24.509197333710468,22.783492051820087,19.049692246845506,15.201679385934625,1.2078970924879449,0.7105470124333954,0.4629438052362078,4311.0,True,1.0,1.0,True,False,0,0.9394630872483221,False,False,BUY_CASH_CAP_CORRECTION
2026-08-13,3443.TW,5260.0,5580.0,5230.0,5540.0,5540.0,2707819.0,0.0,1.0,1.0,1.0,False,True,True,0.0799220272904484,,True,8381.526986175084,0.6011560693641615,0.0393996247654782,0.0799220272904484,7113.466821617972,6687.898963889654,6134.316775217898,5143.931042112339,1.2508814658021414,0.646778585387309,232.01196893140866,4311.0,True,1.0,1.0,True,False,0,0.9132885906040268,False,False,BUY_CASH_CAP_CORRECTION
2026-08-13,3017.TW,3030.0,3200.0,2925.0,3200.0,3181.12841796875,9481312.0,0.0,1.0,1.0,1.0,False,True,True,0.09965635738831624,,True,6561.7412078916395,0.5165876777251182,0.1678832116788318,0.09965635738831624,5696.334382682574,5246.629454706105,4827.669659387665,4161.18506929299,1.078767889260134,1.1080381039612086,108.61141859860493,4311.0,True,1.0,1.0,True,False,0,0.9033557046979864,False,False,BUY_CASH_CAP_CORRECTION
2026-08-13,3081.TWO,2840.0,2845.0,2640.0,2665.0,2665.0,1676884.0,0.0,1.0,1.0,1.0,False,True,True,-0.022018348623853212,,True,5315.03552776504,0.794612794612795,0.5136655307157085,-0.022018348623853212,4649.345952374286,4088.9694358400257,3762.2349627716194,3070.131075536308,0.8710480888383217,0.8906496307526848,135.2002768709283,2942.0,True,1.0,1.0,True,False,0,0.9014093959731543,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,6770.TW,75.0,77.4000015258789,72.69999694824219,74.9000015258789,74.65460205078125,469207476.0,0.0,1.0,1.0,1.0,False,True,True,0.016282288023423686,,True,80.2087179946832,0.511604494029094,0.0026774375610127965,0.016282288023423686,71.94451676013836,71.13882326240015,69.28028180569032,60.40859824657765,1.4164866663317255,0.6902934270587954,2.0699915600211556,1378.0,True,1.0,1.0,True,False,0,0.8911409395973153,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,8299.TWO,2260.0,2280.0,2175.0,2280.0,2280.0,6912660.0,0.0,1.0,1.0,1.0,False,True,True,0.03167420814479649,,True,5048.57804512742,0.5250836120401348,0.01785714285714346,0.03167420814479671,4496.270053261403,4437.956515028398,4467.835560931334,3916.274599551529,1.1289890542047563,0.3830112493962806,134.18187826531013,4309.0,True,1.0,1.0,True,False,0,0.8788590604026845,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,1605.TW,40.29999923706055,41.0,39.150001525878906,39.29999923706055,39.29999923706055,57644444.0,0.0,1.0,1.0,1.0,False,True,True,-0.017500019073486306,,True,60.989357880435485,0.3741258291214389,0.10548523433133217,-0.017500019073486195,56.5345422150268,54.23749498847734,53.42515692784022,50.96587770735134,1.9525346717019556,1.0191188505407105,1.1680557485554988,4311.0,True,1.0,1.0,True,False,0,0.8757718120805368,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,2344.TW,183.0,185.0,177.0,177.0,177.0,225611977.0,0.0,1.0,1.0,1.0,False,True,True,0.0,,True,227.01140434454598,0.4936708860759491,-0.03542234332425065,0.0,215.43436541867328,211.08706576554312,188.24887205131017,152.56084108919762,1.4261042370881463,0.7191677234655356,3.9457537293475884,4311.0,True,1.0,1.0,True,False,0,0.8753691275167784,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,2301.TW,268.0,281.0,266.5,269.5,267.03656005859375,37395937.0,0.0,1.0,1.0,1.0,False,True,True,0.038535645472061564,,True,790.1435624754872,0.41842105263157925,0.2167042889390518,0.038535645472061564,735.544657524545,676.5470991481666,609.1863988203592,546.9575503250765,1.2169962751253758,0.9233909927233358,7.9821629283248114,4311.0,True,1.0,1.0,True,False,0,0.8720134228187919,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,3044.TW,502.0,524.0,485.5,495.0,495.0,13890899.0,0.0,1.0,1.0,1.0,False,True,True,0.019567456230690006,,True,1291.7072352745677,0.44736842105263186,0.005961901992147967,0.019567456230690006,1121.394287113817,1108.2267646040505,1112.619650596296,1016.8030278455814,1.782244853603878,1.0224673660700987,39.96755518533071,4311.0,True,1.0,1.0,True,False,0,0.8699328859060401,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,2059.TW,12235.0,12500.0,11840.0,12235.0,12191.99609375,263475.0,0.0,1.0,1.0,1.0,False,True,True,0.01577418015774179,,True,20638.44924646197,0.71358543417367,0.55266497461929,0.01577418015774179,18221.421089442672,15364.651127360941,11455.986792331149,9083.768937625739,0.7503979387985567,0.7675714503521467,433.07061279087384,4311.0,True,1.0,1.0,True,False,0,0.868993288590604,False,False,BUY_CASH_CAP_CORRECTION
2026-08-13,6446.TW,1475.0,1510.0,1430.0,1445.0,1445.0,3267961.0,0.0,1.0,1.0,1.0,False,True,True,0.003472222222222321,,True,1784.7777042284863,0.40975609756097575,0.1503693635674037,0.003472222222222321,1640.196038452985,1504.52157160986,1196.4459395497456,980.7418010109064,1.28347660740413,1.0707185583319065,30.1669963430804,3032.0,True,1.0,1.0,True,False,0,0.868456375838926,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,3661.TW,4100.0,4225.0,4090.0,4190.0,4157.50439453125,2690293.0,0.0,1.0,1.0,1.0,False,True,True,0.03329223181257701,,True,4693.345536211748,0.5044883303411134,-0.1440245148110313,0.03329223181257701,4223.085238364119,4179.333931334052,4299.724287179438,4141.178083848287,1.3696645718414457,0.1871359542868906,118.5863217770502,3377.0,True,1.0,1.0,True,False,0,0.8486577181208053,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,3264.TWO,222.5,238.0,220.0,230.5,230.5,16634112.0,0.0,1.0,1.0,1.0,False,True,True,0.0646651270207852,,True,618.8172047281239,0.4316770186335406,-0.0742971887550199,0.0646651270207852,568.9991983080417,565.4062129961654,535.7477207631346,458.98836202024313,1.61965141784519,0.7496925807381112,11.775972321851565,4307.0,True,1.0,1.0,True,False,0,0.8351006711409396,False,False,BUY_CASH_CAP_CORRECTION
2026-08-13,3163.TWO,740.0,740.0,715.0,717.0,717.0,1513596.0,0.0,1.0,1.0,1.0,False,True,True,-0.0013927576601671099,,True,1336.1576506820304,0.44848484848484915,0.09032758286895826,-0.0013927576601669989,1260.855872483594,1226.7540612515893,1273.0320085384533,1103.7383037403793,0.9741368575621391,0.6533017896188847,16.72041127767065,3453.0,True,1.0,1.0,True,False,0,0.8260402684563757,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,2376.TW,385.5,395.0,379.5,393.5,393.5,17911069.0,0.0,1.0,1.0,1.0,False,True,True,0.04793608521970705,,True,1154.9976158592585,0.2811667751135063,0.20547006757356456,0.04793608521970727,1039.5248501876733,990.8635557717522,910.7634538570424,846.0475456897723,1.3033328097066519,1.0185538751191379,17.89990169038177,4311.0,True,1.0,1.0,True,False,0,0.8228859060402683,False,False,BUY_CASH_CAP_CORRECTION
2026-08-13,3653.TW,4500.0,4670.0,4415.0,4635.0,4635.0,880306.0,0.0,1.0,1.0,1.0,False,True,True,0.03691275167785224,,True,10145.188991966628,0.4784688995215307,0.3420904834330938,0.03691275167785224,9149.420339065407,8345.259218794665,7940.447118322387,7169.393623243246,0.7047908265240418,1.005012630433499,104.86475964039596,4094.0,True,1.0,1.0,True,False,0,0.8079194630872483,False,False,BUY_CASH_CAP_CORRECTION
2026-08-13,2395.TW,695.0,709.0,690.0,698.0,698.0,4048279.0,0.0,1.0,1.0,1.0,False,True,True,0.017492711370262315,,True,1963.9403900599975,0.2760511882998167,0.39839724835836776,0.017492711370262537,1805.3145276308994,1635.7358372250096,1362.958290662491,1190.1041221322698,1.0893912172367384,0.6116389744836174,20.879828695316036,4311.0,True,1.0,1.0,True,False,0,0.7999328859060403,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,2377.TW,171.0,173.5,162.5,168.0,163.18362426757812,50805436.0,0.0,1.0,1.0,1.0,False,True,True,-0.00591715976331364,,True,395.55529299537784,0.23529411764705888,0.17482517482517412,-0.00591715976331364,367.62220487024035,348.4227506382647,307.5934436663851,291.8382482245448,1.4779992858630218,1.271591221901912,4.927372076715674,4311.0,True,1.0,1.0,True,False,0,0.7864429530201341,True,False,BUY_CASH_CAP_CORRECTION
2026-08-13,2337.TW,140.0,141.5,136.0,136.5,136.5,87759248.0,0.0,1.0,1.0,1.0,False,True,True,0.0,,True,127.58228312475917,0.4869280551443975,-0.061855670103092675,0.0,119.23588739907329,121.23027385064049,121.79677649868962,101.86337330826017,1.4297895340861306,0.750069277378357,2.9501704398769237,4311.0,True,0.0,1.0,True,False,0,0.7710738255033557,True,False,BUY_CASH_CAP_CORRECTION
