track,model,total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,planner,universe_track,no_valid_plan_days,hold_without_envelope_days,unfilled_orders
official_ex_post,refinement_selected,3.0915579554583044,0.22222458968428427,0.31579451341172815,2.8589282411697443,3.0915579554583044,0.22198695368094346,0.31190401227912773,2.8906654771070004,145642139.67791086,71037294.93507384,74604844.74283701,26.76839091026167,0.0,7.073072646843139,125,13,1781,417,2025-01-02,2026-09-21,4091557955.4583044,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,397,145642139.67791086,4091557955.4583044,0,0,0,0,0,0,0.20867924687944558,0.012267996541044436,0.8663473654948601,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,official_ex_post,0,0,0
official_ex_post,parent_x0352,3.0915579554583044,0.22222458968428427,0.31579451341172815,2.8589282411697443,3.0915579554583044,0.22198695368094346,0.31190401227912773,2.8906654771070004,145642139.67791086,71037294.93507384,74604844.74283701,26.76839091026167,0.0,7.073072646843139,125,13,1781,417,2025-01-02,2026-09-21,4091557955.4583044,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,397,145642139.67791086,4091557955.4583044,0,0,0,0,0,0,0.20867924687944558,0.012267996541044436,0.8663473654948601,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,official_ex_post,0,0,0
historical_pit,refinement_selected,1.566794129798141,0.22891530063300247,0.26855413100686204,2.257943367230858,1.566794129798141,0.22866541202448998,0.2625061832969606,2.303921615993094,122063518.00347513,59758390.30113475,62305127.70234038,27.11504885292205,0.0,12.919238431142027,138,21,1711,417,2025-01-02,2026-09-21,2566794129.798141,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,404,122063518.00347513,2566794129.798141,0,0,0,0,0,0,0.20714398891510286,0.01057102646809958,0.8671442111253654,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0
historical_pit,parent_x0352,1.566794129798141,0.22891530063300247,0.26855413100686204,2.257943367230858,1.566794129798141,0.22866541202448998,0.2625061832969606,2.303921615993094,122063518.00347513,59758390.30113475,62305127.70234038,27.11504885292205,0.0,12.919238431142027,138,21,1711,417,2025-01-02,2026-09-21,2566794129.798141,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,404,122063518.00347513,2566794129.798141,0,0,0,0,0,0,0.20714398891510286,0.01057102646809958,0.8671442111253654,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0
