total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,planner,universe_track,no_valid_plan_days,hold_without_envelope_days,unfilled_orders,target_count,replacement_margin,max_replacements_per_day,volatility_spike_ratio,one_day_chase_return,volume_low,volume_high,four_hour_mode,return_short,return_long,ema_fast,ema_slow,macd_fast,macd_slow,macd_signal,momentum_weight,long_return_fraction,cash_guard_ratio,candidate_id,phase,track,status,elapsed_seconds,eligible,research_eligible
1.4094350399360138,0.2699891847549958,0.26894513228164174,2.1127571572763073,1.4094350399360138,0.2672452512650588,0.2632060004029318,2.153045511113418,103816772.23838171,51057576.284914054,52759195.95346766,24.937564612510634,0.0,9.729325183984034,112,14,1493,417,2025-01-02,2026-09-21,2409435039.9360137,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,389,103816772.23838171,2409435039.9360137,0,0,0,0,0,0,0.20809129162271134,0.015197366713381516,0.8715205545359704,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.75,1.5,coverage_only,10,30,10,30,8,21,5,0.5,0.15,0.12,y0000,exhaustive_four_axis_grid,historical_pit,COMPLETE,11.322936395999932,True,True
1.3488214248060162,0.2807726874245523,0.28618896271363903,1.9481320692257194,1.3488214248060162,0.2791279626290698,0.28112073940373583,1.978168955084703,110528123.45049107,54330895.41107802,56197228.03941305,27.267379142842916,0.0,9.729325183984034,139,12,1747,417,2025-01-02,2026-09-21,2348821424.806016,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,403,110528123.45049107,2348821424.806016,0,0,0,0,0,0,0.20812935714081876,0.01849793758254395,0.8681044920938763,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.75,2.0,coverage_only,10,30,10,30,8,21,5,0.5,0.15,0.12,y0001,exhaustive_four_axis_grid,historical_pit,COMPLETE,11.63363101899995,True,True
1.6801595440124464,0.2991453520099592,0.28378356944186833,2.2440866780444044,1.6801595440124464,0.29611344137274964,0.27820806960400307,2.2834635443984714,111621335.19792011,54756633.63794713,56864701.55997299,26.348766985007533,0.0,10.88964684146948,153,18,1702,417,2025-01-02,2026-09-21,2680159544.0124464,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,407,111621335.19792011,2680159544.0124464,0,0,0,0,0,0,0.2051836176772088,0.017590038026324993,0.8688310480202193,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.75,2.5,coverage_only,10,30,10,30,8,21,5,0.5,0.15,0.12,y0002,exhaustive_four_axis_grid,historical_pit,COMPLETE,11.266436272999272,True,True
1.323812129154108,0.27347474644281,0.28483141904389836,1.9333991432155735,1.323812129154108,0.2719752773050319,0.2789835230639366,1.9680687293609054,110278355.27474223,54218401.17337784,56059954.10136439,26.7601723845983,0.0,7.424121966047795,140,19,1756,417,2025-01-02,2026-09-21,2323812129.154108,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,400,110278355.27474223,2323812129.154108,0,0,0,0,0,0,0.20758352131337687,0.014016653107909156,0.8684789178612896,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.8,1.5,coverage_only,10,30,10,30,8,21,5,0.5,0.15,0.12,y0003,exhaustive_four_axis_grid,historical_pit,COMPLETE,11.821178727999722,False,False
1.3875433070620447,0.2780068199156015,0.2837234152511542,1.9976732121402716,1.3875433070620447,0.2766733826715798,0.2787406571173475,2.0283703294401456,108138456.92822309,53169524.54200124,54968932.38622184,25.442120659473552,0.0,13.259430919559453,131,16,1678,417,2025-01-02,2026-09-21,2387543307.0620446,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,401,108138456.92822309,2387543307.0620446,0,0,0,0,0,0,0.20845077559422936,0.02004991035677419,0.8665831590040999,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.8,2.0,coverage_only,10,30,10,30,8,21,5,0.5,0.15,0.12,y0004,exhaustive_four_axis_grid,historical_pit,COMPLETE,11.720272321000266,False,False
1.5001292111891753,0.2586724108928843,0.27749316532914053,2.1367322771801573,1.5001292111891753,0.2573664181160036,0.27182158079550445,2.1756230387503264,114971702.45765969,56473226.59722105,58498475.86043863,26.66081024874467,0.0,8.918548085318697,144,25,1714,417,2025-01-02,2026-09-21,2500129211.189175,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,401,114971702.45765969,2500129211.189175,0,0,0,0,0,0,0.20714398891510286,0.020574204931494606,0.868075809127261,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.8,2.5,coverage_only,10,30,10,30,8,21,5,0.5,0.15,0.12,y0005,exhaustive_four_axis_grid,historical_pit,COMPLETE,11.312943003000328,False,False
1.434897052520753,0.20930343358203962,0.27578627801712524,2.0900404742273317,1.434897052520753,0.20907494683206174,0.27045569249574997,2.1258896376727434,108835267.1696139,53505055.70786123,55330211.46175268,26.141730975159263,0.0,11.457075625512264,141,25,1643,417,2025-01-02,2026-09-21,2434897052.520753,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,391,108835267.1696139,2434897052.520753,0,0,0,0,0,0,0.2070274206365773,0.025704709236702986,0.8699538932482764,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,1,20,0.2,0,2.0,0.04,0.85,1.5,coverage_only,10,30,10,30,8,21,5,0.5,0.15,0.12,y0006,exhaustive_four_axis_grid,historical_pit,COMPLETE,11.49880224000026,False,False
1.6755023062465364,0.2924537786840886,0.28585862378502425,2.226357739137026,1.6755023062465364,0.2904350043189279,0.2812176135854553,2.258436739166956,110687306.32304904,54314139.024953045,56373167.29809601,24.32236441378994,0.0,9.588998378445803,123,14,1529,417,2025-01-02,2026-09-21,2675502306.2465363,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,402,110687306.32304904,2675502306.2465363,0,0,0,0,0,0,0.21221938349445313,0.06643425101614335,0.8709356974523161,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.85,2.0,coverage_only,10,30,10,30,8,21,5,0.5,0.15,0.12,y0007,exhaustive_four_axis_grid,historical_pit,COMPLETE,13.028476060000685,True,True
1.4382443402880711,0.2924537786840886,0.2912267277063252,1.997296421537278,1.4382443402880711,0.2904350043189279,0.28553249991767166,2.031410938235051,92435093.8574134,45450314.400857136,46984779.45655625,22.151931599126637,0.0,8.216914057627541,117,20,1499,417,2025-01-02,2026-09-21,2438244340.288071,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,407,92435093.8574134,2438244340.288071,0,0,0,0,0,0,0.210675725768236,0.006446824844786294,0.8751610139477131,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.85,2.5,coverage_only,10,30,10,30,8,21,5,0.5,0.15,0.12,y0008,exhaustive_four_axis_grid,historical_pit,COMPLETE,14.028367869000249,True,True
1.3189940506214861,0.19624986342464013,0.2523756290648536,2.142520760712853,1.3189940506214861,0.19599258980879852,0.24778282372487684,2.1776387923210687,114184215.74555922,56105788.33189885,58078427.413660355,29.434692961644135,0.0,6.611941710825133,139,11,1820,417,2025-01-02,2026-09-21,2318994050.621486,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,401,114184215.74555922,2318994050.621486,0,0,0,0,0,0,0.20588408174626283,0.013207224906858495,0.8663466510705325,20,30,True,DOUBLE_CHECK_OFFICIAL_RULE_SHADOW,historical_pit,0,0,0,20,0.2,0,2.0,0.04,0.75,1.5,coverage_only,10,30,10,30,8,21,5,0.5,0.2,0.12,y0009,exhaustive_four_axis_grid,historical_pit,COMPLETE,10.07655241700013,False,False
